省份,城市,河流,流域,断面名称,监测时间,水质类别,水温,pH,溶解氧,高锰酸钾,氨氮,总磷,总氮,电导率,浊度
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/4 0:00,Ⅱ,8.5,7.81,10.57,1.68,0.202,0.048,1.78,459.3,11.3
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/4 4:00,Ⅱ,8.6,7.8,10.77,1.98,0.21,0.047,1.95,468.2,12.8
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/4 8:00,Ⅱ,8.8,7.84,10.92,1.57,0.221,0.048,2.34,470.3,13.6
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/4 12:00,Ⅱ,9.2,7.89,11.03,1.82,0.214,0.047,2.17,464.4,11.8
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/4 16:00,Ⅱ,9.6,7.89,10.95,1.52,0.207,0.046,1.99,460.6,11.1
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/4 20:00,Ⅱ,9.4,7.84,10.65,1.76,0.202,0.049,1.85,461.2,10.8
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/5 0:00,Ⅱ,9.4,7.82,10.58,1.91,0.209,0.048,1.8,460.1,15.3
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/5 4:00,Ⅱ,9.5,7.83,10.74,1.91,0.22,0.05,1.8,459.5,18.7
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/5 8:00,Ⅱ,9.6,7.86,10.83,1.91,0.22,0.05,1.8,460.9,20.1
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/5 12:00,Ⅱ,10.2,7.82,10.42,1.65,0.26,0.05,2.49,464.2,15.9
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/5 16:00,Ⅱ,9.8,7.79,10.3,1.98,0.268,0.048,2.08,465.5,12.7
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/5 20:00,Ⅱ,9.8,7.77,10.03,1.85,0.285,0.048,2.01,465.8,11.6
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/6 0:00,Ⅱ,9.6,7.76,9.97,1.83,0.315,0.051,2.04,469.5,12.5
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/6 4:00,Ⅱ,9.6,7.77,10.12,1.96,0.324,0.052,1.98,471.8,11.3
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/6 8:00,Ⅱ,9.5,7.81,10.25,1.76,0.332,0.054,2.45,471,11.7
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/6 12:00,Ⅱ,9.5,7.82,10.33,1.72,0.326,0.055,2.53,469.3,11.9
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/6 16:00,Ⅱ,9.2,7.81,10.23,1.81,0.325,0.055,2.32,471.1,11.2
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/6 20:00,Ⅱ,9.4,7.78,9.9,2,0.346,0.057,2.14,469.2,10.9
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/7 0:00,Ⅱ,9.1,7.76,9.73,1.98,0.344,0.056,2.21,469.6,10.9
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/7 4:00,Ⅱ,8.8,7.74,9.62,1.59,0.337,0.056,2.11,472.7,11.6
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/7 8:00,Ⅱ,8.5,7.72,9.46,1.8,0.35,0.058,2.55,475.1,13.5
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/7 12:00,Ⅱ,8.4,7.71,9.64,1.96,0.38,0.061,2.48,481,15.3
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/7 16:00,Ⅱ,8.2,7.71,9.89,1.81,0.355,0.06,2.46,483.4,14.9
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/7 20:00,Ⅱ,7.7,7.72,9.88,1.89,0.324,0.057,2.2,479.8,12.6
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/8 0:00,Ⅱ,7.4,7.74,10.05,1.89,0.324,0.057,2.2,479.3,10.8
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/8 4:00,Ⅱ,7,7.76,10.16,1.8,0.312,0.057,2.16,483,12.1
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/8 8:00,Ⅱ,6.6,7.78,10.34,1.87,0.304,0.056,2.75,490.9,15.6
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/8 12:00,Ⅱ,7,7.82,10.69,1.66,0.277,0.055,2.81,497.8,18.6
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/8 16:00,Ⅱ,7.4,7.84,10.93,1.87,0.25,0.053,2.79,494.1,16.2
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/8 20:00,Ⅱ,7,7.84,10.86,1.89,0.239,0.052,2.53,495.4,13.5
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/9 0:00,Ⅱ,6.6,7.83,10.75,1.89,0.239,0.052,2.53,494.1,12.7
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/9 4:00,Ⅱ,6.4,7.81,10.63,1.89,0.241,0.05,2.45,495.9,10.8
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/9 8:00,Ⅱ,6,7.8,10.62,1.83,0.257,0.05,3.01,497.7,10.9
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/9 12:00,Ⅱ,6.2,7.79,10.86,1.72,0.269,0.051,2.61,494.4,10.4
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/9 16:00,Ⅱ,6.8,7.81,11.17,1.89,0.27,0.052,2.56,491.7,10.1
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/9 20:00,Ⅱ,6.6,7.81,11.07,1.71,0.261,0.05,2.4,494.9,11
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/10 0:00,Ⅱ,6.6,7.81,10.96,1.71,0.261,0.05,2.4,497.3,9.2
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/10 4:00,Ⅱ,6.4,7.81,10.86,1.8,0.27,0.05,2.26,496.5,9.7
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/10 8:00,Ⅱ,6.2,7.79,10.83,1.78,0.285,0.05,2.82,498.1,9.4
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/10 12:00,Ⅱ,6.6,7.78,10.9,1.7,0.33,0.051,2.65,504.2,12.4
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/10 16:00,Ⅱ,7.2,7.79,10.98,1.78,0.329,0.054,2.52,505.5,23.3
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/10 20:00,Ⅱ,7,7.82,10.88,1.71,0.29,0.055,2.45,501.2,31.9
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/11 0:00,Ⅱ,7,7.85,11,1.71,0.29,0.055,2.45,497,26.8
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/11 4:00,Ⅱ,6.8,7.86,11,1.87,0.256,0.052,2.3,499.6,23.8
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/11 8:00,Ⅱ,6.8,7.87,10.97,1.87,0.274,0.067,3.05,497.4,31.1
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/11 12:00,Ⅱ,7,7.32,11.18,1.87,0.264,0.067,3.21,494.9,38
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/11 16:00,Ⅱ,7.9,7.59,11.16,2.03,0.253,0.068,2.57,487.4,40
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/11 20:00,Ⅱ,7.4,7.59,10.98,2.04,0.271,0.056,2.6,489.9,31.5
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/12 0:00,Ⅱ,7.2,7.57,10.83,2.04,0.271,0.056,2.6,491.4,24
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/12 4:00,Ⅱ,7,7.56,10.99,2.18,0.299,0.054,2.46,493.7,21.7
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/12 8:00,Ⅲ,6.8,7.57,11.08,2.01,0.296,0.187,2.95,492.1,26
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/12 12:00,Ⅱ,7.2,7.6,11.14,1.95,0.276,0.056,2.93,487,30.4
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/12 16:00,Ⅱ,8,7.63,11.26,1.83,0.278,0.055,3.55,484.9,31.2
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/12 20:00,Ⅱ,7.8,7.59,10.82,1.74,0.266,0.053,2.89,482,23
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/13 0:00,Ⅱ,7.5,7.57,10.71,1.74,0.266,0.053,2.89,486.8,17.5
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/13 4:00,Ⅱ,7.2,7.56,10.7,1.94,0.272,0.051,2.24,493.6,17.1
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/13 8:00,Ⅱ,7.2,7.55,10.71,2.03,0.286,0.055,2.7,495.1,21.2
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/13 16:00,Ⅱ,8.6,7.55,11.23,2.46,0.3,0.067,2.71,489.9,37.6
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/13 20:00,Ⅱ,8.4,7.55,10.9,2.36,0.282,0.066,2.06,482.2,37.7
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/14 0:00,Ⅱ,8.1,7.53,10.61,2.5,0.281,0.063,1.86,482.3,32.3
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/14 4:00,Ⅱ,7.8,7.52,10.51,2.57,0.293,0.062,1.64,485.3,26.1
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/14 8:00,Ⅱ,7.8,7.52,10.6,2.42,0.308,0.061,1.88,491.1,20.9
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/14 12:00,Ⅱ,9.6,7.52,10.86,2.4,0.347,0.058,2.51,490.9,23.8
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/14 16:00,Ⅱ,10.1,7.5,10.9,2.69,0.359,0.056,1.91,501.8,18.4
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/14 20:00,Ⅱ,9.9,7.51,10.7,2.69,0.389,0.058,1.88,500.8,20.4
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/15 0:00,Ⅱ,9.1,7.5,10.38,2.69,0.389,0.058,1.88,498.1,24
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/15 4:00,Ⅱ,8.8,7.49,10.19,2.47,0.356,0.062,1.68,496,22.4
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/15 8:00,Ⅱ,8.8,7.48,10.28,2.57,0.347,0.055,1.78,498,19.4
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/15 12:00,Ⅱ,9.7,7.46,10.43,2.28,0.344,0.067,1.65,498.3,17.4
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/15 16:00,Ⅱ,10.9,7.46,10.59,2.52,0.333,0.057,1.48,493.9,18
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/15 20:00,Ⅱ,12.2,7.46,9.63,2.36,0.326,0.061,2.17,466.7,21.5
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/16 0:00,Ⅱ,10.2,7.47,10.14,2.36,0.326,0.061,2.17,491.6,21.6
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/16 4:00,Ⅱ,9.8,7.45,9.85,2.35,0.32,0.057,1.74,491.4,24.1
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/16 8:00,Ⅱ,9.6,7.45,9.73,2.1,0.33,0.058,1.88,491.8,25.3
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/16 12:00,Ⅱ,9.7,7.45,9.93,2.5,0.326,0.058,1.8,493.4,22
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/16 16:00,Ⅱ,10,7.47,10.33,2.42,0.312,0.056,1.76,496.8,20.7
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/16 20:00,Ⅱ,9.8,7.49,10.26,2.57,0.302,0.056,1.76,499.7,25.8
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/17 0:00,Ⅱ,9.6,7.49,10.15,2.57,0.302,0.056,1.76,501.6,24.9
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/17 4:00,Ⅱ,9.2,7.53,10.35,2.52,0.321,0.058,1.68,503.5,28.3
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/17 8:00,Ⅱ,9,7.54,10.31,2.66,0.337,0.06,2.12,507.4,27.5
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/17 12:00,Ⅱ,9.6,7.56,10.41,2.57,0.337,0.064,1.94,503.8,25.9
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/17 16:00,Ⅱ,10.4,7.57,10.57,2.79,0.335,0.06,1.66,502.1,24.4
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/17 20:00,Ⅱ,9.5,7.56,10.31,2.65,0.33,0.061,1.71,502.4,24.5
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/18 0:00,Ⅱ,9,7.55,10.15,2.65,0.33,0.061,1.71,504,23.9
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/18 4:00,Ⅱ,8.6,7.53,10.06,2.66,0.304,0.06,1.69,503.9,24.2
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/18 8:00,Ⅱ,8.2,7.53,10.18,2.42,0.288,0.057,2.15,503.8,21.5
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/18 12:00,Ⅱ,8.7,7.56,10.54,2.49,0.264,0.057,1.91,497.8,22
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/18 16:00,Ⅱ,9.6,7.56,10.79,2.7,0.249,0.057,1.76,495,23.1
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/18 20:00,Ⅱ,9.1,7.54,10.53,2.68,0.253,0.058,1.64,495.5,22.8
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/19 0:00,Ⅱ,8.6,7.53,10.46,2.68,0.253,0.058,1.64,496,23.2
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/19 4:00,Ⅱ,8.3,7.53,10.47,2.6,0.273,0.061,1.75,495.1,22.8
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/19 8:00,Ⅱ,8,7.54,10.48,2.42,0.29,0.058,2.04,496.1,20.5
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/19 12:00,Ⅱ,8.3,7.53,11.06,2.52,0.297,0.061,2.3,506.1,17.4
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/19 16:00,Ⅱ,9.4,7.54,11.1,2.65,0.261,0.058,2.02,501.7,17.2
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/19 20:00,Ⅱ,9,7.55,11.06,2.61,0.25,0.058,1.71,498.2,18
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/20 0:00,Ⅱ,8.7,7.56,10.88,2.61,0.25,0.058,1.71,497.8,17.4
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/20 4:00,Ⅱ,8.4,7.56,10.87,2.65,0.231,0.055,1.73,496.4,17.2
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/20 8:00,Ⅱ,8.1,7.58,10.85,2.39,0.228,0.055,2.27,496.8,15.9
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/20 12:00,Ⅱ,8.8,7.58,11.17,2.66,0.225,0.056,2.02,494.9,15.9
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/20 16:00,Ⅱ,10,7.58,11.42,2.57,0.217,0.058,1.96,491.9,17
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/20 20:00,Ⅱ,9.7,7.59,11.12,2.74,0.209,0.059,1.65,488.1,19
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/21 0:00,Ⅱ,9.3,7.58,10.93,2.74,0.209,0.059,1.65,484.1,19.7
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/21 4:00,Ⅱ,9.2,7.58,10.73,2.68,0.206,0.056,1.49,485,17.4
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/21 8:00,Ⅱ,9.2,7.58,10.78,2.31,0.228,0.056,1.99,487.4,16.7
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/21 12:00,Ⅱ,10.1,7.56,10.96,2.42,0.243,0.058,1.6,492,15.4
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/21 16:00,Ⅲ,11.1,7.55,11.15,2.57,0.249,0.104,4.11,497.6,13.4
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/21 20:00,Ⅱ,11.1,7.53,10.83,2.68,0.249,0.062,2.61,500.5,12.2
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/22 0:00,Ⅱ,11,7.53,10.71,2.83,0.258,0.056,2.24,503,12.4
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/22 4:00,Ⅱ,11.1,7.54,10.88,2.79,0.261,0.057,1.72,502.5,12.1
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/22 8:00,Ⅱ,11.2,7.54,10.96,2.57,0.265,0.055,2.04,500.5,12.4
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/22 12:00,Ⅱ,11.4,7.55,10.92,2.66,0.272,0.056,1.85,495.9,12.7
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/22 16:00,Ⅱ,11.4,7.56,10.77,2.78,0.276,0.055,1.72,494.7,12.6
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/22 20:00,Ⅱ,11.4,7.56,10.47,2.81,0.293,0.055,1.57,492.4,11.9
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/23 0:00,Ⅱ,11.2,7.54,10.18,2.81,0.304,0.056,1.54,491.9,12.1
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/23 4:00,Ⅱ,11.2,7.5,9.7,2.66,0.307,0.056,1.52,490.9,12.3
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/23 8:00,Ⅱ,11,7.5,9.74,2.51,0.344,0.056,1.98,489.6,12.7
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/23 12:00,Ⅱ,11,7.5,9.97,2.74,0.372,0.058,1.76,490.7,13.3
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/23 16:00,Ⅱ,11,7.49,9.8,2.72,0.357,0.056,1.7,491.2,12.4
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/23 20:00,Ⅱ,11,7.48,9.78,2.9,0.384,0.056,1.69,493.6,13.2
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/24 0:00,Ⅱ,10.9,7.46,9.58,2.73,0.384,0.056,1.78,496.4,13.4
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/24 4:00,Ⅱ,10.9,7.45,9.43,3.04,0.386,0.058,1.7,497.3,14
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/24 8:00,Ⅱ,10.7,7.44,9.25,2.62,0.398,0.058,2.17,500.1,12.9
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/24 12:00,Ⅱ,10.9,7.44,9.2,2.78,0.399,0.059,1.96,503,12.7
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/24 16:00,Ⅱ,11,7.43,9.09,2.65,0.386,0.059,1.84,503.5,12.2
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/24 20:00,Ⅱ,10.9,7.41,9.06,2.81,0.392,0.058,1.76,516.1,12.6
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/25 0:00,Ⅱ,10.7,7.39,8.95,2.89,0.389,0.058,1.78,522.1,12.3
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/25 4:00,Ⅱ,10.6,7.39,8.93,2.79,0.374,0.057,1.82,523.7,11.4
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/25 8:00,Ⅱ,10.4,7.38,8.92,2.59,0.359,0.056,2.04,524.2,11.4
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/26 8:00,Ⅱ,10.6,7.42,9.32,2.53,0.295,0.056,2.03,511.4,11
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/26 16:00,Ⅱ,11,7.45,9.9,2.9,0.25,0.056,1.7,508.2,10.9
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/26 20:00,Ⅱ,10.9,7.44,9.74,2.75,0.24,0.054,1.73,506.8,11
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/27 0:00,Ⅱ,10.7,7.44,9.78,2.75,0.24,0.054,1.73,507.8,11.2
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/27 4:00,Ⅱ,10.7,7.43,9.62,2.7,0.239,0.057,1.75,508.3,11.2
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/27 8:00,Ⅱ,10.6,7.42,9.43,2.66,0.253,0.058,2.01,509.8,11.5
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/27 12:00,Ⅱ,10.4,7.42,9.49,2.66,0.253,0.058,2.01,515.3,11.2
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/28 4:00,Ⅱ,10.2,7.44,9.4,2.86,0.3,0.066,1.64,509.4,13.5
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/28 8:00,Ⅱ,10.1,7.45,9.44,2.86,0.3,0.066,1.64,506.2,14.5
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/29 8:00,Ⅱ,10.1,7.52,9.8,2.7,0.269,0.064,2.13,516.3,14.7
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/29 12:00,Ⅱ,10.6,7.51,9.95,2.7,0.25,0.062,2.02,519.4,13
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/29 16:00,Ⅱ,11.6,7.52,10.16,2.55,0.243,0.067,1.89,516.2,11.6
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/29 20:00,Ⅱ,10.8,7.52,9.93,2.66,0.238,0.061,1.73,514,12.4
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/30 0:00,Ⅱ,10.4,7.51,9.75,2.66,0.245,0.06,1.74,513.5,11.4
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/30 4:00,Ⅱ,9.9,7.51,9.88,2.7,0.262,0.064,1.73,513.4,12.3
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/30 8:00,Ⅱ,9.7,7.51,9.98,2.81,0.289,0.065,2.26,513.9,12.6
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/30 12:00,Ⅱ,10.4,7.51,10.22,2.62,0.279,0.065,2.33,512.7,12.5
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/30 16:00,Ⅳ,12.1,7.52,10.27,8.15,1.024,0.198,3.89,505.1,13.5
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/30 20:00,Ⅱ,11.5,7.53,10.39,2.49,0.252,0.063,2,507.2,10.2
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/31 0:00,Ⅱ,11.2,7.5,9.84,2.55,0.24,0.061,1.74,503.6,9.7
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/31 4:00,Ⅱ,10.8,7.48,9.91,2.64,0.234,0.06,1.78,501.5,10.8
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/31 8:00,Ⅱ,10.7,7.46,9.53,2.72,0.23,0.06,2.02,499.1,10.3
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/31 12:00,Ⅱ,11.4,7.48,10.09,2.44,0.251,0.061,1.85,498.2,9.6
浙江省,杭州市,东苕溪,太湖流域,汪家埠,2021/1/31 16:00,Ⅱ,11.9,7.48,10.2,2.65,0.238,0.061,1.74,498.6,10.9
