省份,城市,河流,流域,断面名称,监测时间,水质类别,水温,pH,溶解氧,高锰酸钾,氨氮,总磷,总氮,电导率,浊度
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/17 4:00,Ⅱ,23.98,7,7.977,3.067,0.092,0.0995,2.478,211.5,72.3
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/17 8:00,Ⅱ,24.07,6.99,8.07,2.546,0.0607,0.0793,2.527,225.8,38.5
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/17 16:00,Ⅱ,24.82,7.12,7.794,1.962,0.0561,0.0717,2.473,236.5,27.1
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/17 20:00,Ⅱ,24.44,7.05,7.614,1.92,0.066,0.0714,2.456,234.5,25
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/18 0:00,Ⅱ,24.07,7.02,8.003,1.92,0.066,0.0714,2.456,224.2,37.6
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/18 4:00,Ⅱ,23.96,7,8.073,2.412,0.0692,0.08,2.646,218.9,36.6
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/18 8:00,Ⅱ,24.25,7.16,8.431,2.746,0.0587,0.0798,2.758,220.8,35.1
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/18 12:00,Ⅱ,25.01,7.43,8.902,2.638,0.0528,0.0888,2.489,219.6,42.4
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/18 16:00,Ⅱ,24.91,7.24,8.538,2.746,0.0746,0.0953,2.677,206.7,44
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/18 20:00,Ⅱ,24.53,7.13,8.051,2.379,0.0637,0.0848,2.641,209,38.2
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/19 0:00,Ⅱ,24.44,7.13,8.013,2.471,0.0655,0.0878,2.594,213.9,38.8
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/19 4:00,Ⅱ,24.63,7.28,7.884,2.596,0.0499,0.0732,2.408,225,32.1
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/19 8:00,Ⅱ,24.82,7.42,7.971,2.621,0.0481,0.0757,2.354,224.9,32.3
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/19 12:00,Ⅱ,25.49,7.5,8.578,2.212,0.0417,0.0776,2.49,218.6,30.8
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/19 16:00,Ⅱ,25.59,7.48,8.282,2.487,0.042,0.0791,2.533,215.5,30.7
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/19 20:00,Ⅱ,24.82,7.12,7.468,2.396,0.0579,0.0816,2.408,221,41.6
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/20 0:00,Ⅲ,24.53,7,7.44,2.371,0.0459,0.1025,2.316,223.3,30.2
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/20 4:00,Ⅱ,24.72,7.1,7.53,2.429,0.045,0.0691,2.313,215.3,25.4
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/20 8:00,Ⅱ,25.01,7.24,7.708,2.705,0.0472,0.0747,2.432,218.5,31.8
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/20 12:00,Ⅱ,25.68,7.58,8.53,2.12,0.0416,0.0688,2.335,226.5,25.4
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/20 16:00,Ⅱ,26.09,7.71,8.541,2.554,0.0408,0.0739,2.228,229,24.5
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/20 20:00,Ⅱ,26.08,7.73,7.667,2.846,0.0415,0.0732,2.107,234,20.3
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/21 0:00,Ⅱ,25.78,7.4,6.885,2.571,0.0407,0.0678,2.244,242.6,19.9
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/21 4:00,Ⅱ,25.59,7.13,6.419,2.429,0.0467,0.0656,2.172,252.3,21.2
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/21 8:00,Ⅱ,25.59,7.14,6.74,2.287,0.0517,0.0668,2.24,243.7,21.4
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/21 12:00,Ⅱ,26.39,7.46,8.144,2.429,0.0415,0.0631,2.428,239.9,20.6
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/21 16:00,Ⅱ,26.69,7.62,8.594,2.513,0.0402,0.0629,2.192,239.9,20.2
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/21 20:00,Ⅱ,26.59,7.59,8.109,2.496,0.0462,0.0632,2.169,242,19.2
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/22 0:00,Ⅱ,26.28,7.22,6.577,2.513,0.0707,0.0634,2.299,248.1,20.4
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/22 4:00,Ⅳ,26.08,6.8,4.687,2.571,0.1376,0.0661,2.187,258.3,17.7
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/22 8:00,Ⅴ,26.08,6.56,2.835,2.346,0.3162,0.0849,2.55,269.5,18.9
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/22 12:00,Ⅲ,26.28,6.81,5.83,1.903,0.1057,0.0717,2.386,312.1,25.7
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/22 16:00,Ⅱ,27.42,7.43,7.801,1.903,0.1057,0.0717,2.386,242.6,22.8
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/22 20:00,Ⅱ,27,7.49,7.446,2.721,0.0537,0.0562,2.24,237.9,18.2
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/23 0:00,Ⅱ,26.18,7.14,6.833,2.346,0.0636,0.0562,2.292,243.4,16.9
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/23 4:00,Ⅲ,26.08,6.95,5.837,2.229,0.0757,0.0543,2.241,242.5,19.3
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/23 8:00,Ⅲ,26.07,6.86,5.429,2.078,0.091,0.0587,2.18,246.3,28.3
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/23 12:00,Ⅱ,26.8,6.87,6.08,2.003,0.0817,0.0579,2.131,261.4,25
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/23 16:00,Ⅱ,27.96,7.36,8.072,2.479,0.0512,0.0595,2.003,239.6,24.9
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/23 20:00,Ⅱ,28.18,7.77,7.993,2.705,0.0462,0.0606,2.096,225.7,21
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/24 0:00,Ⅱ,27.85,7.45,6.61,2.654,0.0554,0.0548,2.104,228.2,17.4
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/24 4:00,Ⅲ,27.64,7.04,5.34,2.362,0.0619,0.058,2.061,236.4,17.5
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/24 8:00,Ⅲ,27.42,6.89,5.013,2.371,0.1084,0.0559,2.084,246.3,17.1
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/24 12:00,Ⅲ,27.32,6.76,5.934,2.371,0.1077,0.0663,2.134,315.2,23.8
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/24 16:00,Ⅱ,27.81,7.45,8.451,2.663,0.0389,0.0607,2.063,235.2,22
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/24 20:00,Ⅱ,27.53,7.39,7.415,2.596,0.0479,0.055,1.951,234.6,17.2
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/25 0:00,Ⅱ,27.31,7.14,6.324,2.429,0.0652,0.0536,2.118,237.1,14.4
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/25 4:00,Ⅲ,27.11,6.92,5.215,2.329,0.0835,0.0571,1.952,239.7,15.2
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/25 8:00,Ⅲ,27,6.83,5.083,2.304,0.101,0.06,2.276,243.9,15.1
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/25 12:00,Ⅲ,27,6.78,5.649,2.362,0.1084,0.065,2.146,302.2,21
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/25 16:00,Ⅱ,27.64,7.34,7.906,2.421,0.0474,0.0575,2.292,234.8,21
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/25 20:00,Ⅱ,27.21,7.41,7.448,2.554,0.0395,0.0548,1.959,232.8,17.8
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/26 0:00,Ⅱ,26.18,7.13,6.56,2.354,0.0463,0.0514,2.445,234.1,16
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/26 4:00,Ⅲ,25.98,6.96,5.801,2.187,0.0531,0.0492,2.096,237.6,13.9
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/26 8:00,Ⅲ,25.88,6.88,5.328,2.187,0.0716,0.051,2.225,239.6,13.5
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/26 12:00,Ⅲ,26.8,6.9,5.746,2.129,0.0733,0.0536,2.173,245.1,15.3
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/26 16:00,Ⅱ,27.85,6.95,6.469,2.396,0.0609,0.0532,2.036,245.2,15.3
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/26 20:00,Ⅱ,27.96,6.95,6.26,2.337,0.056,0.0517,2.036,251.8,13.3
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/27 0:00,Ⅲ,27.39,6.84,5.47,2.337,0.056,0.0517,2.036,259.3,13.1
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/27 4:00,Ⅳ,27,6.73,4.495,1.978,0.124,0.0573,2.028,271.8,13.7
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/27 8:00,Ⅳ,27.11,6.66,3.927,2.154,0.1828,0.0671,2.329,305.9,12.9
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/27 12:00,Ⅳ,27.85,6.64,3.774,2.204,0.1889,0.0694,2.294,324.7,12.5
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/27 16:00,Ⅳ,29.11,6.68,4.479,2.104,0.1736,0.0723,2.244,344.6,14.4
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/27 20:00,Ⅳ,27.42,6.6,3.063,2.621,0.2965,0.092,2.337,352.8,36.5
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/28 0:00,Ⅳ,27.53,6.6,3.287,2.621,0.2965,0.092,2.337,370.8,18.8
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/28 4:00,Ⅲ,26.8,6.79,5.024,2.73,0.2173,0.1078,2.724,352.1,45.8
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/28 8:00,Ⅳ,26.59,6.81,4.91,2.538,0.2652,0.1185,2.922,314,61
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/28 12:00,Ⅳ,27,6.83,4.94,2.471,0.1615,0.0955,2.439,300.4,36.5
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/28 16:00,Ⅲ,28.18,6.91,5.56,2.412,0.1216,0.0815,2.365,291,26.1
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/28 20:00,Ⅲ,28.48,6.92,5.572,2.371,0.1131,0.0728,2.258,292,22.2
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/29 0:00,Ⅳ,27.74,6.85,4.984,2.371,0.1131,0.0728,2.258,288.4,18.6
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/29 4:00,Ⅲ,27.64,6.84,5.122,2.27,0.1228,0.0649,2.096,291,18.9
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/29 8:00,Ⅳ,27.53,6.76,4.311,2.003,0.1487,0.0721,2.431,299.5,16.9
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/29 12:00,Ⅲ,28.83,6.79,5.083,2.17,0.1277,0.0652,2.172,305.6,14.6
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/29 16:00,Ⅲ,29.88,6.8,5.78,2.27,0.1263,0.0646,1.989,329.5,13.8
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/29 20:00,Ⅳ,29.4,6.73,4.619,2.254,0.1628,0.0661,2.059,353.4,13.3
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/30 0:00,Ⅳ,28.93,6.68,3.964,2.254,0.1628,0.0661,2.059,377.3,15.4
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/30 4:00,Ⅳ,28.61,6.65,3.443,2.045,0.2028,0.0764,2.244,394.7,15.8
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/30 8:00,Ⅴ,28.39,6.62,2.87,2.045,0.2567,0.0795,2.592,400.1,13.8
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/30 12:00,Ⅳ,29.4,6.63,3.055,2.07,0.2376,0.0792,2.271,406.8,13.6
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/30 16:00,Ⅳ,29.69,6.65,3.172,2.337,0.2508,0.0821,2.186,416.6,12.8
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/30 20:00,Ⅳ,30.18,6.74,4.527,2.104,0.1839,0.072,2.271,433.4,10.1
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/31 0:00,Ⅴ,29.02,6.62,2.638,2.104,0.1839,0.072,2.271,453.1,17
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/31 4:00,Ⅳ,28.72,6.63,3.061,2.312,0.3038,0.0917,2.606,449.1,19.3
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/31 8:00,Ⅳ,28.39,6.7,4.007,2.104,0.1778,0.0856,2.764,391.7,22.1
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/31 12:00,Ⅲ,28.93,6.81,5.295,2.087,0.0949,0.0762,2.225,308.7,24.2
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/31 16:00,Ⅲ,28.77,6.86,5.324,2.329,0.0893,0.0662,2.115,292.8,21.6
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/8/31 20:00,Ⅲ,29.2,6.9,5.542,2.078,0.0726,0.0641,2.006,289,18.7
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/9/1 0:00,Ⅲ,29.01,6.94,5.727,2.078,0.0726,0.0641,2.006,285.8,18.3
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/9/1 4:00,Ⅳ,28.29,6.81,4.406,2.237,0.1149,0.0628,1.994,289,17.5
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/9/1 8:00,Ⅳ,28.07,6.73,3.811,2.22,0.1206,0.0788,2.286,293.5,16.6
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/9/1 12:00,Ⅳ,29.59,6.75,3.913,2.22,0.1206,0.0788,2.286,302.5,21
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/9/1 16:00,Ⅳ,30.68,6.77,4.78,2.346,0.1389,0.0703,2.182,325.1,15.1
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/9/1 20:00,Ⅳ,29.49,6.63,3.032,2.312,0.2173,0.0745,2.224,357.5,15.4
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/9/2 0:00,Ⅳ,29.49,6.63,3.179,2.312,0.2173,0.0745,2.224,390.1,15.7
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/9/2 4:00,Ⅳ,29.21,6.67,3.497,2.521,0.2098,0.0846,2.532,393.5,22.8
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/9/2 8:00,Ⅳ,28.72,6.76,4.459,2.521,0.1364,0.086,2.602,343.1,27
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/9/2 12:00,Ⅲ,28.93,6.84,5.121,2.454,0.092,0.0735,2.203,297.1,30.6
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/9/2 16:00,Ⅳ,28.49,6.82,4.725,2.538,0.1051,0.0719,2.136,289.9,25.1
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/9/2 20:00,Ⅳ,28.07,6.77,3.985,2.638,0.1177,0.071,2.146,286,21.6
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2021/9/3 0:00,Ⅳ,27.74,6.74,3.529,2.638,0.1177,0.071,2.146,281.4,19.2
