省份,城市,河流,流域,断面名称,监测时间,水质类别,水温,pH,溶解氧,高锰酸钾,氨氮,总磷,总氮,电导率,浊度
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/5 20:00,Ⅱ,11.93,7.65,8.438,1.401,0.1338,0.0425,2.084,273.8,19.9
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/6 0:00,Ⅱ,11.73,7.67,9.742,1.401,0.1338,0.0425,2.084,285.9,40.3
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/6 4:00,Ⅱ,11.63,7.67,8.409,1.548,0.1566,0.0397,2.14,277.9,15.4
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/6 8:00,Ⅱ,11.63,7.67,8.653,1.595,0.1721,0.0431,2.37,283.2,18.9
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/6 12:00,Ⅱ,11.6,7.68,8.622,1.533,0.1498,0.0418,2.218,283.1,15.4
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/6 16:00,Ⅱ,11.68,7.68,8.534,1.572,0.0835,0.0417,1.878,282,15.5
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/6 20:00,Ⅱ,12.03,7.66,8.519,1.726,0.1082,0.043,1.693,286.6,14.4
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/7 0:00,Ⅱ,12.13,7.66,8.157,1.726,0.1082,0.043,1.693,292.7,13.5
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/7 4:00,Ⅱ,12.03,7.65,8.185,1.874,0.1133,0.0419,1.62,287.7,12.3
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/7 8:00,Ⅱ,12.03,7.64,8.381,1.874,0.1133,0.0419,1.62,285.4,15.2
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/7 16:00,Ⅱ,11.63,7.76,8.789,1.928,0.1023,0.0436,1.925,297.3,14.4
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/7 20:00,Ⅱ,11.93,7.7,8.439,1.641,0.1048,0.0414,1.758,288.2,17
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/8 0:00,Ⅱ,11.93,7.69,8.583,1.695,5.3405,0.0418,1.775,284.1,16.7
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/8 4:00,劣Ⅴ,11.83,7.68,8.361,1.649,4.214,0.0395,1.671,282.3,13.8
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/8 8:00,Ⅱ,11.83,7.67,8.458,1.61,0.1502,0.005,1.754,281.7,17.8
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/8 12:00,Ⅱ,12.13,7.69,9.465,1.455,0.1048,0.0391,1.873,277.3,22.3
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/8 16:00,Ⅱ,12.13,7.75,9.901,1.61,0.0988,0.0385,1.718,278.3,20.2
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/8 20:00,Ⅱ,12.03,7.69,9.358,1.556,0.0948,0.037,1.657,266.6,20.6
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/9 0:00,Ⅱ,11.93,7.66,9.318,1.548,0.086,0.0358,1.535,264.4,20.1
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/9 4:00,Ⅱ,11.73,7.66,9.285,1.494,0.0812,0.0342,1.561,262,18.6
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/9 8:00,Ⅱ,11.73,7.65,9.54,1.363,0.0844,0.0364,1.711,254.9,23.6
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/9 12:00,Ⅱ,12.33,8.05,8.241,1.533,0.0835,0.0367,1.601,245.4,15.2
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/9 16:00,Ⅱ,12.23,7.74,8.486,1.548,0.0833,0.0355,1.547,247.8,12.5
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/9 20:00,Ⅱ,12.24,7.66,8.243,1.564,0.0815,0.0374,1.433,243.3,18
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/10 0:00,Ⅱ,12.23,7.63,8.209,1.51,0.0849,0.0356,1.425,242.9,17.1
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/10 4:00,Ⅱ,12.13,7.62,8.06,1.626,0.0811,0.0338,1.461,241.2,15.1
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/10 8:00,Ⅱ,12.13,7.61,8.206,1.339,0.0856,0.0362,1.392,241.7,18.1
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/10 12:00,Ⅱ,12.33,7.61,8.273,1.479,0.0842,0.0364,1.39,238.5,17.9
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/10 16:00,Ⅱ,12.33,7.69,8.559,1.494,0.0757,0.0367,1.426,239.2,16.3
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/10 20:00,Ⅱ,12.13,7.66,8.381,1.363,0.0693,0.0335,1.459,221.6,17
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/11 0:00,Ⅱ,12.03,7.64,8.523,1.363,0.0693,0.0335,1.459,216.7,16.4
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/11 4:00,Ⅱ,11.83,7.62,8.421,1.246,0.061,0.0286,1.278,212.2,14.5
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/11 8:00,Ⅱ,11.83,7.61,8.605,1.192,0.0661,0.0306,1.53,210.2,18.7
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/11 12:00,Ⅱ,12.13,7.64,8.583,1.223,0.0561,0.0288,1.371,203.6,15.8
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/11 16:00,Ⅱ,12.13,7.69,8.858,0.975,0.0539,0.0278,1.292,204,14
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/11 20:00,Ⅱ,12.03,7.63,8.499,1.107,0.0546,0.0298,1.231,199.5,17.2
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/12 0:00,Ⅱ,11.83,7.61,8.511,1.022,0.0533,0.0282,1.358,198.1,17.4
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/12 4:00,Ⅱ,11.53,7.6,8.45,1.27,0.0511,0.0263,1.342,197.6,15.1
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/12 8:00,Ⅱ,11.43,7.57,8.613,1.022,0.0563,0.0302,1.651,197.5,19.3
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/12 12:00,Ⅱ,12.23,7.61,8.601,1.092,0.0563,0.029,1.518,199.8,17.9
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/12 16:00,Ⅱ,12.53,7.7,8.835,1.076,0.0495,0.0288,1.388,199.6,16.4
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/12 20:00,Ⅱ,12.13,7.62,8.383,1.076,0.0614,0.0294,1.348,197.4,20.2
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/13 0:00,Ⅱ,11.93,7.6,8.469,1.076,0.0549,0.0285,1.463,199.4,17.8
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/13 4:00,Ⅱ,11.63,7.59,8.378,0.975,0.05,0.0271,1.468,199.5,15.5
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/13 8:00,Ⅱ,11.53,7.57,8.521,0.937,0.061,0.0295,1.62,200.1,18.8
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/13 12:00,Ⅱ,12.14,7.61,8.686,0.945,0.0605,0.0305,1.327,199.5,19.8
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/13 16:00,Ⅱ,12.53,7.67,8.82,1.154,0.0584,0.0325,1.223,200.1,20.6
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/13 20:00,Ⅱ,12.13,7.65,8.67,1.517,0.0818,0.0791,1.112,198.7,73.9
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/14 0:00,Ⅱ,11.63,7.66,8.788,1.363,0.063,0.0379,1.301,198,26.6
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/14 4:00,Ⅱ,11.43,7.63,8.608,1.471,0.0706,0.0482,1.158,204.3,38.9
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/14 8:00,Ⅱ,10.64,7.6,8.518,1.022,0.0649,0.0329,1.253,205.9,19.3
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/14 12:00,Ⅱ,11.93,7.7,9.163,1.2,0.0648,0.0471,1.401,208.1,38.7
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/14 16:00,Ⅱ,11.76,7.79,9.094,1.177,0.0587,0.0366,1.165,213,18.7
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/14 20:00,Ⅱ,11.93,7.68,8.993,1.192,0.0584,0.0332,1.246,210.9,21
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/15 0:00,Ⅱ,11.83,7.66,8.971,1.022,0.0546,0.0298,1.23,210.2,15.7
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/15 4:00,Ⅱ,11.73,7.63,8.6,1.092,0.0522,0.0284,1.259,206.4,14.4
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/15 8:00,Ⅱ,11.61,7.61,8.6,0.96,0.0569,0.0301,1.288,208.3,16.2
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/15 12:00,Ⅱ,12.13,7.67,8.536,1.146,0.0549,0.0299,1.351,202.9,17
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/15 16:00,Ⅱ,12.63,7.74,8.463,1.076,0.0515,0.0302,1.256,198.5,18.3
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/16 16:00,Ⅱ,12.53,7.62,8.619,1.287,0.0536,0.0298,2.348,195.1,20.8
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/16 20:00,Ⅱ,12.23,7.63,8.305,1.368,0.0558,0.031,2.279,201.2,23.1
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/17 0:00,Ⅱ,12.43,7.63,9.972,1.368,0.0558,0.031,2.279,203.5,71
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/17 4:00,Ⅱ,11.93,7.61,8.315,1.49,0.025,0.0288,1.978,202.7,18.3
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/17 8:00,Ⅱ,11.93,7.6,8.267,1.425,0.0348,0.0303,2.423,205.6,20.1
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/17 12:00,Ⅱ,12.13,7.61,8.273,1.385,0.0519,0.0325,2.423,210.3,19
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/17 16:00,Ⅱ,12.23,7.67,8.587,1.304,0.048,0.0305,1.769,209.8,17
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/17 20:00,Ⅱ,12.13,7.64,8.24,1.304,0.0472,0.0314,1.429,203.4,19.5
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/18 0:00,Ⅱ,12.23,7.62,8.941,1.304,0.0472,0.0314,1.429,197.1,30
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/18 4:00,Ⅱ,12.13,7.61,8.392,1.32,0.0378,0.0271,0.993,197,14.6
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/18 8:00,Ⅱ,12.03,7.6,8.237,1.32,0.0446,0.0278,1.383,197.3,16
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/18 12:00,Ⅱ,12.35,7.62,8.33,1.304,0.0364,0.0266,0.916,193.3,16.8
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/18 16:00,Ⅱ,12.94,7.72,8.74,1.263,0.0309,0.0267,0.989,193.4,14.8
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/18 20:00,Ⅱ,12.43,7.63,8.19,1.457,0.0348,0.0255,0.752,189,16.5
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/19 0:00,Ⅱ,12.33,7.59,8.175,1.457,0.0348,0.0255,0.752,188.7,17.9
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/19 4:00,Ⅱ,12.23,7.58,8.19,1.32,0.0362,0.0266,1.275,187.7,17.1
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/19 8:00,Ⅱ,12.03,7.58,8.224,1.085,0.0379,0.0267,1.384,188.3,19.9
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/19 12:00,Ⅱ,12.43,7.6,8.347,1.368,0.0362,0.0285,1.067,190.1,19.1
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/19 16:00,Ⅱ,12.89,7.65,8.421,1.304,0.0312,0.0267,0.871,189.7,18.7
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/19 20:00,Ⅱ,12.63,7.67,8.377,1.441,0.0375,0.0278,0.751,191.7,18.7
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/20 0:00,Ⅱ,12.43,7.62,8.262,1.441,0.0375,0.0278,0.751,192.1,18
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/20 4:00,Ⅱ,12.43,7.61,8.315,1.247,0.033,0.0249,0.961,190,15.4
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/20 8:00,Ⅱ,12.23,7.62,8.395,1.109,0.0398,0.026,1.55,191.4,18.9
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/20 12:00,Ⅱ,12.33,7.65,8.462,1.109,0.0398,0.026,1.55,193.2,20.4
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/20 16:00,Ⅰ,12.23,7.64,8.408,1.215,0.0588,0.005,1.504,191.4,20.2
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/20 20:00,Ⅱ,12.2,7.64,8.397,1.085,0.051,0.0304,1.289,192,21.5
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/21 0:00,Ⅱ,12.03,7.66,9.595,1.02,0.045,0.0255,1.349,191.8,24.1
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/21 4:00,Ⅱ,11.83,7.64,9.56,1.166,0.0389,0.0262,1.176,190.2,22.4
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/21 8:00,Ⅱ,11.73,7.63,9.521,0.907,0.0478,0.0275,1.476,191.7,24.8
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/21 12:00,Ⅱ,12.2,7.64,8.396,1.126,0.0425,0.0313,1.206,190.9,23.9
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/21 16:00,Ⅱ,12.35,7.64,8.368,1.012,0.0434,0.029,1.044,189,20.9
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/21 20:00,Ⅱ,12.23,7.67,8.417,1.085,0.0401,0.0287,0.95,190.8,20.6
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/22 0:00,Ⅱ,12.33,7.63,8.868,1.085,0.0401,0.0287,0.95,191.3,17.9
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/22 4:00,Ⅱ,12.13,7.62,8.315,0.947,0.0361,0.026,0.892,190.3,16.5
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/22 8:00,Ⅱ,12.03,7.63,8.405,0.923,0.0442,0.0267,1.446,192.7,18.7
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/22 12:00,Ⅱ,12.13,7.63,8.286,1.085,0.039,0.0293,1.054,196.1,18.8
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/22 16:00,Ⅱ,12.13,7.66,8.447,1.085,0.0413,0.028,1.111,197.8,16.1
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/22 20:00,Ⅱ,12.23,7.63,8.264,1.02,0.0439,0.0282,1.126,202.1,15.6
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/23 0:00,Ⅱ,12.33,7.56,8.341,1.02,0.0439,0.0282,1.126,198.7,14.3
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/23 4:00,Ⅱ,12.23,7.61,8.009,1.109,0.025,0.0266,1.121,202.6,12.5
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/23 8:00,Ⅱ,12.23,7.6,8.12,0.883,0.0621,0.0253,1.575,201.2,12.1
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/23 12:00,Ⅱ,12.23,7.64,8.343,1.02,0.0515,0.0275,1.321,207.5,13.9
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/23 16:00,Ⅰ,13.15,7.87,8.469,0.964,0.0473,0.005,1.518,206.3,12.4
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/23 20:00,Ⅱ,13.49,7.71,10.194,1.109,0.0475,0.0386,1.393,206.1,16.4
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/24 0:00,Ⅱ,13.12,7.65,8.831,0.947,0.0457,0.0305,1.115,218,17.1
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/24 4:00,Ⅱ,13.01,7.64,8.225,1.028,0.049,0.0318,1.115,216,14
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/24 8:00,Ⅱ,12.96,7.64,8.467,1.085,0.0573,0.0324,1.52,218.4,17.9
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/24 12:00,Ⅱ,12.91,7.68,8.57,1.101,0.0579,0.0367,1.343,236.4,14.1
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/24 16:00,Ⅱ,12.81,7.7,8.601,1.247,0.0625,0.0473,1.29,243.6,12.7
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/24 20:00,Ⅱ,12.66,7.69,8.613,1.312,0.0654,0.0766,1.358,263.9,14.6
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/25 0:00,Ⅱ,12.72,7.71,8.754,1.085,0.0592,0.0844,1.157,248.1,13.6
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/25 4:00,Ⅱ,12.58,7.69,8.443,1.206,0.0639,0.0723,1.337,248.9,11.8
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/25 8:00,Ⅱ,12.47,7.69,8.531,1.271,0.066,0.0428,1.727,252.8,11
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/25 12:00,Ⅱ,12.42,7.72,8.736,1.223,0.0698,0.0437,1.801,284.8,13.7
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/25 16:00,Ⅱ,12.4,7.73,8.706,1.069,0.0733,0.0417,1.607,283.5,12.1
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/25 20:00,Ⅱ,12.25,7.75,8.775,1.474,0.0767,0.0417,1.364,285.6,12.8
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/26 0:00,Ⅱ,12.67,7.73,10.121,1.328,0.0654,0.0469,1.304,282.4,22.1
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/26 4:00,Ⅱ,12.04,7.76,9.577,1.304,0.0611,0.0331,1.414,282.2,12.2
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/26 8:00,Ⅱ,11.91,7.79,9.507,1.206,0.0718,0.0381,1.748,285.9,15.2
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/26 12:00,Ⅱ,11.84,7.81,9.632,1.433,0.0849,0.043,1.649,280.3,18.2
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/26 16:00,Ⅱ,11.91,7.81,9.635,1.36,0.0819,0.0418,1.422,283,16.1
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/26 20:00,Ⅱ,11.97,7.8,9.542,1.441,0.0791,0.04,1.311,276.6,23.5
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/27 0:00,Ⅱ,12.57,7.71,10.337,1.368,0.0706,0.0421,1.463,270.3,17.6
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/27 4:00,Ⅱ,12.06,7.76,9.522,1.223,0.0695,0.0351,1.549,277,19
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/27 8:00,Ⅱ,12.03,7.75,9.339,1.012,0.0755,0.0382,1.824,271.9,17.9
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/27 12:00,Ⅱ,12.08,7.78,9.509,1.368,0.0943,0.0415,1.44,277.2,24.6
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/27 16:00,Ⅲ,12.14,7.8,9.531,1.287,0.0835,0.183,1.426,280.9,19.9
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/27 20:00,Ⅲ,12.08,7.79,9.502,1.215,0.1055,0.1538,1.681,289.4,26.5
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/28 0:00,Ⅲ,12.31,7.75,9.871,1.287,0.0913,0.0549,1.467,287.5,22.3
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/28 4:00,Ⅱ,11.96,7.79,9.978,1.15,0.0818,0.0353,1.529,286.4,18.8
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/28 8:00,Ⅱ,11.89,7.8,9.553,1.206,0.0906,0.041,2.017,296.4,20.4
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/28 12:00,Ⅱ,11.8,7.82,10.113,1.206,0.1052,0.0509,2.068,291.3,27
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/28 16:00,Ⅱ,11.9,7.85,9.558,1.344,0.0933,0.0467,1.839,300.5,22.8
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/28 20:00,Ⅱ,11.96,7.83,9.588,1.457,0.0904,0.0423,1.84,315.9,29
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/29 0:00,Ⅱ,11.88,7.85,12.26,1.457,0.0904,0.0423,1.84,306.8,43.6
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/29 4:00,Ⅱ,11.56,7.82,9.839,1.474,0.0977,0.0423,1.791,310.8,22.3
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/29 8:00,Ⅱ,11.3,7.8,9.771,1.352,0.1208,0.0516,2.322,297.6,23.4
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/29 12:00,Ⅱ,11.69,7.84,9.715,1.255,0.0975,0.0461,1.979,340.2,33.7
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/29 16:00,Ⅱ,11.71,7.87,9.775,1.474,0.0899,0.0412,1.724,344.1,24
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/29 20:00,Ⅱ,11.76,7.92,9.964,1.611,0.0787,0.0421,2.043,352,24.9
浙江省,杭州市,富春江,浙闽片河流,桐庐,2022/1/30 0:00,Ⅱ,11.66,8.01,10.188,1.749,0.0829,0.053,1.942,354.6,28.2
