省份,城市,河流,流域,断面名称,监测时间,水质类别,水温,pH,溶解氧,高锰酸钾,氨氮,总磷,总氮,电导率,浊度
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/6 20:00,Ⅱ,9.68,6.77,8.23,1.764,0.4038,0.0732,2.371,460,22.1
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/7 0:00,Ⅱ,9.57,6.76,8.102,1.764,0.4038,0.0732,2.371,462.7,22.3
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/7 4:00,Ⅱ,9.38,6.77,8.167,2.111,0.4898,0.0743,2.508,462.6,24.5
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/7 8:00,Ⅱ,9.14,6.78,8.139,2.285,0.4754,0.082,3.293,465.4,26.9
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/7 12:00,Ⅱ,9.61,6.81,8.375,2.276,0.4839,0.0729,3.117,467,25.5
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/7 16:00,Ⅱ,10.01,6.81,8.439,1.894,0.4836,0.073,3.151,466.6,25.2
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/7 20:00,Ⅱ,9.79,6.81,8.281,1.964,0.4842,0.0642,2.954,466.7,19.7
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/8 0:00,Ⅱ,9.9,6.76,7.971,1.885,0.5318,0.074,2.882,464.5,19.4
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/8 4:00,Ⅲ,9.79,6.71,7.645,1.981,0.5535,0.0749,2.777,470.4,20.8
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/8 8:00,Ⅲ,9.64,6.7,7.639,2.085,0.5269,0.0746,3.386,475.2,24.2
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/8 12:00,Ⅱ,9.68,6.81,8.551,2.659,0.4548,0.0682,3.148,469,23.8
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/8 16:00,Ⅱ,10.01,6.86,8.617,2.554,0.425,0.0659,3.013,467.2,22.4
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/8 20:00,Ⅱ,9.96,6.93,9.664,2.841,0.4409,0.0672,3.232,465.3,23.5
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/9 0:00,Ⅱ,9.79,6.93,8.775,2.876,0.4605,0.0677,2.97,467.4,21.2
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/9 4:00,Ⅱ,9.57,6.96,8.911,3.11,0.4629,0.0705,2.74,464.1,19.9
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/9 8:00,Ⅱ,9.46,6.97,8.935,1.712,0.449,0.0717,3.25,456.5,18.9
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/9 12:00,Ⅱ,9.46,6.99,8.904,2.763,0.4178,0.0717,3.038,452,18.7
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/9 16:00,Ⅱ,9.46,6.99,8.762,3.11,0.4285,0.0689,2.749,448.5,17.3
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/9 20:00,Ⅱ,9.36,7,8.746,2.919,0.4014,0.0709,2.672,446.7,18.7
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/10 0:00,Ⅱ,9.25,7.01,8.73,2.893,0.4188,0.0688,2.472,447.1,18.7
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/10 4:00,Ⅱ,9.14,7.01,8.63,3.197,0.4313,0.0714,2.483,450.2,16.8
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/10 8:00,Ⅱ,9.03,7.01,8.633,2.155,0.4621,0.0707,3.152,453.7,15.5
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/10 12:00,Ⅱ,9.14,7.01,8.658,3.319,0.4885,0.0737,2.906,457.3,14.4
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/10 16:00,Ⅲ,9.36,7.02,8.672,2.85,0.5113,0.0756,2.659,460.8,14
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/10 20:00,Ⅲ,9.36,7.03,8.754,3.345,0.5166,0.0797,2.891,462.5,15.9
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/11 0:00,Ⅲ,9.14,7.04,8.783,2.763,0.511,0.082,2.59,461.9,18.1
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/11 4:00,Ⅲ,9.03,7.05,8.901,3.284,0.5281,0.0864,2.767,464.9,23.8
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/11 8:00,Ⅲ,8.92,7.07,9.207,3.11,0.5006,0.0882,3.528,464,24.6
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/11 12:00,Ⅱ,8.82,7.12,9.723,2.302,0.4709,0.0865,3.45,456.3,25.6
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/11 16:00,Ⅱ,9.2,7.13,9.926,2.659,0.3745,0.0828,3.191,439.2,26.8
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/11 20:00,Ⅱ,8.81,7.2,10.134,3.771,0.3009,0.0745,2.472,427,26.9
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/12 0:00,Ⅱ,8.39,7.25,10.213,2.893,0.2699,0.0702,2.243,417,25.8
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/12 4:00,Ⅱ,7.95,7.3,10.25,3.215,0.2384,0.0657,2.297,410.7,24.3
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/12 8:00,Ⅱ,7.66,7.32,10.251,3.319,0.2201,0.062,2.161,408.9,22.4
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/12 12:00,Ⅱ,7.87,7.34,10.346,2.963,0.2284,0.0626,2.384,408.9,21.1
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/12 16:00,Ⅱ,9,7.35,10.448,2.381,0.2395,0.062,2.021,407.8,19.7
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/12 20:00,Ⅱ,8.29,7.35,10.318,3.05,0.2283,0.0639,1.927,408.3,18
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/13 0:00,Ⅱ,7.87,7.35,10.412,3.38,0.2136,0.0645,1.765,409.9,17.8
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/13 4:00,Ⅱ,7.56,7.36,10.429,3.692,0.2057,0.0582,1.882,412,16.7
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/13 8:00,Ⅱ,7.47,7.37,10.484,2.85,0.2211,0.0594,2.453,414.9,16.3
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/13 12:00,Ⅱ,7.66,7.38,10.575,2.858,0.2146,0.0603,2.117,418.2,15.8
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/13 16:00,Ⅱ,8.08,7.35,10.47,2.806,0.2413,0.0635,2.06,426.1,15.9
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/13 20:00,Ⅱ,7.96,7.27,10.118,2.911,0.2817,0.0655,2.119,435.4,16.8
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/14 0:00,Ⅱ,7.66,7.23,10.007,3.475,0.3064,0.0662,2.043,438.3,16.6
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/14 4:00,Ⅱ,7.25,7.21,9.989,3.206,0.347,0.0698,2.245,440.6,16.4
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/14 8:00,Ⅱ,7.05,7.22,10.025,2.624,0.3794,0.0703,2.719,442.4,16.7
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/14 12:00,Ⅱ,7.35,7.22,10.216,3.406,0.4217,0.0733,2.598,442.7,17.2
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/14 16:00,Ⅱ,7.56,7.22,10.168,3.023,0.4424,0.0737,2.423,445.2,17.9
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/14 20:00,Ⅱ,7.48,7.21,10.041,2.937,0.4113,0.0719,2.359,447.4,18.7
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/15 0:00,Ⅱ,7.36,7.2,9.942,2.789,0.4013,0.0705,2.403,447.3,18
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/15 4:00,Ⅱ,7.06,7.2,9.936,2.911,0.3978,0.0692,2.438,446.6,16.9
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/15 8:00,Ⅱ,7.05,7.2,9.983,2.615,0.4249,0.0684,2.836,446.2,16.2
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/15 12:00,Ⅱ,7.56,7.22,10.143,2.893,0.4317,0.0702,2.668,442.8,15
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/15 16:00,Ⅱ,8.5,7.22,10.193,2.772,0.4507,0.0734,2.429,441.4,14.9
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/15 20:00,Ⅱ,8.07,7.22,10.072,2.346,0.4196,0.0703,2.242,442.1,14.8
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/16 0:00,Ⅱ,7.95,7.21,10.005,2.824,0.3614,0.0686,2.173,446.3,15.4
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/16 4:00,Ⅱ,7.79,7.2,9.95,2.259,0.3357,0.0632,2.117,448.8,15.2
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/16 8:00,Ⅱ,7.97,7.2,10.147,2.424,0.3298,0.0594,2.686,450.7,14.6
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/16 12:00,Ⅱ,8.39,7.21,10.246,1.685,0.3275,0.0579,2.513,449.3,14.2
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/16 16:00,Ⅱ,9.16,7.23,10.298,3.319,0.3274,0.0596,2.202,448.1,14
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/16 20:00,Ⅱ,9.05,7.23,10.187,2.511,0.3231,0.0599,2.226,445.5,15.3
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/17 0:00,Ⅱ,8.98,7.2,9.896,2.511,0.3231,0.0599,2.226,445.3,15.2
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/17 4:00,Ⅱ,8.92,7.19,9.766,2.563,0.3493,0.0634,2.51,445,15.8
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/17 8:00,Ⅱ,9.03,7.2,9.84,2.963,0.3439,0.0621,2.697,444.8,15.6
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/17 12:00,Ⅱ,9.36,7.22,10.057,3.05,0.3334,0.0753,2.534,443.8,14.9
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/17 16:00,Ⅱ,9.9,7.23,10.067,3.067,0.3614,0.0745,2.423,443.7,14.9
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/17 20:00,Ⅱ,9.68,7.2,9.793,2.937,0.3709,0.0767,2.244,444.3,16
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/18 0:00,Ⅱ,9.57,7.18,9.597,2.937,0.3709,0.0767,2.244,442.6,17.1
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/18 4:00,Ⅱ,9.46,7.16,9.537,3.162,0.3877,0.0732,2.168,440.6,18.5
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/18 8:00,Ⅱ,9.36,7.17,9.589,3.015,0.3854,0.0778,2.841,440.4,19.6
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/18 12:00,Ⅱ,9.59,7.18,9.717,2.85,0.3653,0.076,2.391,441.2,19.8
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/18 16:00,Ⅱ,10.23,7.21,9.838,2.989,0.3491,0.0751,2.257,439.8,21.2
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/18 20:00,Ⅱ,9.88,7.19,9.8,2.554,0.2967,0.0764,2.129,441.4,23.7
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/19 0:00,Ⅱ,9.46,7.17,9.722,2.554,0.2967,0.0764,2.129,441.3,21.9
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/19 4:00,Ⅱ,9.15,7.17,9.7,3.084,0.3063,0.0701,1.996,441.9,19.6
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/19 8:00,Ⅱ,8.92,7.17,9.801,2.45,0.3344,0.0684,2.674,440.8,17.8
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/19 12:00,Ⅱ,9.57,7.2,10.057,2.52,0.3382,0.07,2.308,439.6,16.6
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/19 16:00,Ⅱ,10.45,7.2,10.014,2.554,0.345,0.0691,1.989,437,15.7
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/19 20:00,Ⅱ,10.12,7.19,9.882,2.685,0.3295,0.0681,2.109,439.4,15.3
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/20 0:00,Ⅱ,9.68,7.17,9.691,2.685,0.3295,0.0681,2.109,440.8,15.7
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/20 4:00,Ⅱ,9.56,7.17,9.717,2.493,0.2707,0.0634,1.72,442,14.7
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/20 8:00,Ⅱ,9.59,7.19,9.927,2.259,0.2626,0.0614,2.383,443.9,16
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/20 12:00,Ⅱ,9.46,7.19,10.113,2.467,0.2546,0.0623,2.142,449.8,15.5
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/20 16:00,Ⅱ,9.68,7.22,9.908,2.902,0.2616,0.0624,2.072,447,12.9
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/20 20:00,Ⅱ,9.57,7.2,9.703,2.745,0.2697,0.0564,1.881,448.5,12.5
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/21 0:00,Ⅱ,9.25,7.19,9.572,2.728,0.2783,0.0561,1.888,450.4,12.5
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/21 4:00,Ⅱ,8.94,7.19,9.487,2.363,0.2861,0.0546,2.134,451.4,11.3
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/21 8:00,Ⅱ,8.91,7.2,9.723,2.111,0.2738,0.0557,2.479,451.4,12.4
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/21 12:00,Ⅱ,8.92,7.21,9.754,2.554,0.2582,0.0564,2.196,450.2,12
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/21 16:00,Ⅱ,9.08,7.23,9.969,2.763,0.2502,0.0546,2.002,450.1,12.3
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/21 20:00,Ⅱ,9.03,7.22,9.826,2.32,0.2464,0.0536,1.985,449.2,13
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/22 0:00,Ⅱ,8.92,7.21,9.64,3.432,0.2509,0.0509,1.937,448.7,11.9
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/22 4:00,Ⅱ,8.82,7.2,9.537,3.432,0.2631,0.0516,1.8,447.3,12.2
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/22 8:00,Ⅱ,8.7,7.2,9.648,3.006,0.2846,0.0563,2.124,445.2,13.8
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/22 12:00,Ⅴ,8.71,7.2,9.707,3.006,1.8922,0.0521,2.223,443.8,12.6
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/22 16:00,Ⅴ,8.71,7.21,9.828,14.119,0.2268,0.0532,2.26,443.7,12.4
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/22 20:00,Ⅴ,8.71,7.2,9.655,14.119,0.2759,0.0597,3.201,441.9,16.6
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/23 0:00,Ⅴ,8.7,7.18,9.555,14.119,0.2759,0.0597,3.201,439.3,16.7
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/23 4:00,Ⅱ,8.71,7.18,9.581,1.074,0.2763,0.0598,2.867,437.2,17
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/23 8:00,Ⅱ,8.92,7.2,9.624,0.574,0.2853,0.0601,3.037,431.8,18.7
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/23 12:00,Ⅱ,9.14,7.21,9.715,0.574,0.2853,0.0601,3.037,426.9,18
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/23 16:00,Ⅱ,9.17,7.2,9.704,0.574,0.2853,0.0601,3.037,429.3,17.8
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/23 20:00,Ⅱ,9.25,7.16,9.403,2.505,0.3529,0.0714,2.566,423.7,20.6
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/24 0:00,Ⅱ,9.36,7.17,9.291,2.399,0.3555,0.0757,2.75,418.3,23.1
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/24 4:00,Ⅱ,9.36,7.17,9.325,2.948,0.3295,0.0706,2.4,419.2,22.8
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/24 8:00,Ⅱ,9.36,7.17,9.275,3.304,0.3355,0.069,2.889,415.1,20.9
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/24 12:00,Ⅱ,9.46,7.17,9.243,3.304,0.3355,0.069,2.889,418,26.3
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/24 16:00,Ⅱ,9.68,7.24,9.838,3.304,0.3355,0.069,2.889,415.1,33.9
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/24 20:00,Ⅱ,9.25,7.16,9.196,2.524,0.4271,0.0822,2.893,425.1,27.5
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/25 0:00,Ⅱ,9.25,7.15,9.261,3.256,0.4446,0.0817,2.828,424.1,38.7
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/25 4:00,Ⅱ,8.16,7.5,10.722,2.592,0.1203,0.0666,1.914,380,82.5
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/25 8:00,Ⅱ,7.87,7.54,10.81,2.524,0.0996,0.0587,2.075,381.5,51.8
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/25 12:00,Ⅱ,7.87,7.53,10.909,2.148,0.0897,0.0596,2.217,383.9,41.4
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/25 16:00,Ⅱ,7.97,7.53,10.83,2.235,0.1198,0.0582,2.767,387.6,35.1
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/25 20:00,Ⅱ,7.96,7.51,10.753,3.179,0.1191,0.0474,2.001,385,30
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/26 0:00,Ⅱ,7.87,7.49,10.697,2.052,0.1507,0.0481,1.71,385.3,26.7
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/26 4:00,Ⅱ,7.87,7.52,11.024,2.755,0.1139,0.0492,1.53,384.9,24.6
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/26 8:00,Ⅱ,8.07,7.55,10.989,2.803,0.0903,0.0521,2.186,379.2,28
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/26 12:00,Ⅱ,7.76,7.59,10.961,3.112,0.1088,0.0527,1.666,372.3,38.8
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/26 16:00,Ⅱ,7.66,7.56,10.94,3.333,0.1044,0.0543,1.674,380,38.5
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/26 20:00,Ⅱ,7.72,7.51,10.743,3.064,0.1234,0.0513,1.57,379,28.2
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/27 0:00,Ⅱ,7.76,7.49,10.693,3.015,0.1237,0.0499,1.514,374.9,25.8
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/27 4:00,Ⅱ,7.86,7.48,10.611,3.632,0.1371,0.0505,1.545,370.7,27.9
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/27 8:00,Ⅱ,7.76,7.46,10.575,3.343,0.1478,0.0562,2.303,373.8,27.9
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/27 12:00,Ⅱ,7.66,7.46,10.688,3.42,0.1537,0.0537,2.928,379.2,26.9
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/27 16:00,Ⅱ,7.76,7.5,10.799,3.092,0.1182,0.0605,2.066,378.9,45.4
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/27 20:00,Ⅱ,7.76,7.51,10.832,2.216,0.0971,0.0509,1.841,376.7,30
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/28 0:00,Ⅱ,7.78,7.52,10.793,3.295,0.0892,0.0477,1.645,378,25.1
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/28 4:00,Ⅱ,7.66,7.49,10.691,3.516,0.1079,0.0502,1.528,377.5,25.3
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/28 8:00,Ⅱ,7.52,7.48,10.678,2.476,0.1052,0.0497,2.318,378.3,29.3
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/28 12:00,Ⅱ,7.36,7.52,10.934,2.476,0.0862,0.0612,1.809,378,30.9
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/28 16:00,Ⅱ,7.46,7.5,10.856,2.717,0.1159,0.0529,2.026,375.9,27.2
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/28 20:00,Ⅱ,7.35,7.53,10.945,2.938,0.1016,0.0557,1.929,378.8,30.8
浙江省,杭州市,南苕溪,太湖流域,汪家埠,2022/1/29 0:00,Ⅱ,7.18,7.55,10.996,2.938,0.1016,0.0557,1.929,375.7,30.8
