省份,城市,河流,流域,断面名称,监测时间,水质类别,水温,pH,溶解氧,高锰酸钾,氨氮,总磷,总氮,电导率,浊度
浙江省,杭州市,新安江,浙闽片河流,洋溪渡,2022/1/5 4:00,Ⅰ,14.72,8.14,10.44,0.4,0.025,0.01,1.08,119.97,4.49
浙江省,杭州市,新安江,浙闽片河流,街口(鸠坑口),2022/1/5 4:00,Ⅰ,14.67,7.04,8.02,1.205,0.025,0.011,1.075,155.9,12.14
浙江省,杭州市,新安江,浙闽片河流,洋溪渡,2022/1/5 8:00,Ⅰ,14.63,8.16,10.58,0.52,0.025,0.01,0.93,119.92,4.29
浙江省,杭州市,新安江,浙闽片河流,街口(鸠坑口),2022/1/5 8:00,Ⅰ,14.67,7.04,8.05,1.297,0.025,0.01,1.117,156.8,12.05
浙江省,杭州市,新安江,浙闽片河流,洋溪渡,2022/1/5 12:00,Ⅰ,14.62,8.14,10.59,0.25,0.025,0.01,0.97,120.54,5.2
浙江省,杭州市,新安江,浙闽片河流,街口(鸠坑口),2022/1/5 12:00,Ⅰ,14.79,7.05,8.01,1.147,0.025,0.012,1.075,156.1,12.03
浙江省,杭州市,新安江,浙闽片河流,洋溪渡,2022/1/5 16:00,Ⅰ,14.81,8.17,10.68,0.5,0.025,0.01,1.05,120.34,5.38
浙江省,杭州市,新安江,浙闽片河流,街口(鸠坑口),2022/1/5 16:00,Ⅰ,14.79,7.06,8.05,1.355,0.025,0.012,1.075,155.48,11.78
浙江省,杭州市,新安江,浙闽片河流,洋溪渡,2022/1/5 20:00,Ⅰ,15.01,8.2,10.9,0.28,0.025,0.01,1.01,119.24,5.74
浙江省,杭州市,新安江,浙闽片河流,街口(鸠坑口),2022/1/5 20:00,Ⅰ,14.73,7.04,7.94,1.147,0.025,0.012,1.061,156.65,11.65
浙江省,杭州市,新安江,浙闽片河流,洋溪渡,2022/1/6 0:00,Ⅰ,14.88,8.16,10.66,0.28,0.025,0.01,1.01,119.4,6.12
浙江省,杭州市,新安江,浙闽片河流,街口(鸠坑口),2022/1/6 0:00,Ⅰ,14.66,7.03,8.03,1.251,0.025,0.012,1.214,156.24,12.05
浙江省,杭州市,新安江,浙闽片河流,洋溪渡,2022/1/6 4:00,Ⅰ,14.73,8.2,10.86,0.56,0.025,0.01,1.06,119.87,5.07
浙江省,杭州市,新安江,浙闽片河流,街口(鸠坑口),2022/1/6 4:00,Ⅰ,14.66,7.03,7.92,1.32,0.025,0.012,1.103,156.93,11.87
浙江省,杭州市,新安江,浙闽片河流,洋溪渡,2022/1/6 8:00,Ⅰ,14.61,8.17,10.94,0.43,0.025,0.01,1.08,119.66,4.75
浙江省,杭州市,新安江,浙闽片河流,街口(鸠坑口),2022/1/6 8:00,Ⅰ,14.59,7.04,8.02,1.205,0.025,0.012,1.068,156.73,11.75
浙江省,杭州市,新安江,浙闽片河流,洋溪渡,2022/1/6 12:00,Ⅰ,14.63,8.2,11.13,0.55,0.025,0.01,1.15,120.32,5.73
浙江省,杭州市,新安江,浙闽片河流,街口(鸠坑口),2022/1/6 12:00,Ⅰ,14.67,7.04,7.96,1.367,0.025,0.014,1.124,156.2,11.69
浙江省,杭州市,新安江,浙闽片河流,洋溪渡,2022/1/6 16:00,Ⅰ,14.71,8.24,11.32,0.5,0.025,0.01,0.99,120.03,5.08
浙江省,杭州市,新安江,浙闽片河流,街口(鸠坑口),2022/1/6 16:00,Ⅰ,14.6,7.03,8.06,1.228,0.025,0.012,1.04,156.13,12.07
浙江省,杭州市,新安江,浙闽片河流,洋溪渡,2022/1/6 20:00,Ⅰ,14.77,8.23,11.24,0.69,0.025,0.01,1.23,119.02,5.77
浙江省,杭州市,新安江,浙闽片河流,街口(鸠坑口),2022/1/6 20:00,Ⅰ,14.57,7.03,7.99,1.158,0.025,0.011,1.089,157.07,11.99
浙江省,杭州市,新安江,浙闽片河流,洋溪渡,2022/1/7 0:00,Ⅰ,14.64,8.15,10.68,0.69,0.025,0.01,1.23,119.53,5.05
浙江省,杭州市,新安江,浙闽片河流,街口(鸠坑口),2022/1/7 0:00,Ⅰ,14.51,7.03,7.95,1.459,0.025,0.01,1.186,157.15,11.89
浙江省,杭州市,新安江,浙闽片河流,洋溪渡,2022/1/7 4:00,Ⅰ,14.54,8.16,10.67,0.63,0.025,0.01,1.16,120.57,4.6
浙江省,杭州市,新安江,浙闽片河流,街口(鸠坑口),2022/1/7 4:00,Ⅰ,14.49,7.04,7.92,1.448,0.025,0.011,1.089,155.48,11.83
浙江省,杭州市,新安江,浙闽片河流,洋溪渡,2022/1/7 8:00,Ⅰ,14.46,8.15,10.71,0.61,0.025,0.01,1.09,119.97,4.51
浙江省,杭州市,新安江,浙闽片河流,街口(鸠坑口),2022/1/7 8:00,Ⅰ,14.44,7.01,7.97,1.124,0.025,0.011,1.096,156.75,11.74
浙江省,杭州市,新安江,浙闽片河流,洋溪渡,2022/1/7 12:00,Ⅰ,14.41,8.2,11.01,0.7,0.025,0.01,1.16,120.59,5.09
浙江省,杭州市,新安江,浙闽片河流,街口(鸠坑口),2022/1/7 12:00,Ⅰ,14.49,7.03,8.11,1.529,0.025,0.011,0.991,157.3,11.56
浙江省,杭州市,新安江,浙闽片河流,洋溪渡,2022/1/7 16:00,Ⅰ,14.55,8.21,10.97,0.7,0.025,0.01,1.08,120.72,4.68
浙江省,杭州市,新安江,浙闽片河流,街口(鸠坑口),2022/1/7 16:00,Ⅰ,14.53,7.04,8.03,0.973,0.025,0.012,1.082,156.64,12.03
浙江省,杭州市,新安江,浙闽片河流,洋溪渡,2022/1/7 20:00,Ⅰ,14.73,8.24,11.07,0.73,0.025,0.01,1.05,119.21,5.23
浙江省,杭州市,新安江,浙闽片河流,街口(鸠坑口),2022/1/7 20:00,Ⅰ,14.48,7.04,7.94,1.587,0.025,0.012,1.117,156.7,11.97
浙江省,杭州市,新安江,浙闽片河流,洋溪渡,2022/1/8 0:00,Ⅰ,14.61,8.14,10.6,0.73,0.025,0.01,1.05,119.79,4.7
浙江省,杭州市,新安江,浙闽片河流,街口(鸠坑口),2022/1/8 0:00,Ⅰ,14.42,7.01,8.08,1.066,0.025,0.012,1.082,156.72,11.95
浙江省,杭州市,新安江,浙闽片河流,街口(鸠坑口),2022/1/8 4:00,Ⅰ,14.36,7.02,7.9,1.471,0.025,0.012,1.179,157.49,11.82
浙江省,杭州市,新安江,浙闽片河流,街口(鸠坑口),2022/1/8 8:00,Ⅰ,14.35,7.02,7.9,1.436,0.025,0.012,1.144,156.33,11.86
浙江省,杭州市,新安江,浙闽片河流,街口(鸠坑口),2022/1/8 12:00,Ⅰ,14.43,7.21,8.32,1.286,0.025,0.013,1.047,157.08,11.71
浙江省,杭州市,新安江,浙闽片河流,洋溪渡,2022/1/8 16:00,Ⅰ,14.71,8.21,11.13,0.48,0.025,0.01,1.04,120.57,4.16
浙江省,杭州市,新安江,浙闽片河流,街口(鸠坑口),2022/1/8 16:00,Ⅰ,14.6,7.07,8.04,1.332,0.025,0.011,1.075,156.32,11.67
浙江省,杭州市,新安江,浙闽片河流,洋溪渡,2022/1/8 20:00,Ⅰ,14.83,8.27,11.42,0.48,0.025,0.01,1.13,118.86,4.54
浙江省,杭州市,新安江,浙闽片河流,街口(鸠坑口),2022/1/8 20:00,Ⅰ,14.5,7.03,7.94,1.506,0.025,0.012,1.103,156.87,11.59
浙江省,杭州市,新安江,浙闽片河流,洋溪渡,2022/1/9 0:00,Ⅰ,14.62,8.18,10.67,0.48,0.025,0.01,1.1,119.84,4.23
浙江省,杭州市,新安江,浙闽片河流,街口(鸠坑口),2022/1/9 0:00,Ⅰ,14.35,6.99,7.84,1.506,0.025,0.012,0.942,155.6,12.19
浙江省,杭州市,新安江,浙闽片河流,洋溪渡,2022/1/9 4:00,Ⅰ,14.52,8.19,10.82,0.48,0.025,0.01,1.07,121.63,4.03
浙江省,杭州市,新安江,浙闽片河流,街口(鸠坑口),2022/1/9 4:00,Ⅰ,14.3,6.99,7.98,1.263,0.025,0.012,1.137,156.77,12.11
浙江省,杭州市,新安江,浙闽片河流,洋溪渡,2022/1/9 8:00,Ⅰ,14.45,8.19,10.74,0.48,0.025,0.01,0.97,121.08,3.87
浙江省,杭州市,新安江,浙闽片河流,街口(鸠坑口),2022/1/9 8:00,Ⅰ,14.25,7,7.97,1.459,0.025,0.012,0.998,157.13,12.05
浙江省,杭州市,新安江,浙闽片河流,洋溪渡,2022/1/9 12:00,Ⅰ,14.39,8.19,10.69,0.48,0.025,0.01,1.17,120.53,4.59
浙江省,杭州市,新安江,浙闽片河流,街口(鸠坑口),2022/1/9 12:00,Ⅰ,14.37,7.03,8.11,1.263,0.025,0.009,1.061,156.52,12.08
浙江省,杭州市,新安江,浙闽片河流,洋溪渡,2022/1/9 16:00,Ⅰ,14.26,8.2,10.84,0.48,0.025,0.01,1.25,123.21,4.37
浙江省,杭州市,新安江,浙闽片河流,街口(鸠坑口),2022/1/9 16:00,Ⅰ,14.32,7.03,8.03,1.425,0.025,0.012,1.082,155.84,11.72
浙江省,杭州市,新安江,浙闽片河流,洋溪渡,2022/1/9 20:00,Ⅰ,14.5,8.26,11.32,0.48,0.025,0.01,1.28,120.01,4.41
浙江省,杭州市,新安江,浙闽片河流,街口(鸠坑口),2022/1/9 20:00,Ⅰ,14.3,7,7.87,1.263,0.025,0.012,1.04,156.95,11.64
浙江省,杭州市,新安江,浙闽片河流,洋溪渡,2022/1/10 0:00,Ⅰ,14.58,8.24,11.25,0.48,0.025,0.01,1.15,118.71,3.89
浙江省,杭州市,新安江,浙闽片河流,街口(鸠坑口),2022/1/10 0:00,Ⅰ,14.28,7,7.88,1.228,0.025,0.012,1.068,156.84,11.69
浙江省,杭州市,新安江,浙闽片河流,洋溪渡,2022/1/10 4:00,Ⅰ,14.48,8.25,11.21,0.48,0.025,0.01,1.25,119.34,3.84
浙江省,杭州市,新安江,浙闽片河流,街口(鸠坑口),2022/1/10 4:00,Ⅰ,14.28,7,7.8,1.251,0.025,0.011,1.068,156.52,11.53
浙江省,杭州市,新安江,浙闽片河流,洋溪渡,2022/1/10 8:00,Ⅰ,14.46,8.24,11.15,0.48,0.025,0.01,1.01,119.05,3.74
浙江省,杭州市,新安江,浙闽片河流,街口(鸠坑口),2022/1/10 8:00,Ⅰ,14.24,6.99,7.91,0.961,0.025,0.012,1.033,154.99,12.02
浙江省,杭州市,新安江,浙闽片河流,洋溪渡,2022/1/10 12:00,Ⅰ,14.45,8.26,11.2,0.48,0.025,0.01,1.3,119.78,5.33
浙江省,杭州市,新安江,浙闽片河流,街口(鸠坑口),2022/1/10 12:00,Ⅰ,14.34,7,7.97,1.1,0.025,0.012,1.096,156.9,11.85
浙江省,杭州市,新安江,浙闽片河流,洋溪渡,2022/1/10 16:00,Ⅰ,14.49,8.24,11.07,0.95,0.025,0.01,1.2,120.21,5.18
浙江省,杭州市,新安江,浙闽片河流,街口(鸠坑口),2022/1/10 16:00,Ⅰ,14.28,7,7.9,1.436,0.025,0.011,1.089,156.43,11.71
浙江省,杭州市,新安江,浙闽片河流,洋溪渡,2022/1/10 20:00,Ⅰ,14.56,8.18,10.74,0.67,0.025,0.01,1,119.68,5.55
浙江省,杭州市,新安江,浙闽片河流,街口(鸠坑口),2022/1/10 20:00,Ⅰ,14.14,6.99,7.74,0.927,0.025,0.014,1.047,155.26,11.67
浙江省,杭州市,新安江,浙闽片河流,洋溪渡,2022/1/11 0:00,Ⅰ,14.44,8.1,10.27,0.43,0.025,0.01,1.27,120.16,4.85
浙江省,杭州市,新安江,浙闽片河流,街口(鸠坑口),2022/1/11 0:00,Ⅳ,14.12,6.97,7.85,6.498,0.025,0.011,1.207,156.18,12.1
浙江省,杭州市,新安江,浙闽片河流,洋溪渡,2022/1/11 4:00,Ⅰ,14.34,8.11,10.18,0.64,0.025,0.01,1.26,120.4,4.65
浙江省,杭州市,新安江,浙闽片河流,街口(鸠坑口),2022/1/11 4:00,Ⅳ,14.11,6.97,7.91,8.27,0.025,0.011,1.117,155.75,11.99
浙江省,杭州市,新安江,浙闽片河流,洋溪渡,2022/1/11 8:00,Ⅰ,14.23,8.11,10.34,0.58,0.025,0.01,0.99,120.61,4.56
浙江省,杭州市,新安江,浙闽片河流,街口(鸠坑口),2022/1/11 8:00,Ⅳ,13.99,6.97,7.8,7.263,0.025,0.011,1.144,155.71,11.86
浙江省,杭州市,新安江,浙闽片河流,洋溪渡,2022/1/11 12:00,Ⅰ,14.26,8.16,10.73,0.71,0.025,0.01,1.09,121.2,5.4
浙江省,杭州市,新安江,浙闽片河流,洋溪渡,2022/1/11 16:00,Ⅰ,14.49,8.21,11.2,0.62,0.025,0.01,1.08,121.01,5.18
浙江省,杭州市,新安江,浙闽片河流,洋溪渡,2022/1/11 20:00,Ⅰ,14.58,8.3,11.69,0.66,0.025,0.01,0.98,118.57,5.29
浙江省,杭州市,新安江,浙闽片河流,洋溪渡,2022/1/12 0:00,Ⅰ,14.31,8.21,11.17,0.64,0.025,0.01,1.02,119.27,4.97
浙江省,杭州市,新安江,浙闽片河流,洋溪渡,2022/1/12 4:00,Ⅰ,14.12,8.2,11.12,0.51,0.025,0.01,0.93,119.96,4.64
浙江省,杭州市,新安江,浙闽片河流,洋溪渡,2022/1/12 8:00,Ⅰ,14.05,8.23,11.14,0.58,0.025,0.01,0.98,119.18,6.44
浙江省,杭州市,新安江,浙闽片河流,洋溪渡,2022/1/12 12:00,Ⅰ,14.21,8.27,11.6,0.71,0.025,0.01,1.03,119.75,4.82
浙江省,杭州市,新安江,浙闽片河流,洋溪渡,2022/1/12 16:00,Ⅰ,14.45,8.26,11.38,0.66,0.025,0.01,1.01,120.37,4.7
浙江省,杭州市,新安江,浙闽片河流,洋溪渡,2022/1/12 20:00,Ⅰ,14.5,8.22,11.23,0.65,0.025,0.01,1.01,119.69,5.06
浙江省,杭州市,新安江,浙闽片河流,街口(鸠坑口),2022/1/12 20:00,Ⅰ,13.86,7.02,7.93,1.087,0.025,0.012,1.061,158.2,11.77
浙江省,杭州市,新安江,浙闽片河流,洋溪渡,2022/1/13 0:00,Ⅰ,14.17,8.14,10.56,0.56,0.025,0.01,0.99,120.48,4.74
浙江省,杭州市,新安江,浙闽片河流,街口(鸠坑口),2022/1/13 0:00,Ⅰ,13.8,7.02,8.12,0.852,0.025,0.011,1.13,156.46,12.07
浙江省,杭州市,新安江,浙闽片河流,洋溪渡,2022/1/13 4:00,Ⅰ,14,8.15,10.66,0.56,0.025,0.01,0.93,122.08,4.57
浙江省,杭州市,新安江,浙闽片河流,街口(鸠坑口),2022/1/13 4:00,Ⅰ,13.71,7,7.92,0.616,0.025,0.011,1.047,156.44,12.1
浙江省,杭州市,新安江,浙闽片河流,洋溪渡,2022/1/13 8:00,Ⅰ,13.91,8.15,10.54,0.68,0.025,0.01,0.94,120.63,5.27
浙江省,杭州市,新安江,浙闽片河流,街口(鸠坑口),2022/1/13 8:00,Ⅰ,13.67,6.98,7.97,0.773,0.025,0.012,1.075,157.78,12.03
浙江省,杭州市,新安江,浙闽片河流,洋溪渡,2022/1/13 12:00,Ⅰ,13.97,8.21,11,0.54,0.025,0.01,1,120.97,4.96
浙江省,杭州市,新安江,浙闽片河流,街口(鸠坑口),2022/1/13 12:00,Ⅰ,13.81,7.04,8.24,0.498,0.025,0.013,1.137,156.4,11.85
浙江省,杭州市,新安江,浙闽片河流,洋溪渡,2022/1/13 16:00,Ⅰ,14.13,8.22,11.2,0.71,0.025,0.01,0.95,121.11,5.15
浙江省,杭州市,新安江,浙闽片河流,街口(鸠坑口),2022/1/13 16:00,Ⅰ,14.05,7.05,8.32,0.616,0.025,0.01,1.137,156.96,11.77
浙江省,杭州市,新安江,浙闽片河流,街口(鸠坑口),2022/1/13 20:00,Ⅰ,13.73,7.02,8.27,0.25,0.025,0.012,1.11,156.41,11.79
浙江省,杭州市,新安江,浙闽片河流,街口(鸠坑口),2022/1/14 0:00,Ⅰ,13.6,7.01,8.22,0.59,0.025,0.012,1.158,157.06,11.83
浙江省,杭州市,新安江,浙闽片河流,街口(鸠坑口),2022/1/14 4:00,Ⅰ,13.46,7.01,8.17,0.825,0.025,0.011,1.096,155.74,11.71
浙江省,杭州市,新安江,浙闽片河流,街口(鸠坑口),2022/1/14 8:00,Ⅰ,13.21,6.98,8.42,1.022,0.025,0.012,1.228,159.98,11.95
浙江省,杭州市,新安江,浙闽片河流,街口(鸠坑口),2022/1/14 12:00,Ⅰ,13.2,7,8.76,0.288,0.025,0.012,1.326,160.53,12.89
浙江省,杭州市,新安江,浙闽片河流,街口(鸠坑口),2022/1/14 16:00,Ⅰ,13.2,7.02,8.75,0.642,0.025,0.011,1.165,160.33,13.01
浙江省,杭州市,新安江,浙闽片河流,街口(鸠坑口),2022/1/14 20:00,Ⅰ,13.19,6.99,8.72,0.603,0.025,0.011,1.277,160.96,12.99
浙江省,杭州市,新安江,浙闽片河流,街口(鸠坑口),2022/1/15 0:00,Ⅰ,13.19,6.99,8.5,0.852,0.025,0.01,1.403,160.81,12.92
浙江省,杭州市,新安江,浙闽片河流,街口(鸠坑口),2022/1/15 4:00,Ⅰ,13.18,7,8.66,0.406,0.025,0.012,1.34,161.17,12.95
浙江省,杭州市,新安江,浙闽片河流,街口(鸠坑口),2022/1/15 8:00,Ⅰ,13.14,7.03,8.6,0.537,0.025,0.011,1.2,161.29,13.04
浙江省,杭州市,新安江,浙闽片河流,洋溪渡,2022/1/15 12:00,Ⅰ,13.82,8.145,10.974,0.6097,0.025,0.0063,0.962,121.628,4.924
浙江省,杭州市,新安江,浙闽片河流,街口(鸠坑口),2022/1/15 12:00,Ⅰ,13.2,7.07,8.75,0.576,0.025,0.012,1.389,160.36,12.99
浙江省,杭州市,新安江,浙闽片河流,洋溪渡,2022/1/15 16:00,Ⅰ,14.19,8.188,11.05,0.3615,0.025,0.0076,0.8776,121.578,4.875
浙江省,杭州市,新安江,浙闽片河流,街口(鸠坑口),2022/1/15 16:00,Ⅰ,13.72,7.12,8.94,0.406,0.025,0.011,1.103,160.08,13.17
浙江省,杭州市,新安江,浙闽片河流,洋溪渡,2022/1/15 20:00,Ⅰ,14.27,8.225,11.313,0.334,0.025,0.0061,0.9102,120.028,5.128
浙江省,杭州市,新安江,浙闽片河流,街口(鸠坑口),2022/1/15 20:00,Ⅰ,13.2,7.06,8.65,0.616,0.025,0.012,1.158,162.24,12.77
浙江省,杭州市,新安江,浙闽片河流,洋溪渡,2022/1/16 0:00,Ⅰ,14.07,8.151,10.948,0.25,0.025,0.0062,0.9247,120.669,5.276
浙江省,杭州市,新安江,浙闽片河流,街口(鸠坑口),2022/1/16 0:00,Ⅰ,13.2,7.07,8.74,0.59,0.025,0.011,1.305,159.89,12.89
浙江省,杭州市,新安江,浙闽片河流,洋溪渡,2022/1/16 4:00,Ⅰ,14,8.149,10.949,0.3529,0.025,0.0062,0.8603,120.531,4.72
浙江省,杭州市,新安江,浙闽片河流,街口(鸠坑口),2022/1/16 4:00,Ⅰ,13.21,7.11,8.89,0.275,0.025,0.01,1.333,160.61,12.87
浙江省,杭州市,新安江,浙闽片河流,洋溪渡,2022/1/16 8:00,Ⅰ,13.97,8.154,11.217,0.3139,0.025,0.0067,0.8223,120.188,4.503
浙江省,杭州市,新安江,浙闽片河流,街口(鸠坑口),2022/1/16 8:00,Ⅰ,13.2,7.09,9.04,0.537,0.025,0.01,1.179,158.18,12.75
浙江省,杭州市,新安江,浙闽片河流,洋溪渡,2022/1/16 12:00,Ⅰ,14.06,8.231,11.602,0.4462,0.025,0.006,0.855,120.663,4.728
浙江省,杭州市,新安江,浙闽片河流,街口(鸠坑口),2022/1/16 12:00,Ⅰ,13.54,7.13,9.07,0.472,0.025,0.012,1.179,159.02,12.72
浙江省,杭州市,新安江,浙闽片河流,洋溪渡,2022/1/16 16:00,Ⅰ,13.94,8.206,11.422,0.4112,0.025,0.0056,0.8686,123.493,4.798
浙江省,杭州市,新安江,浙闽片河流,街口(鸠坑口),2022/1/16 16:00,Ⅰ,13.43,7.14,9.05,0.459,0.025,0.011,1.2,160.38,12.45
浙江省,杭州市,新安江,浙闽片河流,洋溪渡,2022/1/16 20:00,Ⅰ,14.03,8.259,11.928,0.3723,0.025,0.0055,0.8404,122.484,5.064
浙江省,杭州市,新安江,浙闽片河流,街口(鸠坑口),2022/1/16 20:00,Ⅰ,13.22,7.1,8.68,0.511,0.025,0.009,1.235,159.55,12.41
