省份,城市,河流,流域,断面名称,监测时间,水质类别,水温,pH,溶解氧,高锰酸钾,氨氮,总磷,总氮,电导率,浊度
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/7 16:00,Ⅲ,9.91,8.13,9.305,3.776,0.3,0.1046,1.505,354.1,26.6
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/7 20:00,Ⅱ,9.79,8.11,9.24,3.938,0.39,0.096,1.543,354.8,17
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/8 0:00,Ⅱ,9.65,8.11,9.174,3.619,0.37,0.0525,1.438,355.6,8.2
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/8 4:00,Ⅱ,9.69,8.1,9.184,3.568,0.37,0.0351,1.628,356.4,5.9
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/8 8:00,Ⅱ,9.5,8.09,9.062,3.573,0.2,0.0488,1.562,356.7,6.6
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/8 12:00,Ⅱ,9.92,8.12,9.346,3.867,0.15,0.0723,1.544,357.4,13.1
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/8 16:00,Ⅱ,10,8.14,9.442,3.771,0.17,0.0768,1.58,357.8,16.5
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/8 20:00,Ⅱ,9.87,8.11,9.27,3.74,0.16,0.0768,1.58,357.4,11.7
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/9 0:00,Ⅱ,9.85,8.11,9.259,3.806,0.17,0.08,1.586,358.1,17.1
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/9 4:00,Ⅱ,9.65,8.09,9.176,3.609,0.17,0.0499,1.618,356.9,7.5
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/9 8:00,Ⅱ,9.47,8.09,9.118,3.675,0.18,0.0491,1.625,356.6,8.9
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/9 12:00,Ⅱ,9.68,8.1,9.288,3.751,0.19,0.0534,1.648,355.4,9.2
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/9 16:00,Ⅱ,9.82,8.12,9.272,3.654,0.19,0.049,1.652,354.7,8.6
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/9 20:00,Ⅱ,9.76,8.09,9.197,3.776,0.19,0.0621,1.649,354,8
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/10 0:00,Ⅱ,9.57,8.09,9.158,3.715,0.19,0.0526,1.639,351,8.8
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/10 4:00,Ⅱ,9.5,8.06,9.08,3.68,0.19,0.0382,1.639,346.4,6
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/10 8:00,Ⅱ,9.45,8.08,9.288,3.786,0.16,0.0569,1.643,338.9,8.3
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/10 12:00,Ⅱ,9.58,8.07,9.268,3.913,0.16,0.0561,1.709,337.3,9.5
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/10 16:00,Ⅱ,9.77,8.13,9.371,3.862,0.15,0.0539,1.681,342.7,9.4
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/10 20:00,Ⅱ,9.53,8.08,9.192,3.811,0.17,0.0677,1.654,344.4,10.8
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/11 0:00,Ⅱ,9.5,8.08,9.241,3.811,0.17,0.0677,1.654,339.1,12.5
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/11 4:00,Ⅱ,9.42,8.06,9.039,3.705,0.15,0.0618,1.662,340,9
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/11 8:00,Ⅱ,9.18,8.08,9.12,3.862,0.17,0.0763,1.671,338.1,13.9
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/11 12:00,Ⅱ,9.61,8.11,9.322,3.822,0.14,0.065,1.643,343,11.7
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/11 16:00,Ⅱ,9.63,8.14,9.462,3.811,0.14,0.0666,1.643,353.4,12.2
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/11 20:00,Ⅱ,9.19,8.1,9.099,3.852,0.13,0.0767,1.656,344.2,12.5
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/12 0:00,Ⅱ,8.89,8.09,9.051,3.827,0.15,0.0672,1.69,335.3,11.5
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/12 4:00,Ⅱ,8.69,8.09,8.995,3.761,0.15,0.0579,1.679,333.6,8.4
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/12 8:00,Ⅱ,8.46,8.1,9.021,3.72,0.16,0.0465,1.676,331.7,6.9
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/12 12:00,Ⅲ,9.28,8.14,9.548,4.019,0.14,0.0778,1.691,330.7,11.8
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/12 16:00,Ⅲ,9.63,8.14,9.731,4.06,0.13,0.0814,1.717,331.6,16.4
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/12 20:00,Ⅲ,9.18,8.11,9.439,4.197,0.14,0.0881,1.815,332.5,17.1
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/13 0:00,Ⅲ,8.87,8.12,9.311,4.05,0.18,0.069,1.77,333.9,17.5
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/13 4:00,Ⅱ,8.74,8.09,9.29,3.918,0.18,0.0489,1.8,336,10.7
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/13 8:00,Ⅲ,8.64,8.08,9.076,4.034,0.14,0.0546,1.878,336.9,14.3
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/13 12:00,Ⅲ,8.98,8.12,9.479,4.095,0.11,0.0567,1.794,336.5,10.8
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/13 16:00,Ⅴ,9.13,8.14,9.571,12.509,0.12,0.0652,1.846,333.6,11.6
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/13 20:00,Ⅴ,8.65,8.11,9.266,12.818,0.12,0.0588,1.891,336.9,11.9
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/14 0:00,Ⅴ,8.5,8.12,9.178,13.163,0.14,0.0505,1.94,341.7,10.9
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/14 4:00,Ⅴ,8.38,8.13,9.287,13.482,0.14,0.0485,1.896,342.5,11.9
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/14 8:00,Ⅴ,8.04,8.15,9.233,13.872,0.17,0.0809,1.854,344,8.9
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/14 12:00,Ⅴ,8.73,8.2,9.684,13.872,0.17,0.0809,1.854,344,9
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/14 16:00,Ⅱ,8.86,8.19,9.355,3.416,0.11,0.052,2.04,344.4,11.4
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/14 20:00,Ⅱ,8.47,8.18,9.425,3.482,0.13,0.0516,1.879,344.1,9.7
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/15 0:00,Ⅱ,8.35,8.19,9.413,3.239,0.13,0.0489,1.788,345.2,10.8
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/15 4:00,Ⅱ,8.14,8.2,9.309,3.178,0.13,0.0404,1.781,346.8,8.1
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/15 8:00,Ⅱ,8.17,8.22,9.432,3.249,0.09,0.0426,1.729,347.7,8.7
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/15 12:00,Ⅱ,9.08,8.29,9.874,3.284,0.12,0.0523,1.706,348.7,9.7
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/15 16:00,Ⅱ,9.39,8.31,10.02,3.421,0.09,0.0646,1.715,348.5,10.1
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/15 20:00,Ⅱ,9.09,8.26,9.756,3.239,0.09,0.0507,1.728,348.7,9.6
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/16 0:00,Ⅱ,8.84,8.27,9.749,3.244,0.09,0.054,1.716,350.1,11.1
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/16 4:00,Ⅱ,8.81,8.23,9.505,2.93,0.09,0.0388,1.678,351,7.3
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/16 8:00,Ⅱ,8.8,8.23,9.512,3.137,0.09,0.0363,1.663,352.3,7.4
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/16 12:00,Ⅱ,9.39,8.26,9.71,3.229,0.08,0.0436,1.68,350,8.9
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/16 16:00,Ⅱ,9.57,8.31,9.97,3.077,0.07,0.0468,1.69,349.1,11.8
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/16 20:00,Ⅱ,9.35,8.28,9.704,3.153,0.09,0.0477,1.668,351.8,8.6
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/17 0:00,Ⅱ,9.31,8.27,9.687,3.107,0.08,0.0452,1.643,351.1,9.3
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/17 4:00,Ⅱ,9.17,8.24,9.488,3.001,0.08,0.0378,1.582,353.6,7.7
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/17 8:00,Ⅱ,9.05,8.25,9.531,3.092,0.07,0.0388,1.572,353.3,9.9
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/17 12:00,Ⅱ,9.55,8.29,9.869,3.046,0.07,0.0448,1.601,350.5,8.4
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/17 16:00,Ⅱ,9.74,8.3,9.935,3.092,0.07,0.0421,1.589,350.3,9
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/17 20:00,Ⅱ,9.55,8.29,9.874,3.077,0.09,0.0519,1.6,350.8,11.1
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/18 0:00,Ⅱ,9.45,8.28,9.715,3.077,0.09,0.0519,1.6,350.3,9.1
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/18 4:00,Ⅱ,9.45,8.25,9.63,2.869,0.09,0.0413,1.549,350.1,7.8
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/18 8:00,Ⅱ,9.32,8.25,9.614,3.092,0.09,0.0592,1.526,352.2,9.3
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/18 12:00,Ⅱ,9.7,8.29,9.838,2.935,0.07,0.0438,1.536,348.9,9.1
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/18 16:00,Ⅱ,10.14,8.39,10.471,2.96,0.07,0.0383,1.585,346.1,6.1
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/18 20:00,Ⅱ,9.76,8.41,10.123,2.808,0.08,0.0448,1.554,346.6,5.9
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/19 0:00,Ⅱ,9.42,8.4,9.936,2.93,0.09,0.0429,1.521,345.8,6.3
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/19 4:00,Ⅱ,9.19,8.38,9.762,2.646,0.09,0.0422,1.5,347.4,5.7
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/19 8:00,Ⅱ,9.18,8.39,9.888,2.914,0.08,0.0482,1.473,347.6,6.5
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/19 12:00,Ⅱ,10.01,8.43,10.263,2.808,0.1,0.0529,1.484,344.9,6.9
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/19 16:00,Ⅱ,10.3,8.46,10.495,2.955,0.08,0.0531,1.437,344.8,8.6
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/19 20:00,Ⅱ,9.97,8.43,10.257,2.879,0.1,0.0536,1.453,344.9,8.5
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/20 0:00,Ⅱ,9.85,8.4,10.14,2.879,0.1,0.0536,1.453,345.8,7.5
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/20 4:00,Ⅱ,9.89,8.39,10.059,2.874,0.09,0.0418,1.498,345.7,6.6
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/20 8:00,Ⅱ,9.76,8.38,9.999,2.995,0.1,0.0497,1.546,345.5,6
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/20 12:00,Ⅱ,9.88,8.33,9.33,2.985,0.08,0.0594,1.534,345.2,11.7
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/20 16:00,Ⅱ,10.2,8.35,9.71,3.092,0.07,0.0795,1.498,345.1,10
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/20 20:00,Ⅱ,10.01,8.33,9.423,3.218,0.07,0.0629,1.558,344.9,10.4
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/21 0:00,劣Ⅴ,12.71,8.41,0.625,3.061,0.08,0.0638,1.6,345.2,10.3
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/21 4:00,Ⅱ,9.4,8.34,9.545,3.137,0.08,0.0525,1.569,347.7,9
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/21 8:00,Ⅱ,9.3,8.31,9.258,2.818,0.08,0.038,0.997,348.8,7.2
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/21 12:00,Ⅱ,9.69,8.34,9.381,2.99,0.06,0.0415,1.528,345.8,6.1
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/21 16:00,Ⅱ,9.98,8.36,9.81,3.021,0.08,0.0459,1.584,345.1,6.4
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/21 20:00,Ⅱ,9.86,8.32,9.331,2.965,0.08,0.0437,1.564,346.2,7
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/22 0:00,Ⅱ,9.94,8.29,9.519,2.828,0.09,0.0376,1.562,346.5,5.7
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/22 4:00,Ⅱ,9.8,8.29,9.512,2.833,0.09,0.0496,0.27,347.1,8.6
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/22 8:00,Ⅱ,9.76,8.27,9.454,2.833,0.09,0.0496,0.27,347.7,6.1
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/22 12:00,Ⅱ,10,8.35,10.03,2.833,0.09,0.0496,0.27,347.2,7.4
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/22 16:00,Ⅱ,10.59,8.31,10.142,2.833,0.09,0.0496,0.27,345.8,7.2
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/22 20:00,Ⅱ,10.13,8.32,9.819,3.153,0.08,0.0456,1.68,345.8,6.7
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/23 0:00,Ⅱ,9.99,8.29,9.733,2.95,0.09,0.0442,1.643,346.8,6.3
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/23 4:00,Ⅱ,9.99,8.29,9.558,2.788,0.09,0.0384,1.658,348.2,5.7
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/23 8:00,Ⅱ,10.06,8.26,9.498,2.96,0.1,0.0351,1.678,349.5,5.5
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/23 12:00,Ⅱ,10.24,8.31,9.905,2.975,0.11,0.0413,1.688,348.5,5.3
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/23 16:00,Ⅱ,10.4,8.34,10.046,3.006,0.1,0.0398,1.638,347.2,5.4
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/23 20:00,Ⅱ,10.28,8.31,9.832,2.894,0.1,0.0408,1.687,346.8,5.5
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/24 0:00,Ⅱ,10.22,8.29,9.685,2.904,0.12,0.0363,1.681,346.6,5.3
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/24 4:00,Ⅱ,10.04,8.26,9.54,2.879,0.12,0.0334,1.776,348.5,4.6
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/24 8:00,Ⅱ,9.97,8.23,9.448,3.066,0.12,0.0416,1.838,353.9,5
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/24 12:00,Ⅱ,9.96,8.25,9.573,3.107,0.12,0.0449,1.927,357.4,6
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/24 16:00,Ⅱ,10.01,8.27,9.636,3.173,0.15,0.0425,1.914,352.4,5.7
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/24 20:00,Ⅱ,9.89,8.23,9.492,3.193,0.15,0.0416,1.929,337.7,6.3
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/25 0:00,Ⅱ,9.82,8.2,9.454,3.401,0.17,0.0371,1.955,330.5,4.6
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/25 4:00,Ⅱ,9.79,8.14,9.188,3.862,0.17,0.0376,2.152,342.1,4.4
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/25 8:00,Ⅲ,9.69,8.08,8.881,4.141,0.26,0.0358,2.37,346.3,4.7
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/25 12:00,Ⅲ,9.9,8.12,9.161,4.187,0.23,0.0396,2.346,337.7,5.2
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/25 16:00,Ⅲ,9.99,8.17,9.246,4.268,0.21,0.0403,2.281,340.9,4.4
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/25 20:00,Ⅲ,9.85,8.14,8.926,4.141,0.22,0.0365,2.223,344.2,4.4
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/26 0:00,Ⅱ,9.8,8.11,8.711,3.999,0.29,0.0507,2.164,348.1,4.6
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/26 4:00,Ⅲ,9.82,8.08,8.564,4.09,0.29,0.0581,2.161,350.2,5
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/26 8:00,Ⅲ,9.82,8.07,8.475,4.009,0.28,0.0563,2.185,351.3,4.8
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/26 12:00,Ⅱ,9.83,8.09,8.634,3.948,0.33,0.0467,2.195,348.2,4.6
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/26 16:00,Ⅲ,9.74,8.05,8.299,4.105,0.34,0.0454,2.258,372.2,5.1
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/26 20:00,Ⅲ,9.77,8.02,8.198,4.521,0.42,0.056,2.549,372.7,6.6
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/27 0:00,Ⅱ,9.75,8.04,8.142,3.928,0.43,0.0561,2.685,390.5,6.7
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/27 4:00,Ⅱ,9.69,8.02,8.059,3.817,0.43,0.0672,2.715,385.8,6.7
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/27 8:00,Ⅲ,9.69,8.01,8.165,4.222,0.41,0.0687,2.998,394.5,8.2
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/27 12:00,Ⅲ,9.77,7.98,7.905,4.369,0.4,0.0836,3.161,392.7,11.3
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/27 16:00,Ⅱ,9.56,8.07,8.675,3.847,0.3,0.0907,2.617,358.5,14
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/27 20:00,Ⅲ,9.35,8.05,8.756,4.567,0.37,0.1216,3.046,348.7,19.7
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/28 0:00,Ⅲ,9.32,7.99,8.516,4.815,0.49,0.1453,3.642,362.3,25.2
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/28 4:00,Ⅲ,9.09,8.01,8.56,4.607,0.49,0.1526,3.43,357.1,24.3
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/28 8:00,Ⅲ,8.99,8.02,8.591,4.607,0.4,0.1457,3.508,358.1,23.5
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/28 12:00,Ⅲ,8.91,8.03,8.598,4.496,0.39,0.1362,3.557,355.3,21.6
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/28 16:00,Ⅲ,8.88,8,8.48,4.668,0.41,0.1304,3.87,351.2,21.1
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/28 20:00,Ⅲ,8.58,7.96,8.335,4.693,0.47,0.1472,3.959,343.8,22.2
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/29 0:00,Ⅲ,8.35,7.97,8.286,4.693,0.47,0.1472,3.959,342.6,22.8
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/29 4:00,Ⅲ,8.1,8.01,8.434,4.43,0.42,0.1514,3.639,339.9,25.2
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/29 8:00,Ⅲ,8.04,8,8.549,4.526,0.34,0.1672,3.725,330.9,28.8
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/29 12:00,Ⅲ,8.08,7.98,8.494,4.491,0.32,0.1807,3.862,337.2,31.1
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/29 16:00,Ⅲ,7.98,8,8.618,4.506,0.3,0.1879,3.821,329.5,32.4
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/29 20:00,Ⅲ,7.84,8,8.604,4.46,0.34,0.1924,3.657,330,32.9
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/30 0:00,Ⅲ,7.71,8.03,8.649,4.364,0.31,0.1738,3.463,333.7,28.7
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/30 4:00,Ⅲ,7.72,8.05,8.714,4.085,0.31,0.1697,3.576,332.9,28.5
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/30 8:00,Ⅲ,7.66,8.05,8.816,3.953,0.28,0.1532,3.406,325.8,26.9
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/30 12:00,Ⅲ,8.08,8.07,9.08,4.014,0.21,0.1545,3.416,324.6,25.9
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/30 16:00,Ⅲ,8.23,8.08,9.201,3.822,0.22,0.1452,3.409,324.9,23.2
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/30 20:00,Ⅲ,8.04,8.08,9.108,3.715,0.23,0.1358,3.435,326.4,20.9
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/31 0:00,Ⅲ,7.83,8.06,8.927,3.801,0.26,0.1311,3.55,334.4,19.5
浙江省,杭州市,东苕溪,太湖流域,奉口,2022/1/31 4:00,Ⅲ,7.59,8.05,8.782,3.766,0.26,0.1236,3.584,334.2,18.3
