省份,城市,河流,流域,断面名称,监测时间,水质类别,水温,pH,溶解氧,高锰酸钾,氨氮,总磷,总氮,电导率,浊度
浙江省,杭州市,京杭运河,太湖流域,顾家桥,2022/1/7 4:00,Ⅲ,10.1,7.81,9.152,1.82,0.2661,0.1482,1.9422,1767.252,272.502
浙江省,杭州市,京杭运河,太湖流域,五杭运河大桥,2022/1/7 8:00,Ⅲ,9.31,8.14,9.72,1.78,0.3,0.11,3.11,495.51,214.9
浙江省,杭州市,京杭运河,太湖流域,顾家桥,2022/1/7 8:00,Ⅲ,10.09,7.823,9.324,1.52,0.2422,0.1494,1.8417,1513.781,282.947
浙江省,杭州市,京杭运河,太湖流域,五杭运河大桥,2022/1/7 12:00,Ⅲ,11.18,8.11,10.73,3.4,0.22,0.16,3.5,506.35,232.84
浙江省,杭州市,京杭运河,太湖流域,顾家桥,2022/1/7 12:00,Ⅲ,10.51,7.8,11.394,1.34,0.2406,0.1602,1.6099,1347.918,321.211
浙江省,杭州市,京杭运河,太湖流域,五杭运河大桥,2022/1/7 16:00,Ⅲ,10.2,8.15,9.16,2.95,0.2,0.13,1.87,506.85,280.71
浙江省,杭州市,京杭运河,太湖流域,顾家桥,2022/1/7 16:00,Ⅲ,10.6,7.731,9.296,1.31,0.2296,0.1694,1.5616,1257.203,353.738
浙江省,杭州市,京杭运河,太湖流域,五杭运河大桥,2022/1/7 20:00,Ⅲ,9.75,8.12,9.62,3.36,0.27,0.18,4.31,515.18,253.96
浙江省,杭州市,京杭运河,太湖流域,顾家桥,2022/1/7 20:00,Ⅲ,10.48,7.786,8.992,1.33,0.2161,0.1591,1.4436,1183.614,296.34
浙江省,杭州市,京杭运河,太湖流域,五杭运河大桥,2022/1/8 0:00,Ⅲ,9.62,8.13,9.64,2.36,0.31,0.15,4.68,517.75,259.88
浙江省,杭州市,京杭运河,太湖流域,顾家桥,2022/1/8 0:00,Ⅲ,10.37,7.777,9.018,1.2,0.1949,0.1647,1.4687,1067.056,365.185
浙江省,杭州市,京杭运河,太湖流域,五杭运河大桥,2022/1/8 4:00,Ⅲ,9.51,8.18,9.52,3.68,0.36,0.16,5.87,521.78,324.33
浙江省,杭州市,京杭运河,太湖流域,顾家桥,2022/1/8 4:00,Ⅲ,10.33,7.761,9.122,0.92,0.2103,0.1674,1.2954,907.387,360.533
浙江省,杭州市,京杭运河,太湖流域,五杭运河大桥,2022/1/8 8:00,Ⅲ,9.53,8.23,9.46,4.34,0.22,0.18,4.84,527.54,455.34
浙江省,杭州市,京杭运河,太湖流域,顾家桥,2022/1/8 8:00,Ⅲ,10.31,7.761,9.541,0.95,0.1549,0.1666,1.2195,761.447,410.424
浙江省,杭州市,京杭运河,太湖流域,五杭运河大桥,2022/1/8 12:00,Ⅲ,11.64,8.22,10.47,4.95,0.29,0.2,5.32,527.6,570.21
浙江省,杭州市,京杭运河,太湖流域,顾家桥,2022/1/8 12:00,Ⅲ,10.59,7.749,9.788,0.85,0.1539,0.168,1.0433,645.723,362.525
浙江省,杭州市,京杭运河,太湖流域,五杭运河大桥,2022/1/8 16:00,Ⅲ,10.64,8.3,9.51,4.95,0.29,0.2,5.32,535.24,650.11
浙江省,杭州市,京杭运河,太湖流域,顾家桥,2022/1/8 16:00,Ⅲ,10.49,7.817,9.122,2.48,0.2054,0.1511,2.2954,573.485,369.662
浙江省,杭州市,京杭运河,太湖流域,五杭运河大桥,2022/1/8 20:00,Ⅲ,9.73,8.18,9.34,4.61,0.14,0.005,5.63,551.57,516.37
浙江省,杭州市,京杭运河,太湖流域,顾家桥,2022/1/8 20:00,Ⅳ,10.55,7.705,9.217,3.22,0.1345,0.2061,1.9062,474.743,329.177
浙江省,杭州市,京杭运河,太湖流域,五杭运河大桥,2022/1/9 0:00,Ⅲ,9.67,8.16,9.34,4.57,0.45,0.005,5.14,554.62,537.04
浙江省,杭州市,京杭运河,太湖流域,顾家桥,2022/1/9 0:00,Ⅳ,10.54,7.629,9.126,3.22,0.1345,0.2061,1.9062,442.408,337.224
浙江省,杭州市,京杭运河,太湖流域,五杭运河大桥,2022/1/9 4:00,Ⅲ,9.68,8.22,9.89,4.58,0.49,0.005,6.69,541.89,515.97
浙江省,杭州市,京杭运河,太湖流域,顾家桥,2022/1/9 4:00,Ⅲ,10.51,7.602,8.906,2.5,0.2041,0.1598,2.4358,440.341,229.483
浙江省,杭州市,京杭运河,太湖流域,五杭运河大桥,2022/1/9 8:00,Ⅲ,9.35,8.22,9.44,4.58,0.49,0.005,6.69,536.82,508.9
浙江省,杭州市,京杭运河,太湖流域,顾家桥,2022/1/9 8:00,Ⅲ,10.5,7.566,8.861,2.55,0.1205,0.1563,2.2186,389.976,260.213
浙江省,杭州市,京杭运河,太湖流域,五杭运河大桥,2022/1/9 12:00,Ⅲ,9.86,8.21,9.6,4.58,0.49,0.005,6.69,538.14,488.52
浙江省,杭州市,京杭运河,太湖流域,顾家桥,2022/1/9 12:00,Ⅲ,10.63,7.556,9.77,2.4,0.1658,0.1448,2.4418,366.289,320.573
浙江省,杭州市,京杭运河,太湖流域,五杭运河大桥,2022/1/9 16:00,Ⅲ,9.92,8.2,9.62,4.58,0.49,0.005,6.69,544.29,518.03
浙江省,杭州市,京杭运河,太湖流域,顾家桥,2022/1/9 16:00,Ⅲ,10.7,7.566,8.86,2.28,0.1229,0.1365,2.4147,346.947,256.446
浙江省,杭州市,京杭运河,太湖流域,五杭运河大桥,2022/1/9 20:00,Ⅳ,9.81,8.19,9.6,4.97,0.4,0.24,7.66,551.82,506.29
浙江省,杭州市,京杭运河,太湖流域,顾家桥,2022/1/9 20:00,Ⅲ,10.66,7.527,10.286,2.13,0.1163,0.1311,2.3575,327.948,194.534
浙江省,杭州市,京杭运河,太湖流域,五杭运河大桥,2022/1/10 0:00,Ⅳ,9.83,8.17,9.74,4.19,0.42,0.21,7.29,547,426.34
浙江省,杭州市,京杭运河,太湖流域,顾家桥,2022/1/10 0:00,Ⅲ,10.7,7.567,8.582,2.13,0.1163,0.1311,2.3575,336.362,208.737
浙江省,杭州市,京杭运河,太湖流域,五杭运河大桥,2022/1/10 4:00,Ⅲ,9.67,8.18,9.29,3.25,0.4,0.19,6.97,537.19,433.5
浙江省,杭州市,京杭运河,太湖流域,顾家桥,2022/1/10 4:00,Ⅲ,10.58,7.544,8.669,2.15,0.1062,0.1165,2.3653,339.777,161.285
浙江省,杭州市,京杭运河,太湖流域,五杭运河大桥,2022/1/10 8:00,Ⅲ,9.82,8.17,10.08,3.97,0.41,0.18,6.05,530.99,414.7
浙江省,杭州市,京杭运河,太湖流域,顾家桥,2022/1/10 8:00,Ⅲ,10.56,7.516,8.703,2.16,0.0817,0.1114,2.3848,347.156,152.624
浙江省,杭州市,京杭运河,太湖流域,五杭运河大桥,2022/1/10 12:00,Ⅲ,10.12,8.15,9.93,4.24,0.32,0.18,1.11,537.14,399.32
浙江省,杭州市,京杭运河,太湖流域,顾家桥,2022/1/10 12:00,Ⅲ,10.9,7.469,8.185,2.14,0.1589,0.1063,2.3989,424.568,160.939
浙江省,杭州市,京杭运河,太湖流域,顾家桥,2022/1/10 16:00,Ⅲ,10.96,7.485,9.012,2.06,0.121,0.1059,2.4559,262.119,68.886
浙江省,杭州市,京杭运河,太湖流域,五杭运河大桥,2022/1/10 20:00,Ⅲ,10.04,8.03,10.18,3.54,0.34,0.17,4.89,519.76,362.81
浙江省,杭州市,京杭运河,太湖流域,顾家桥,2022/1/10 20:00,Ⅲ,10.95,7.479,8.909,1.99,0.1141,0.1034,2.4295,271.709,63.921
浙江省,杭州市,京杭运河,太湖流域,五杭运河大桥,2022/1/11 0:00,Ⅲ,9.46,8.16,9.33,2.69,0.4,0.16,4.4,525.76,361.52
浙江省,杭州市,京杭运河,太湖流域,顾家桥,2022/1/11 0:00,Ⅲ,11,7.351,8.791,1.99,0.1141,0.1034,2.4295,301.872,69.249
浙江省,杭州市,京杭运河,太湖流域,五杭运河大桥,2022/1/11 4:00,Ⅲ,9.31,8.17,9.28,3.45,0.43,0.17,3.48,517.74,346.27
浙江省,杭州市,京杭运河,太湖流域,顾家桥,2022/1/11 4:00,Ⅱ,10.78,7.397,9.28,2,0.1359,0.099,2.4185,266.412,55.268
浙江省,杭州市,京杭运河,太湖流域,五杭运河大桥,2022/1/11 8:00,Ⅲ,9.36,8.18,9.51,4.03,0.44,0.19,1.52,515.96,457.52
浙江省,杭州市,京杭运河,太湖流域,顾家桥,2022/1/11 8:00,Ⅱ,10.65,7.449,9.896,1.86,0.1038,0.0942,2.4489,254.734,80.344
浙江省,杭州市,京杭运河,太湖流域,五杭运河大桥,2022/1/11 12:00,Ⅲ,9.8,8.18,9.19,3.7,0.5,0.19,3.23,526.78,323.68
浙江省,杭州市,京杭运河,太湖流域,顾家桥,2022/1/11 12:00,Ⅱ,10.81,7.399,9.033,2.01,0.1537,0.0936,2.3798,251.976,44.663
浙江省,杭州市,京杭运河,太湖流域,五杭运河大桥,2022/1/11 16:00,Ⅲ,9.7,8.2,9.56,3.53,0.56,0.19,3.97,597.45,272.22
浙江省,杭州市,京杭运河,太湖流域,顾家桥,2022/1/11 16:00,Ⅱ,10.75,7.46,9.117,2.04,0.1365,0.0896,2.4121,249.923,40.694
浙江省,杭州市,京杭运河,太湖流域,五杭运河大桥,2022/1/11 20:00,Ⅲ,9.28,8.18,9.43,2.13,0.58,0.17,3.83,682.99,260.06
浙江省,杭州市,京杭运河,太湖流域,顾家桥,2022/1/11 20:00,Ⅱ,10.6,7.449,9.498,1.97,0.0911,0.089,2.266,250.103,33.017
浙江省,杭州市,京杭运河,太湖流域,五杭运河大桥,2022/1/12 0:00,Ⅲ,9.13,8.2,9.56,3.5,0.67,0.16,2.25,813.16,318.15
浙江省,杭州市,京杭运河,太湖流域,顾家桥,2022/1/12 0:00,Ⅱ,10.36,7.348,9.149,1.91,0.1262,0.0876,2.3211,282.094,60.641
浙江省,杭州市,京杭运河,太湖流域,五杭运河大桥,2022/1/12 4:00,Ⅲ,11.38,8.41,11.12,2.81,0.48,0.15,2.74,0.02,8.82
浙江省,杭州市,京杭运河,太湖流域,顾家桥,2022/1/12 4:00,Ⅱ,9.97,7.41,9.137,2,0.1055,0.0836,2.3199,260.258,36.984
浙江省,杭州市,京杭运河,太湖流域,五杭运河大桥,2022/1/12 8:00,Ⅲ,9.26,8.14,8.89,3.5,0.57,0.16,4.15,954.73,262.37
浙江省,杭州市,京杭运河,太湖流域,顾家桥,2022/1/12 8:00,Ⅱ,9.75,7.366,9.153,2.14,0.0723,0.083,2.1973,246.457,26.47
浙江省,杭州市,京杭运河,太湖流域,五杭运河大桥,2022/1/12 12:00,Ⅲ,9.91,8.14,9.42,2.67,0.55,0.14,3.21,947.05,285.36
浙江省,杭州市,京杭运河,太湖流域,顾家桥,2022/1/12 12:00,Ⅱ,10.22,7.437,9.201,1.79,0.1242,0.0803,2.2301,239.058,43.343
浙江省,杭州市,京杭运河,太湖流域,五杭运河大桥,2022/1/12 16:00,Ⅲ,9.91,8.18,9.15,3.41,0.44,0.14,2.45,913.83,363.05
浙江省,杭州市,京杭运河,太湖流域,顾家桥,2022/1/12 16:00,Ⅱ,10.38,7.427,9.14,1.85,0.1186,0.0813,2.2229,236.188,43.822
浙江省,杭州市,京杭运河,太湖流域,五杭运河大桥,2022/1/12 20:00,Ⅲ,9.32,8.18,9.19,3.13,0.57,0.15,2.05,885.73,271.6
浙江省,杭州市,京杭运河,太湖流域,顾家桥,2022/1/12 20:00,Ⅱ,10.39,7.39,9.139,1.9,0.1218,0.0797,2.1731,235.63,45.745
浙江省,杭州市,京杭运河,太湖流域,五杭运河大桥,2022/1/13 0:00,Ⅲ,9.16,8.17,9.12,2.71,0.57,0.13,2.93,831.78,225.85
浙江省,杭州市,京杭运河,太湖流域,顾家桥,2022/1/13 0:00,Ⅱ,10.37,7.335,9.211,1.9,0.1218,0.0797,2.1731,283.839,27.844
浙江省,杭州市,京杭运河,太湖流域,五杭运河大桥,2022/1/13 4:00,Ⅲ,9.13,8.12,9.11,1.96,0.52,0.12,3.43,770.12,193.71
浙江省,杭州市,京杭运河,太湖流域,顾家桥,2022/1/13 4:00,Ⅱ,10.18,7.349,9.137,1.87,0.1001,0.0752,2.1869,254.92,48.653
浙江省,杭州市,京杭运河,太湖流域,五杭运河大桥,2022/1/13 8:00,Ⅲ,9.16,8.13,9.09,3.49,0.37,0.15,1.7,714.88,305.21
浙江省,杭州市,京杭运河,太湖流域,顾家桥,2022/1/13 8:00,Ⅱ,10.14,7.422,9.199,2.04,0.0738,0.075,2.0387,241.724,32.008
浙江省,杭州市,京杭运河,太湖流域,五杭运河大桥,2022/1/13 12:00,Ⅲ,9.56,8.12,10.21,3.08,0.39,0.14,1.91,657.24,292.57
浙江省,杭州市,京杭运河,太湖流域,顾家桥,2022/1/13 12:00,Ⅱ,10.11,7.411,9.327,1.82,0.1271,0.0746,2.1458,234.982,27.56
浙江省,杭州市,京杭运河,太湖流域,五杭运河大桥,2022/1/13 16:00,Ⅲ,9.76,8.18,9.09,2.17,0.41,0.13,1.99,595.38,227.22
浙江省,杭州市,京杭运河,太湖流域,五杭运河大桥,2022/1/13 20:00,Ⅲ,8.82,8.21,9.81,1.71,0.35,0.12,2.27,548.75,231.91
浙江省,杭州市,京杭运河,太湖流域,五杭运河大桥,2022/1/14 0:00,Ⅲ,8.57,8.2,9.75,1.54,0.36,0.12,3.22,516.53,196.52
浙江省,杭州市,京杭运河,太湖流域,五杭运河大桥,2022/1/14 4:00,Ⅲ,8.54,8.16,9.69,1.48,0.34,0.11,2.5,488.68,192.28
浙江省,杭州市,京杭运河,太湖流域,五杭运河大桥,2022/1/14 8:00,Ⅲ,8.74,8.16,9.54,2.55,0.3,0.11,1.91,463.89,325.29
浙江省,杭州市,京杭运河,太湖流域,顾家桥,2022/1/14 12:00,Ⅱ,9.65,7.456,9.334,1.92,0.2747,0.0653,2.0376,248.314,21.721
浙江省,杭州市,京杭运河,太湖流域,五杭运河大桥,2022/1/14 16:00,Ⅲ,9.38,8.22,9.79,3.25,0.32,0.14,1.5,439.98,288.19
浙江省,杭州市,京杭运河,太湖流域,顾家桥,2022/1/14 16:00,Ⅱ,9.83,7.481,9.156,1.92,0.2951,0.0708,1.9699,247.355,33.079
浙江省,杭州市,京杭运河,太湖流域,五杭运河大桥,2022/1/14 20:00,Ⅲ,8.95,8.21,9.89,2.48,0.34,0.13,2.29,437.3,258.15
浙江省,杭州市,京杭运河,太湖流域,顾家桥,2022/1/14 20:00,Ⅱ,9.69,7.489,9.422,2.02,0.1087,0.076,1.9323,248.199,44.507
浙江省,杭州市,京杭运河,太湖流域,五杭运河大桥,2022/1/15 0:00,Ⅲ,8.83,8.19,9.84,1.82,0.34,0.12,1.66,436.93,272.19
浙江省,杭州市,京杭运河,太湖流域,顾家桥,2022/1/15 0:00,Ⅱ,9.61,7.579,9.142,1.7,0.121,0.1072,1.6077,248.939,145.901
浙江省,杭州市,京杭运河,太湖流域,五杭运河大桥,2022/1/15 4:00,Ⅲ,8.37,8.17,10,1.37,0.35,0.12,2.01,439.43,234.27
浙江省,杭州市,京杭运河,太湖流域,顾家桥,2022/1/15 4:00,Ⅱ,9.28,7.593,9.146,1.7,0.1215,0.0941,1.6943,247.603,82.452
浙江省,杭州市,京杭运河,太湖流域,五杭运河大桥,2022/1/15 8:00,Ⅲ,8.69,8.14,9.75,2.87,0.32,0.13,2.21,446.88,208.8
浙江省,杭州市,京杭运河,太湖流域,顾家桥,2022/1/15 8:00,Ⅱ,9.3,7.6,9.14,1.74,0.0691,0.0972,1.6964,248.99,120.597
浙江省,杭州市,京杭运河,太湖流域,五杭运河大桥,2022/1/15 12:00,Ⅲ,9.78,8.14,9.39,2.93,0.3,0.15,1.48,451.62,220.77
浙江省,杭州市,京杭运河,太湖流域,顾家桥,2022/1/15 12:00,Ⅲ,10.02,7.636,9.067,1.69,0.1245,0.106,1.5823,256.062,117.648
浙江省,杭州市,京杭运河,太湖流域,五杭运河大桥,2022/1/15 16:00,Ⅲ,9.83,8.14,9.62,2.68,0.34,0.16,1.4,452.03,208.37
浙江省,杭州市,京杭运河,太湖流域,顾家桥,2022/1/15 16:00,Ⅲ,10.09,7.609,8.897,1.6,0.1234,0.1119,1.5322,265.728,74.734
浙江省,杭州市,京杭运河,太湖流域,五杭运河大桥,2022/1/15 20:00,Ⅲ,9.26,8.14,9.92,2.16,0.32,0.14,2.04,457.96,348.58
浙江省,杭州市,京杭运河,太湖流域,顾家桥,2022/1/15 20:00,Ⅲ,9.94,7.678,8.917,1.69,0.0893,0.1225,1.4514,271.42,158.088
浙江省,杭州市,京杭运河,太湖流域,五杭运河大桥,2022/1/16 0:00,Ⅲ,9.25,8.31,9.95,3.25,0.29,0.16,1.76,466.77,328.37
浙江省,杭州市,京杭运河,太湖流域,顾家桥,2022/1/16 0:00,Ⅲ,9.86,7.589,8.949,1.64,0.1191,0.1235,1.3875,274.781,161.928
浙江省,杭州市,京杭运河,太湖流域,五杭运河大桥,2022/1/16 4:00,Ⅲ,9.06,8.24,9.53,2.64,0.35,0.14,1.56,464.74,246.03
浙江省,杭州市,京杭运河,太湖流域,顾家桥,2022/1/16 4:00,Ⅲ,9.83,7.572,8.922,1.75,0.0917,0.1245,1.3991,277.567,185.901
浙江省,杭州市,京杭运河,太湖流域,五杭运河大桥,2022/1/16 8:00,Ⅲ,10.64,8.29,9.25,3.11,0.25,0.15,1.51,463.7,282.75
