省份,城市,河流,流域,断面名称,监测时间,水质类别,水温,pH,溶解氧,高锰酸钾,氨氮,总磷,总氮,电导率,浊度
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/4 0:00,Ⅱ,11.34,7.84,11.514,2.218,0.036,0.047,1.4,299.6,27.2
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/4 8:00,Ⅱ,11.07,7.71,11.669,2.246,0.036,0.0496,2.044,302.3,28.5
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/4 12:00,Ⅱ,11.6,7.69,12.209,2.1,0.0585,0.052,2.239,287.5,24.1
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/4 16:00,Ⅱ,11.6,7.56,12.62,2.074,0.0648,0.0537,1.902,282.4,23.9
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/4 20:00,Ⅱ,12.12,7.63,12.024,2.136,0.0339,0.0437,1.5,277.4,33.1
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/5 0:00,Ⅱ,11.59,8.04,11.639,2.156,0.0426,0.0453,1.234,290.9,28.7
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/5 4:00,Ⅱ,11.2,7.65,11.739,2.17,0.0528,0.0479,1.315,284.8,29.8
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/5 8:00,Ⅱ,11.47,7.72,11.786,2.128,0.0428,0.0438,1.986,286.9,29.5
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/5 12:00,Ⅱ,11.73,7.88,11.691,2.19,0.0555,0.0454,1.978,286,28.5
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/5 16:00,Ⅱ,11.61,7.54,12.438,2.162,0.0461,0.0484,1.778,283.6,25.1
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/5 20:00,Ⅱ,12.19,7.61,11.456,2.114,0.053,0.0471,1.459,262.9,48.7
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/6 0:00,Ⅱ,11.6,7.56,11.685,2.114,0.053,0.0471,1.459,277.1,31.9
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/6 4:00,Ⅱ,11.21,7.77,11.727,2.091,0.0646,0.0502,1.287,276.3,28.9
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/6 8:00,Ⅱ,11.21,7.71,11.891,2.111,0.0674,0.0507,1.791,276.1,28.5
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/6 12:00,Ⅱ,11.2,7.47,11.489,2.131,0.0737,0.0529,1.546,273.8,25.4
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/6 16:00,Ⅱ,11.17,7.77,11.874,2.023,0.0748,0.0528,1.354,270.7,31.1
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/6 20:00,Ⅱ,11.46,7.91,12.146,2.108,0.0561,0.0515,1.232,275.7,41.4
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/7 0:00,Ⅱ,10.94,7.54,11.622,2.108,0.0561,0.0515,1.232,268.3,28.4
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/7 4:00,Ⅱ,10.84,7.41,11.897,1.947,0.0922,0.0553,1.18,266.4,28.6
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/7 8:00,Ⅱ,10.81,7.55,12.105,1.959,0.099,0.0587,1.634,263.1,30.3
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/7 12:00,Ⅱ,10.96,7.93,12,1.928,0.0868,0.058,1.233,265.1,32
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/7 16:00,Ⅱ,10.94,7.59,12.12,1.891,0.0924,0.0588,1.264,262.9,28.5
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/7 20:00,Ⅱ,10.83,7.53,12.06,1.936,0.0942,0.0588,0.81,262.1,33.5
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/8 0:00,Ⅱ,10.94,7.79,11.856,1.978,0.0948,0.0577,0.978,265.8,32.7
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/8 4:00,Ⅱ,10.68,7.42,11.901,1.849,0.0961,0.0593,0.94,256.3,28.5
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/8 8:00,Ⅱ,10.67,7.44,11.768,0.304,0.1041,0.0612,1.518,254.9,31.2
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/8 12:00,Ⅱ,10.94,7.54,12.287,1.767,0.0859,0.0595,1.392,256.9,31.4
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/8 16:00,Ⅱ,11.07,7.71,11.658,1.767,0.0859,0.0595,1.392,253,30.4
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/8 20:00,Ⅱ,10.81,7.7,12.196,1.835,0.0915,0.0727,1.101,251.4,30.4
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/9 0:00,Ⅱ,11.16,7.66,12.188,1.933,0.0841,0.0558,1.185,273,34.5
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/9 4:00,Ⅱ,10.66,7.49,12.046,1.795,0.0973,0.0607,0.857,253,28
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/9 8:00,Ⅱ,10.55,7.61,12.012,1.767,0.1004,0.0639,1.528,250.8,30.9
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/9 12:00,Ⅱ,10.6,7.59,12.103,1.739,0.0985,0.0624,1.001,254,31.8
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/9 16:00,Ⅱ,10.54,7.64,11.632,1.829,0.1389,0.0685,0.84,251.6,28.6
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/9 20:00,Ⅱ,10.54,7.54,12.028,1.744,0.114,0.07,1.036,250.5,27.4
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/10 0:00,Ⅱ,10.55,7.49,11.978,1.821,0.1217,0.0706,0.698,249.8,25.2
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/10 4:00,Ⅱ,10.42,7.62,12.074,1.747,0.1118,0.0811,0.71,247.2,25.2
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/10 8:00,Ⅱ,10.42,7.44,11.946,1.885,0.119,0.0969,1.364,246.7,27.4
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/10 12:00,Ⅲ,10.54,7.46,11.793,1.939,0.112,0.1028,0.931,246.7,25.2
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/10 16:00,Ⅲ,10.68,7.44,12.076,1.984,0.1093,0.1024,0.89,246.7,25.6
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/10 20:00,Ⅲ,10.55,7.5,12.004,1.945,0.1114,0.1018,1.089,247.1,28.2
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/11 0:00,Ⅲ,10.29,7.48,11.857,1.945,0.1114,0.1018,1.089,245.8,29.9
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/11 4:00,Ⅳ,10.15,7.47,12.046,2.41,0.1754,0.2305,0.909,241,35.3
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/11 8:00,Ⅳ,10.01,7.34,12.109,2.48,0.1944,0.2445,1.26,240.4,31.2
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/11 12:00,Ⅳ,10.29,7.33,12.133,2.37,0.1748,0.2502,1.079,238.4,30.7
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/11 16:00,Ⅳ,10.28,7.33,12.456,2.446,0.1739,0.2458,0.974,238.6,27.8
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/11 20:00,Ⅳ,9.88,7.52,12.422,2.393,0.1673,0.2441,1.011,241.4,34.7
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/12 0:00,Ⅳ,9.36,7.41,12.433,1.953,0.0835,0.1273,0.841,237.4,27.1
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/12 4:00,Ⅱ,9.21,7.35,12.816,1.905,0.0961,0.0918,0.805,240.6,32.4
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/12 8:00,Ⅱ,9.08,7.41,12.742,1.891,0.111,0.0853,1.628,241.3,33.6
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/12 12:00,Ⅱ,9.74,7.76,12.727,1.792,0.102,0.0833,1.056,239.2,32.4
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/12 16:00,Ⅲ,10.55,7.65,12.07,1.801,0.11,0.1063,1.109,237,35.3
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/12 20:00,Ⅱ,9.89,7.42,12.632,1.883,0.1069,0.0826,1.009,238.3,30.4
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/13 0:00,Ⅱ,9.74,7.67,12.76,1.736,0.0597,0.0789,0.843,240.2,22.7
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/13 4:00,Ⅱ,9.48,7.4,12.966,1.801,0.0442,0.0714,0.847,242.5,21.2
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/13 8:00,Ⅱ,9.21,7.5,13.015,1.725,0.0568,0.07,1.628,245.4,26
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/13 12:00,Ⅱ,9.94,7.43,12.801,1.507,0.055,0.0662,0.864,241.8,31.1
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/13 16:00,Ⅱ,10.15,7.5,12.877,1.467,0.0507,0.0628,1.176,241.4,28.3
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/13 20:00,Ⅱ,10.45,7.73,12.854,1.462,0.0537,0.0481,1.125,226.5,28.4
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/14 0:00,Ⅱ,9.36,7.51,12.686,1.345,0.0784,0.0564,0.863,241.2,24.4
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/14 4:00,Ⅱ,8.96,7.39,12.797,1.414,0.0642,0.0562,1.041,242.4,20.9
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/14 8:00,Ⅱ,8.67,7.48,12.871,1.403,0.0783,0.0522,1.413,245.2,22.2
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/14 12:00,Ⅱ,9.35,7.55,12.677,1.414,0.0759,0.0558,1.343,242.8,20.1
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/14 16:00,Ⅱ,9.21,7.59,13.155,1.323,0.0651,0.055,1.953,242.5,26.4
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/14 20:00,Ⅱ,9.61,7.82,12.852,1.363,0.0601,0.0491,1.977,238,19.5
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/15 0:00,Ⅱ,9.07,7.65,12.759,1.283,0.0833,0.0508,1.259,243.9,18.3
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/15 4:00,Ⅱ,8.81,7.52,12.678,1.369,0.087,0.0503,1.374,244.8,23
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/15 8:00,Ⅱ,8.53,7.83,12.728,1.369,0.1092,0.0495,1.567,245.4,22
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/15 12:00,Ⅱ,9.24,7.97,12.693,1.401,0.0948,0.0508,3.501,243.3,19.1
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/15 16:00,Ⅱ,10.25,7.55,13.073,1.473,0.0912,0.0495,2.261,240.3,22.1
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/15 20:00,Ⅱ,10.93,7.53,12.438,1.502,0.0525,0.0375,2.114,230.9,31.3
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/16 0:00,Ⅱ,10.01,7.5,12.516,1.435,0.0841,0.0457,1.408,239,19.5
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/16 4:00,Ⅱ,10.01,7.37,12.409,1.387,0.0877,0.0459,1.089,238.7,22.9
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/16 8:00,Ⅰ,9.8,7.43,12.578,1.382,0.0897,0.005,1.475,238.9,23.9
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/16 12:00,Ⅰ,10.24,8.11,12.495,1.459,0.091,0.005,1.224,240.1,17.3
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/16 16:00,Ⅰ,10.5,7.61,12.5,1.422,0.0992,0.005,0.948,238.3,15.8
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/16 20:00,Ⅱ,11.86,7.63,12.086,1.475,0.0462,0.0343,1.12,216.8,25.8
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/17 0:00,Ⅱ,10.41,7.47,12.266,1.475,0.0462,0.0343,1.12,236.8,22.6
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/17 4:00,Ⅱ,10.31,7.53,12.274,1.379,0.0913,0.0454,0.906,237,19.2
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/17 8:00,Ⅱ,10.28,7.49,12.597,1.489,0.0981,0.0445,1.263,236.9,25.4
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/17 12:00,Ⅱ,10.68,7.49,12.254,1.342,0.0968,0.044,1.054,235,20.3
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/17 16:00,Ⅱ,10.81,7.4,12.196,1.449,0.0914,0.0471,0.853,233.6,25.1
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/17 20:00,Ⅱ,11.88,7.53,12.13,1.515,0.0462,0.0327,0.94,220.3,31.1
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/18 0:00,Ⅱ,10.42,7.45,12.208,1.515,0.0462,0.0327,0.94,237.4,22.1
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/18 4:00,Ⅱ,10.42,7.66,12.273,1.307,0.0989,0.0411,0.803,237.3,18.1
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/18 8:00,Ⅲ,10.41,7.4,12.306,1.403,0.0976,0.1146,1.357,236.1,24.2
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/18 12:00,Ⅱ,10.56,6.7,12.53,1.441,0.1014,0.0435,1.842,237.2,18.3
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/18 16:00,Ⅱ,11.49,6.5,12.101,1.329,0.1109,0.0453,1.713,236.5,21.9
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/18 20:00,Ⅱ,11.89,6.86,11.993,1.494,0.0435,0.0318,1.55,218.1,33.9
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/19 0:00,Ⅱ,10.29,6.93,12.039,1.494,0.0435,0.0318,1.55,240.6,24.8
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/19 4:00,Ⅱ,10.16,7,12.288,1.403,0.0943,0.0391,1.135,238.9,27.9
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/19 8:00,Ⅱ,10.01,6.89,12.707,1.369,0.1036,0.0404,2.16,241,23.3
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/19 12:00,Ⅱ,10.55,6.81,13.101,1.427,0.1121,0.0442,1.751,241.1,20.8
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/19 16:00,Ⅱ,10.94,7.52,13.629,1.486,0.1155,0.0439,1.058,240.5,20.3
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/19 20:00,Ⅱ,11.73,7.52,12.441,1.315,0.0485,0.031,1.344,217.2,29.6
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/20 0:00,Ⅱ,10.67,6.98,12.242,1.315,0.0485,0.031,1.344,239.2,28.4
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/20 4:00,Ⅱ,10.8,6.96,12.297,1.403,0.0919,0.0372,0.889,236,30.8
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/20 8:00,Ⅱ,10.68,7.22,12.276,1.494,0.0924,0.037,1.684,236,24.3
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/20 12:00,Ⅱ,10.68,6.88,12.325,1.547,0.1069,0.0387,1.341,239.4,31.3
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/20 16:00,Ⅱ,10.54,7.42,12.056,1.414,0.1016,0.0392,1.313,241.3,26.3
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/20 20:00,Ⅱ,11.47,7.49,12.18,1.454,0.0482,0.031,0.762,217.3,31.6
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/21 0:00,Ⅱ,10.85,7.35,11.942,1.417,0.0912,0.0369,0.878,234.6,28.4
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/21 4:00,Ⅱ,10.28,7.34,11.985,1.441,0.1061,0.0389,1.063,241.8,24.2
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/21 8:00,Ⅱ,10.28,7.3,12.087,1.499,0.1061,0.0413,1.681,241.7,27.9
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/21 12:00,Ⅱ,10.41,7.34,12.264,1.395,0.1041,0.0379,1.073,240.1,29.2
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/21 16:00,Ⅱ,10.55,7.45,12.058,1.454,0.1044,0.039,0.913,243.8,26.6
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/21 20:00,Ⅱ,10.29,7.37,12.38,1.507,0.1022,0.0413,0.922,245.3,44.4
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/22 0:00,Ⅱ,10,7.11,12.28,1.494,0.0823,0.0386,0.991,239,31
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/22 4:00,Ⅱ,10.01,7.69,12.502,1.646,0.1702,0.0561,1.003,237.8,31.6
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/22 8:00,Ⅱ,10.02,7.35,12.698,1.801,0.2826,0.092,1.547,239.1,27.8
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/22 12:00,Ⅱ,10,7.42,12.462,1.545,0.1868,0.0638,1.424,237.4,28.2
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/22 16:00,Ⅱ,10.15,7.81,12.661,1.777,0.2651,0.0948,1.224,238.1,52.3
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/22 20:00,Ⅱ,10.05,7.37,12.901,1.638,0.2374,0.0859,1.359,237.9,30.6
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/23 0:00,Ⅱ,10.55,7.21,11.917,1.611,0.1834,0.0677,0.997,230.9,31.5
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/23 4:00,Ⅱ,10.36,7.42,11.923,1.737,0.2307,0.0874,0.91,235.1,33.8
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/23 8:00,Ⅲ,10.41,7.74,12.367,1.75,0.2765,0.1037,1.81,238,33.8
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/23 12:00,Ⅱ,10.7,8.01,13.178,1.606,0.2163,0.0828,1.522,231.9,31.6
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/23 16:00,Ⅲ,10.66,7.72,12.76,1.763,0.2476,0.1071,1.218,238.4,26.7
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/23 20:00,Ⅱ,10.56,7.67,12.792,1.67,0.1916,0.0979,0.966,239.6,36.7
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/24 0:00,Ⅱ,10.55,7.4,12.654,1.678,0.1678,0.0912,0.806,239.4,37
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/24 4:00,Ⅱ,10.42,7.41,12.441,1.526,0.088,0.0586,0.675,230.2,32.2
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/24 8:00,Ⅱ,10.38,7.38,12.284,1.633,0.0878,0.0496,1.627,228.2,30.9
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/24 12:00,Ⅱ,10.56,7.45,12.598,1.507,0.0981,0.0583,1.017,231.1,35.2
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/24 16:00,Ⅱ,10.35,7.45,11.88,1.513,0.0825,0.0442,1.07,228,37.7
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/24 20:00,Ⅱ,10.28,7.5,12.563,1.515,0.0773,0.0538,0.821,228,34.1
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/25 0:00,Ⅱ,10.28,7.52,12.635,1.459,0.0923,0.0448,0.897,229.2,36.6
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/25 4:00,Ⅱ,10.15,7.42,12.354,1.382,0.0869,0.0388,0.791,230.2,28.2
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/25 8:00,Ⅱ,10.15,7.37,12.402,1.593,0.0908,0.0379,1.679,231.5,22.4
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/25 12:00,Ⅱ,10.28,7.31,12.626,1.473,0.0872,0.0391,1.066,230.5,33.4
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/25 16:00,Ⅱ,10.16,7.45,12.329,1.486,0.0864,0.0328,0.89,231.2,24.5
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/25 20:00,Ⅱ,10.02,7.57,12.452,1.521,0.1044,0.0311,0.84,232.9,28.9
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/26 0:00,Ⅱ,10.02,7.5,12.407,1.553,0.116,0.0344,1.072,233.8,27.1
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/26 4:00,Ⅱ,10.02,7.32,12.077,1.737,0.1534,0.0428,0.97,235.6,28.3
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/26 8:00,Ⅱ,9.91,7.3,12.164,1.801,0.1704,0.0484,1.433,235.9,37.4
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/26 12:00,Ⅱ,10.07,7.29,12.057,1.755,0.152,0.0476,1.271,235.3,27.5
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/26 16:00,Ⅱ,10.15,7.53,12.097,1.742,0.1371,0.0501,1.045,233.2,40.9
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/26 20:00,Ⅱ,10.15,7.64,11.865,1.715,0.1354,0.044,1.021,231.9,31.4
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/27 0:00,Ⅱ,10.16,7.48,12.358,1.598,0.1132,0.0379,1.029,237.8,29.3
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/27 4:00,Ⅱ,10.15,7.44,12.379,1.638,0.1228,0.0361,0.914,236.4,28.8
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/27 8:00,Ⅱ,10.04,7.55,12.157,1.782,0.1322,0.0366,1.537,235.5,30.3
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/27 12:00,Ⅱ,10.15,7.43,12.413,1.67,0.1388,0.0383,1.604,234,40
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/27 16:00,Ⅱ,10.15,7.48,12.188,1.934,0.1729,0.0465,1.403,231.7,26.7
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/27 20:00,Ⅱ,10.01,7.34,12.223,2.02,0.1721,0.052,1.301,226.6,30.1
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/28 0:00,Ⅱ,9.74,7.55,12.263,2.025,0.144,0.0475,1.389,217.5,28.2
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/28 4:00,Ⅱ,9.64,7.4,12.349,1.905,0.1203,0.0468,1.526,215.8,35.4
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/28 8:00,Ⅱ,9.5,7.29,12.543,1.819,0.1086,0.0388,1.852,214.2,29
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/28 16:00,Ⅱ,9.61,7.44,12.351,1.75,0.088,0.0496,1.649,220.6,26.2
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/28 20:00,Ⅱ,9.36,7.28,12.574,1.633,0.1013,0.033,1.355,217.9,37.7
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/29 0:00,Ⅱ,9.23,7.48,12.374,1.633,0.1013,0.033,1.355,205.2,35.9
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/29 4:00,Ⅱ,8.98,7.46,12.721,1.705,0.1003,0.0356,1.826,197.8,35.9
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/29 8:00,Ⅱ,8.8,7.35,12.763,2.324,0.1054,0.0301,1.756,208.6,26.8
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/29 12:00,Ⅱ,9.09,7.21,13.171,1.838,0.1028,0.03,3.4,209.7,34.6
浙江省,杭州市,分水江,浙闽片河流,桐君山,2022/1/29 16:00,Ⅱ,8.94,7.25,12.878,1.691,0.0854,0.0274,2.107,216.9,36.6
