º‡≤‚ ±º‰,ÀÆ÷ ¿‡±,ÀÆŒ¬(°Ê),pH(Œﬁ¡ø∏Ÿ),»‹Ω‚—ı(mg/L),µÁµº¬ (¶ÃS/cm),◊«∂»(NTU),∏ﬂ√ÃÀ·—Œ÷∏ ˝(mg/L),∞±µ™(mg/L),◊‹¡◊(mg/L),◊‹µ™(mg/L)
2024/1/3 16:00,¢Ú,4.6,8.27,11.97,1887.4,7.2,3.11,0.025,0.059,5.51
2024/1/3 16:00,¢Ò,5,8.66,15.57,627.4,1.5,1.96,0.025,0.008,4.49
2024/1/3 16:00,¢Ú,3.4,8.64,12.55,594.3,16.5,0.59,0.03,0.024,7.2
2024/1/3 16:00,¢ı,1.5,7.55,6.32,1036.8,3.1,2.5,1.585,0.044,16.29
2024/1/3 16:00,¢Ò,3.4,8.35,10.09,1263.5,8.4,1.88,0.025,0.005,6.72
2024/1/3 16:00,¢Û,0.5,8.71,10.74,1537.4,19,2.41,0.466,0.101,7.43
2024/1/3 16:00,¢Ú,2.4,8,7.55,893.3,20.3,1.45,0.304,0.093,6.51
2024/1/3 16:00,¢Ò,2,8.53,15.3,738.4,0.6,1.31,0.025,0.01,7.23
2024/1/3 16:00,¢Ò,3,8.58,12.22,512.3,1.5,0.78,0.025,0.005,2.72
2024/1/3 16:00,¢Ò,2.8,8.34,13.3,1177.6,0.3,0.8,0.025,0.005,2.24
2024/1/3 16:00,¢Ò,0.3,7.94,10.99,500.5,2.1,1.34,0.025,0.005,4.32
2024/1/3 16:00,¢Ú,2,8.06,11.48,979.2,9.2,2.95,0.347,0.097,9.26
2024/1/3 16:00,¢Ú,3.2,8.5,16.6,980.9,1.1,1.28,0.025,0.029,11.87
2024/1/3 16:00,¢Ò,0.6,8.03,12.18,675.9,3.2,1.06,0.025,0.005,8.34
2024/1/3 16:00,¢Ú,2.3,7.72,9.82,687.1,4.3,1.22,0.077,0.034,9.76
2024/1/3 16:00,¢Ò,0.5,8.14,13.79,1033,2.5,0.97,0.025,0.005,8.89
2024/1/3 16:00,¢Ò,3.2,7.67,10.75,526.3,2.8,0.81,0.025,0.016,10.11
2024/1/3 16:00,¢Ù,6.4,8.48,15.68,2359.6,16.9,8.64,0.06,0.094,1.4
2024/1/3 16:00,¢Ù,2.9,8.31,18.32,1849.1,34.2,5.41,0.028,0.235,2.37
2024/1/3 16:00,¢Û,9.1,7.78,8.42,1472.2,11.8,4.93,0.025,0.028,1.37
2024/1/3 16:00,¢Ù,3,8.91,27.73,12418.4,8.6,9.92,0.147,0.095,1.57
2024/1/3 16:00,¢Ú,3.6,7.51,10.86,829.5,6.3,3.05,0.16,0.025,1.6
2024/1/3 16:00,¢Ú,2.6,8.4,17.84,1170.6,3.4,3.32,0.038,0.083,10.08
2024/1/3 16:00,¢Û,3.5,8.47,17.61,1076.4,3.1,4.54,0.082,0.102,10.17
2024/1/3 16:00,¢Ú,4.7,8.33,12.65,954.9,3.4,3.49,0.07,0.035,4.28
2024/1/3 16:00,¢Û,3.5,8.86,25.63,1218.9,2.8,5.94,0.049,0.05,8.75
2024/1/3 16:00,¢Û,4.5,8.97,15.98,1388.1,16.8,4.32,0.025,0.033,5.02
2024/1/3 16:00,¢Ò,2.5,8.68,11.97,617.1,5.9,1.79,0.025,0.006,2.92
2024/1/3 16:00,¢Û,5.4,8.45,10.46,979.7,1.8,5.65,0.025,0.017,0.54
2024/1/3 16:00,¢Û,5.3,7.94,13.58,1345.7,14.1,3.34,0.631,0.131,7.16
2024/1/3 16:00,¢Ò,2.6,8.57,13.21,710.4,6.3,1.56,0.025,0.005,1.99
2024/1/3 16:00,¢Ò,2.1,8.43,12.58,613.8,1.6,1.6,0.025,0.005,1.32
2024/1/3 16:00,¢Û,1.8,8.32,12.04,1098.6,8.2,1.79,0.463,0.162,14.74
2024/1/3 16:00,¢Ú,4.6,8.43,11.8,561,4.2,0.78,0.102,0.041,7.3
2024/1/3 16:00,¢Ú,7.7,8.27,9.39,1414.7,2,1.8,0.025,0.055,0.61
2024/1/3 16:00,¢Ú,1.4,8.48,11.13,1046.8,8.4,2.55,0.114,0.055,9.33
2024/1/3 16:00,¢Ú,1.8,8.57,9.79,1105.2,87.6,2.52,0.202,0.061,3.5
2024/1/3 16:00,¢Ú,1.2,8.1,9.72,2011,3.2,3.5,0.296,0.046,6.67
2024/1/3 16:00,¢Ú,3.5,8.39,11.91,601.6,23.1,1.02,0.103,0.035,5.39
2024/1/3 16:00,¢Ò,4,8.06,12.08,787.3,4.6,1.75,0.142,0.018,5.79
2024/1/3 16:00,¢Ú,5.2,7.63,8.41,825.4,5.4,2.44,0.067,0.028,5.61
2024/1/3 16:00,¢Ú,6.7,7.84,9.71,694.7,1.6,2.05,0.104,0.02,1.34
2024/1/3 16:00,¢Ú,5.2,8.12,11.66,1037.2,6.1,2.32,0.25,0.049,8.85
2024/1/3 16:00,¢Ú,3.7,8.11,12.21,521.7,2.1,2.53,0.04,0.015,1.28
2024/1/3 16:00,¢Ú,3.9,7.83,11.19,894.5,12.6,0.85,0.108,0.031,6.96
2024/1/3 16:00,¢Ú,5.8,8.03,11.71,938.1,8,1.36,0.025,0.037,4.82
2024/1/3 16:00,¢Ú,2.1,8.45,12.82,1237.9,8.8,3.29,0.301,0.08,4.1
2024/1/3 16:00,¢Ò,0.6,7.7,9.87,845.6,1.7,1.65,0.025,0.012,4.57
2024/1/3 16:00,¢Ò,3.2,8.1,12.76,688.7,9.4,0.4,0.025,0.015,3.85
2024/1/3 16:00,¢Û,1.3,8.19,10.93,2625.2,10,3.79,0.77,0.082,17.01
2024/1/3 16:00,¢Û,1.5,8.21,12.11,1457,93.7,4.33,0.858,0.114,7.98
2024/1/3 16:00,¢Ú,2.3,8.66,15.69,1016.1,8.8,3.34,0.06,0.028,5.28
2024/1/3 16:00,¢Ò,9.1,8.21,11.52,873.5,8.6,0.78,0.025,0.02,5.58
2024/1/3 16:00,¢Û,8.3,7.83,14.29,1927.2,15.2,5.06,0.323,0.135,11.45
2024/1/3 16:00,¢Ú,6.5,8.22,10.57,1006.2,18.4,2.01,0.432,0.036,5.4
2024/1/3 16:00,¢Û,2.5,8.35,10.4,786.7,51.9,1.61,0.854,0.11,6.38
2024/1/3 16:00,¢Ù,1,7.93,9.86,800.7,83.5,2.58,1.198,0.16,6.86
2024/1/3 16:00,¢Ú,4.8,8.16,11.54,559,18.7,1.27,0.336,0.049,5.13
2024/1/3 16:00,¢Ò,9,8.17,11.37,498.2,2.9,0.97,0.025,0.005,3.98
2024/1/3 16:00,¢Ú,1.1,8.31,11.63,708.8,6.5,1.07,0.439,0.064,4.43
2024/1/3 16:00,¢Ù,4.6,8.49,11.51,1481.2,51.8,3.78,1.471,0.099,8.53
2024/1/3 16:00,¢Ú,2.3,8.46,15.79,1177.3,14.9,1.88,0.44,0.032,9.55
2024/1/3 16:00,¢Û,2.7,8.29,9.66,673.4,31.2,1.97,0.679,0.11,6.38
2024/1/3 16:00,¢Ú,0.4,8.09,10.76,704.6,20.9,0.82,0.326,0.005,6.58
2024/1/3 16:00,¢Ù,0.7,8.39,11.2,1356.8,9.9,3.08,1.41,0.109,17.22
2024/1/3 16:00,¢Ú,2.8,8.58,12.81,1289.6,9,2.18,0.025,0.005,9.65
2024/1/3 16:00,¢Ù,0.6,8.12,11.23,1032.4,213.7,1.74,0.025,0.236,6.26
2024/1/3 16:00,¡”¢ı,1.8,8.48,10.92,1186.5,8.2,3.68,2.118,0.175,15.08
2024/1/3 16:00,¢Ò,2.3,8.25,13.07,608.8,3.4,1.42,0.025,0.005,2.81
2024/1/3 16:00,¢Û,0.7,7.77,11.27,1202.8,30,3.7,0.606,0.105,6.75
2024/1/3 16:00,¢Ò,2.6,8.35,11.02,1167.7,206.7,1.2,0.039,0.01,3.37
2024/1/3 16:00,¢Ò,0.8,8.39,11.32,1132.7,192.5,1.9,0.058,0.01,3.37
2024/1/3 16:00,¢Ú,2.2,8.21,11,1271.8,36.6,2.19,0.118,0.037,4.43
2024/1/3 16:00,¢Ò,1.8,8.14,11.51,1081.2,189.8,1.26,0.069,*,*
2024/1/3 16:00,¢Ú,0.7,8.29,12.98,1028.3,91.5,1.65,0.025,0.03,3.1
2024/1/3 16:00,¢Û,1.9,8.6,11.78,999,21.6,1.86,0.51,*,*
2024/1/3 16:00,¢Ú,7,6.78,6.4,115.4,6.5,1.23,0.042,0.01,0.17
2024/1/3 16:00,¢Ò,8.9,6.35,8.61,111.6,1.8,0.69,0.025,0.007,1.05
2024/1/3 16:00,¢Ò,2.9,6.57,9.37,93,2.4,0.96,0.04,0.017,0.83
2024/1/3 16:00,¢Ò,4.3,7.78,7.63,859.1,7.5,1,0.025,0.008,5.42
2024/1/3 16:00,¢Û,10.2,7.14,9.97,1013.5,1.4,4.7,0.6,0.077,9.34
2024/1/3 16:00,¢Û,6.8,7.48,12.61,904,4,2.77,0.567,0.165,7.59
2024/1/3 16:00,¢Ú,6.5,7.8,12.8,816.2,10.3,3.23,0.025,0.1,7.75
2024/1/3 16:00,¢Û,2.9,7.26,10.94,703.9,8.2,3.21,0.645,0.058,7.62
2024/1/3 16:00,¢Û,5.2,7.36,10.89,667.4,12.5,3.07,0.699,0.062,7.69
2024/1/3 16:00,¢Ú,1.8,7.4,11.77,472.2,0.2,1.37,0.045,0.024,2.9
2024/1/3 16:00,¢Ò,2.9,7.33,12.51,301.4,5.4,0.97,0.032,0.011,4.97
2024/1/3 16:00,¢Û,2.3,7.85,13.33,649.7,7.2,2.56,0.859,0.092,9.93
2024/1/3 16:00,¢Ú,0.9,8.13,15.35,608.7,4.9,3.37,0.059,0.053,10.93
2024/1/3 16:00,¢Ú,2.1,8.04,12.9,661.7,4,2.45,0.308,0.084,10.79
2024/1/3 16:00,¢Ò,3.6,7.43,11.15,124.6,1.2,1.81,0.025,0.011,2.62
2024/1/3 16:00,¢Û,1.6,7.33,13.69,202.8,7.8,1.54,0.209,0.166,4.25
2024/1/3 16:00,¢Û,1.2,7.56,13.57,743.6,5.2,3.29,0.918,0.126,13.4
2024/1/3 16:00,¢Û,1.2,7.7,8.34,712.9,5.4,1.57,0.555,0.062,6.46
2024/1/3 16:00,¢Ò,2.9,8.6,16.09,327.4,0.2,1.01,0.027,0.011,4.68
2024/1/3 16:00,¢Ú,3.1,8.19,9.83,801.8,16.7,1.44,0.141,0.046,13.96
2024/1/3 16:00,¢Ò,1.7,8.07,13.54,379.9,0.4,0.55,0.025,0.011,4.94
2024/1/3 16:00,¢Ú,3.2,7.49,13.62,228.8,1.3,2.02,0.025,0.028,3.4
2024/1/3 16:00,¢Ú,0.6,7.8,14.6,618.1,2.2,2.02,0.335,0.042,5.95
2024/1/3 16:00,¢Ò,2.5,7.22,8.51,272.9,1.7,1.53,0.028,0.013,4.26
2024/1/3 16:00,¢Ò,1.6,7.47,16.92,272,1.1,0.51,0.027,0.018,5.22
2024/1/3 16:00,¢Ú,2.9,7.8,11.93,308.1,2.9,1.22,0.025,0.02,3.64
2024/1/3 16:00,¢Ò,3.2,7.76,9.18,264.6,0.9,1.68,0.025,0.013,2.52
2024/1/3 16:00,¢Ò,1,7.42,13.72,108.1,1.2,0.25,0.025,0.005,3.81
2024/1/3 16:00,¢Ú,7.1,7.42,10.81,139.3,1.9,2.46,0.044,0.015,1.79
2024/1/3 16:00,¢Ò,2.4,7.82,13.42,260.1,1.8,0.81,0.115,0.019,4.08
2024/1/3 16:00,¢Ò,1.1,7.56,12.16,272.3,4.1,0.6,0.027,0.01,3.34
2024/1/3 16:00,¢Û,2.1,7.94,9.94,818.4,20,2.54,0.663,0.066,8.78
2024/1/3 16:00,¢Ò,3.8,7.67,11.92,938.2,3.5,1.36,0.136,0.018,23.82
2024/1/3 16:00,¢Ú,3.7,7.99,13.51,454.8,10.6,2.2,0.025,0.019,2.13
2024/1/3 16:00,¢Û,3.1,8.14,11.92,1347.1,4.7,3.16,0.288,0.2,15.26
2024/1/3 16:00,¡”¢ı,5.1,7.16,1.94,1109.4,11.7,3.06,0.671,0.11,18.26
2024/1/3 16:00,¢Û,5.4,7.44,8.75,1589.2,22.2,2.93,0.564,0.118,7.32
2024/1/3 16:00,¢Ò,1.2,7.09,14.84,279.9,2.3,0.76,0.025,0.015,8.2
2024/1/3 16:00,¢Ú,2.9,7.41,13.67,473.3,6,2.04,0.189,0.028,11.14
2024/1/3 16:00,¢ı,2.1,7.4,11.68,837.7,11.1,2.17,1.691,0.094,8.21
2024/1/3 16:00,¢Ò,0.9,8.03,10.54,479.7,1.7,0.61,0.025,0.005,4.19
2024/1/3 16:00,¢Ú,1.5,7.72,11.77,581.1,9,1.32,0.458,0.03,5.77
2024/1/3 16:00,¢Ò,1.9,8.12,10.61,509.1,1.4,0.75,0.025,0.01,6.86
2024/1/3 16:00,¢ı,3.4,7.66,20.78,1255.9,9.9,10.27,0.342,0.161,5.43
2024/1/3 16:00,¢Û,4.2,7.97,12.79,1118,21.5,4.02,0.851,0.066,9.97
2024/1/3 16:00,¢Ù,3.9,7.72,11.35,836.2,25.2,3.34,1.073,0.053,8.13
2024/1/3 16:00,¢Ú,1.7,7.93,15.28,1865.4,11.9,3.87,0.471,0.091,20.23
2024/1/3 16:00,¢Û,3.9,8.05,12.56,579.3,4.3,1.37,0.62,0.124,9.58
2024/1/3 16:00,¢Û,2,7.16,5.7,900.9,13.1,2.2,0.551,0.068,11.11
2024/1/3 12:00,¢Ú,0.7,7.43,11.91,727.8,39.7,2.86,0.476,0.044,6.78
2024/1/3 16:00,¢Ú,2,8.4,12.9,336.2,5.8,2.25,0.035,0.016,5.39
2024/1/3 16:00,¢Ú,2.4,7.22,9.73,428.3,2.6,0.87,0.04,0.028,7.62
2024/1/3 16:00,¢Ú,1.4,8.55,17.67,479.6,4.1,2.3,0.025,0.018,7.66
2024/1/3 16:00,¢Ú,0.4,6.99,10.3,438.6,11.6,1.32,0.187,0.045,9.22
2024/1/3 16:00,¢Ù,0.8,7.38,9.07,656.1,6.7,4.76,1.036,0.127,7.44
2024/1/3 16:00,¢Ú,1.6,6.8,9.74,265.3,2.7,0.52,0.035,0.049,7.35
2024/1/3 16:00,¢Ò,1.7,8.17,13.83,917.7,0.3,1.62,0.042,0.02,13.14
2024/1/3 16:00,¢Ú,0.7,8.09,13.82,980.8,5.5,2.29,0.413,0.058,11.45
2024/1/3 16:00,¢Ù,0.7,8.27,14.99,876.9,8.5,2.61,1.474,0.053,23.4
2024/1/3 16:00,¢Ò,6.5,7.89,10.66,488.2,4.3,0.49,0.025,0.01,4.74
2024/1/3 16:00,¢Ò,4.3,7.22,10.72,893.5,16.3,0.87,0.025,0.015,13.37
2024/1/3 16:00,¢Ú,1.8,7.69,11.62,686.2,3.9,1.76,0.134,0.058,13.78
2024/1/3 16:00,¢Ò,3.1,8.31,12.85,490,3.2,1.36,0.051,0.011,10.29
2024/1/3 16:00,¢Ò,4.8,8.08,12.77,669,1.2,1.08,0.025,0.014,11.46
2024/1/3 16:00,¢Ú,2.5,8.14,13.66,254.4,18.6,3.47,0.025,0.067,2.88
2024/1/3 16:00,¢Û,0.8,7.49,9.92,920.7,92.5,4.34,0.687,0.126,9.93
2024/1/3 16:00,¢Ú,3,7.54,7.6,617.9,7.3,1.41,0.5,0.086,7.83
2024/1/3 16:00,¢Ú,6.9,7.46,7.91,275,9.3,3.36,0.116,0.038,3.13
2024/1/3 16:00,¢Ú,2.6,7.9,12.1,334.7,3.2,3.31,0.07,0.026,1.99
2024/1/3 16:00,¢Û,4.8,7.13,5.37,550.2,9.6,2.57,0.503,0.068,4.5
2024/1/3 16:00,¢Ú,3,7.07,11.11,244.6,6.8,3.18,0.105,0.042,3.12
2024/1/3 16:00,¢Û,6.4,7.24,8.33,106.6,2.8,4.6,0.025,0.028,1.52
2024/1/3 16:00,¢Û,1.9,7.23,10.96,122.4,1.9,4.97,0.025,0.034,1.68
2024/1/3 16:00,¢Ú,1.5,7.18,8.82,425.7,5.9,1.78,0.276,0.038,5.74
2024/1/3 16:00,¢Ú,4.2,7.92,10.86,227.8,3,2.92,0.025,0.028,2.37
2024/1/3 16:00,¢Û,8.2,7.29,9.51,169.6,7.5,3.92,0.025,0.043,2.58
2024/1/3 16:00,¢Ú,2.5,7.42,11.62,223,10,2.99,0.189,0.046,3.25
2024/1/3 16:00,¢Û,0.2,6.84,9.98,385.8,55.1,5.88,0.218,0.059,5.57
2024/1/3 16:00,¢Ú,0.2,7.62,12.18,268,4.6,3.59,0.222,0.044,3.04
2024/1/3 16:00,¢Ú,0.4,6.44,8.55,228,2.6,1.07,0.353,0.033,3.51
2024/1/3 16:00,¢Ú,4.2,7.39,8.06,386.4,4.1,1.27,0.168,0.054,4.94
2024/1/3 16:00,¢Ú,4.2,7.68,11.79,626.6,24.2,3.01,0.227,0.069,7.76
2024/1/3 16:00,¢Û,1.1,7.27,5.11,984,20.2,1.99,0.297,0.073,12.64
2024/1/3 12:00,¢Û,1.2,7.59,9.86,1029.8,17.3,3.93,0.71,0.177,12.02
2024/1/3 16:00,¢Û,4.6,7.21,6.52,1116.8,9.7,4.44,0.934,0.07,8.64
2024/1/3 8:00,¢Ò,17.4,7.38,9.68,0.1,1.5,1.1,0.054,0.016,4.06
2024/1/3 16:00,¢Ú,2.1,6.9,9.75,429.1,4.6,1.65,0.366,0.026,5.63
2024/1/3 16:00,¢Ú,6.4,7.14,9.37,127.1,17.4,2.14,0.025,0.024,1.42
2024/1/3 16:00,¢Ò,3,7.58,12.13,119,3,1.63,0.025,0.01,1.48
2024/1/3 16:00,¢Ò,7.4,8.01,10.19,261.1,1.4,0.25,0.025,0.018,1.26
2024/1/3 16:00,¢Ú,0.9,7.43,12.96,262.7,9.6,3.56,0.108,0.047,2.86
2024/1/3 16:00,¢Ú,2.5,6.91,10.37,220.8,33.1,3.46,0.228,0.085,3
2024/1/3 16:00,¢Ù,5,8.11,12.34,600.7,8,6.34,0.108,0.062,1.03
2024/1/3 16:00,¢Ú,1.8,7.2,11.72,256,5.3,2.27,0.097,0.045,2.5
2024/1/3 16:00,¢Ú,2,6.8,9.76,199.6,7,2.54,0.124,0.054,2.57
2024/1/3 16:00,¢Û,3.6,7.47,9.91,100.7,4.7,1.07,0.025,0.142,0.92
2024/1/3 16:00,¢Ú,0.2,6.99,12.14,286,2.4,1.56,0.091,0.039,3.41
2024/1/3 16:00,¢Ú,4.8,7.49,11.8,430.2,3.8,2.61,0.296,0.06,5.22
2024/1/3 16:00,¢Ú,1.8,7.5,15.63,341.4,3.7,1.9,0.453,0.066,3.6
2024/1/3 16:00,¢Û,9.7,7.03,11.61,105.2,5.3,2.62,0.458,0.166,1.86
2024/1/3 16:00,¢Ú,1.3,8.14,9.42,139.1,4.9,0.77,0.025,0.1,0.89
2024/1/3 16:00,¢Ú,2.5,7.44,10.99,379,8.6,3.34,0.158,0.051,3.43
2024/1/3 16:00,¢Ú,2.1,7.28,7.07,305.4,10.1,2.29,0.239,0.075,2.16
2024/1/3 16:00,¢Û,3.7,7.18,10.61,70.4,0.9,4.02,0.03,0.019,1.54
2024/1/3 16:00,¢Ú,0.8,7.48,10.81,341.8,14.6,3.29,0.146,0.039,2.77
2024/1/3 16:00,¢Ú,1.7,7.09,7.48,630.6,16.9,3.24,0.424,0.082,4.21
2024/1/3 16:00,¢Ú,2.9,7.63,10.56,351.7,14.2,3.37,0.155,0.045,2.39
2024/1/3 16:00,¢Û,2.8,6.86,6,158.2,4.4,2.11,0.025,0.114,1.41
2024/1/3 16:00,¢Ú,1.2,6.57,8.22,176.5,49.9,3.34,0.034,0.076,1.36
2024/1/3 16:00,¢Û,9,7.08,10.53,245.8,28,5.37,0.025,0.032,0.57
2024/1/3 16:00,¢Û,1.7,6.74,6.67,490.8,35.1,4.73,0.288,0.068,4.14
2024/1/3 8:00,¢Û,1.3,6.98,11.35,273.6,80.4,4.03,0.102,0.105,1.25
2024/1/3 16:00,¢Û,5.3,7.6,10.28,522.4,22,4.13,0.163,0.055,2.32
2024/1/3 16:00,¢Ù,0.7,6.49,4.88,167.5,10.7,4.15,0.063,0.032,1.64
2024/1/3 16:00,¢Û,2.4,6.19,6.22,177.7,5.1,1.84,0.561,0.068,3.1
2024/1/3 16:00,¢Ú,1.8,7.18,11.64,339,8.1,3.09,0.178,0.051,3.16
2024/1/3 16:00,¢Ú,2.2,6.4,9.08,188.2,3,2.65,0.101,0.034,2.38
2024/1/3 16:00,¢Ú,3,7.47,11.09,362.4,11,3.12,0.168,0.047,3.21
2024/1/3 16:00,¢Ú,2.6,7.5,10.33,351,14.5,3.74,0.123,0.037,3.14
2024/1/3 16:00,¢Ú,3.6,6.97,9.1,392.7,6,2.48,0.025,0.08,3.1
2024/1/3 16:00,¢Ú,1.1,6.86,10.55,176.2,4.2,2.74,0.05,0.055,2.67
2024/1/3 16:00,¢Ù,4,7.4,10.64,134.4,7.5,3.73,0.025,0.053,1.97
2024/1/3 16:00,¢Û,1.4,7.2,9.27,218.2,14.9,4.38,0.277,0.071,3.15
