省份,城市,河流,流域,断面名称,监测时间,水质类别,水温,pH,溶解氧,高锰酸钾,氨氮,总磷,总氮,电导率,浊度
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/13 16:00,Ⅱ,10,7.39,9.97,2.36,0.098,0.04,1.82,232.2,9.8
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/13 20:00,Ⅱ,9.9,7.34,9.89,2.48,0.052,0.033,1.78,224.1,18.2
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/14 0:00,Ⅱ,10,7.37,9.97,2.33,0.095,0.036,1.56,231.4,11
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/14 4:00,Ⅱ,10,7.38,9.95,2.33,0.095,0.042,1.65,234.9,9.5
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/14 8:00,Ⅱ,10,7.38,9.96,3.07,0.092,0.04,1.86,233,10.1
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/14 12:00,Ⅱ,9.9,7.38,9.91,2.63,0.113,0.045,1.53,235.3,8.1
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/14 16:00,Ⅱ,9.9,7.38,9.91,3.33,0.106,0.046,1.56,234.1,9.4
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/14 20:00,Ⅱ,9.6,7.31,9.64,3.42,0.064,0.035,1.93,228.9,20.3
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/15 0:00,Ⅱ,9.8,7.35,9.84,3.42,0.064,0.035,1.93,232.6,12.3
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/15 4:00,Ⅱ,9.8,7.36,9.85,3.21,0.098,0.047,1.77,235.8,10
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/15 8:00,Ⅱ,9.8,7.34,9.79,3.57,0.082,0.039,1.8,231.6,15.6
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/15 12:00,Ⅱ,9.8,7.37,9.84,2.13,0.096,0.042,1.8,233.3,11.5
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/15 16:00,Ⅱ,9.8,7.37,9.82,2.05,0.1,0.047,1.51,233.6,11.5
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/15 20:00,Ⅱ,9.8,7.32,9.76,2.53,0.049,0.031,1.23,215.1,15.6
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/16 0:00,Ⅱ,9.7,7.33,9.74,2.53,0.049,0.031,1.23,229.3,13.6
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/16 4:00,Ⅱ,9.8,7.32,9.78,2.12,0.096,0.046,1.12,233.9,10.6
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/16 8:00,Ⅱ,9.8,7.32,9.81,2.56,0.074,0.039,1.53,223.5,13.7
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/16 12:00,Ⅱ,9.8,8.3,9.78,2.01,0.091,0.043,1.53,228.9,12.4
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/16 16:00,Ⅱ,9.9,8.18,9.87,1.83,0.087,0.046,2.85,231.1,12.2
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/16 20:00,Ⅱ,9.8,8.18,9.78,1.88,0.044,0.03,0.34,190.2,21.7
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/17 0:00,Ⅱ,9.7,8.17,9.74,1.88,0.044,0.03,0.34,224.1,13.4
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/17 4:00,Ⅱ,9.8,8.16,9.81,1.64,0.089,0.045,1.69,230.4,11.8
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/17 8:00,Ⅱ,9.9,8.16,9.87,2.44,0.09,0.052,1.7,230,10.9
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/17 12:00,Ⅱ,9.9,8.2,9.88,2.24,0.085,0.045,1.59,226.2,12.2
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/17 16:00,Ⅱ,10,8.19,9.97,1.97,0.088,0.045,1.58,230.3,10.8
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/17 20:00,Ⅱ,9.9,8.16,9.9,1.89,0.093,0.043,1.38,228.5,10.6
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/18 0:00,Ⅱ,9.9,8.15,9.88,1.89,0.093,0.043,1.38,214.9,12.9
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/18 4:00,Ⅱ,9.8,8.17,9.85,2.08,0.09,0.044,1.4,228.6,9.3
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/18 8:00,Ⅱ,10,8.28,9.98,2.54,0.097,0.049,1.83,233.1,9
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/18 12:00,Ⅱ,9.9,8.2,9.91,2.2,0.083,0.046,1.7,224.4,12
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/18 16:00,Ⅱ,10,8.22,9.95,2.15,0.1,0.05,1.6,231.3,8.7
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/18 20:00,Ⅱ,9.9,8.21,9.92,2.02,0.098,0.05,1.61,231.9,8.7
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/19 0:00,Ⅱ,9.9,8.21,9.88,2.02,0.098,0.05,1.61,225.1,10.4
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/19 4:00,Ⅱ,9.9,8.27,9.87,2.08,0.109,0.049,1.4,233.2,8
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/19 8:00,Ⅱ,10,8.31,9.98,2.88,0.112,0.056,1.46,235.9,7.9
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/19 12:00,Ⅱ,10,7.73,9.86,1.79,0.097,0.049,0.2,229.4,8.7
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/19 16:00,Ⅱ,10,7.76,9.93,2.36,0.108,0.053,4.18,232.7,7.9
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/19 20:00,Ⅱ,10.2,7.75,9.98,1.99,0.084,0.043,1.94,221.8,11.3
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/20 0:00,Ⅱ,10.7,7.73,9.84,1.99,0.084,0.043,1.94,213.1,13.8
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/20 4:00,Ⅱ,9.5,7.74,9.87,2.08,0.116,0.05,1.4,233.5,7.8
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/20 8:00,Ⅱ,9.3,7.75,9.86,2.68,0.113,0.057,1.63,236.8,6.7
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/20 12:00,Ⅱ,9.8,7.75,9.91,2.13,0.105,0.054,1.56,232.8,7.2
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/20 16:00,Ⅱ,10.4,7.76,9.93,2.27,0.103,0.056,1.6,233.5,7.2
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/20 20:00,Ⅱ,10.3,7.76,9.95,2.24,0.104,0.052,1.32,230.2,8.2
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/21 0:00,Ⅱ,9.8,7.75,9.92,2.24,0.104,0.052,1.32,235,6.9
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/21 4:00,Ⅱ,9.6,7.74,9.9,2.08,0.139,0.062,1.48,237.3,6.3
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/21 8:00,Ⅱ,9.8,7.74,9.94,2.75,0.138,0.07,1.74,238.4,14.9
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/21 12:00,Ⅱ,10.2,7.76,9.93,2.39,0.122,0.064,1.61,236.9,6.4
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/21 16:00,Ⅱ,10.7,7.77,9.94,2.2,0.116,0.065,1.56,235.9,5.6
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/21 20:00,Ⅱ,10.6,7.77,10.03,2.11,0.108,0.06,1.46,232.9,6.7
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/22 0:00,Ⅱ,10.4,7.78,10.1,2.31,0.132,0.074,1.47,238.6,5.5
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/22 4:00,Ⅱ,10.6,7.76,9.93,2.04,0.13,0.077,1.17,238.5,5.4
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/22 8:00,Ⅱ,10.9,7.76,9.95,2.65,0.142,0.083,1.73,238.7,6.4
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/22 12:00,Ⅱ,11.3,7.75,9.82,2.53,0.123,0.072,1.53,232.3,6.6
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/22 16:00,Ⅱ,11.2,7.76,9.86,2.48,0.137,0.078,1.57,235.5,6.4
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/22 20:00,Ⅱ,12,7.73,9.67,2.4,0.101,0.06,1.53,215.4,9.4
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/23 0:00,Ⅱ,11.2,7.75,9.91,2.35,0.136,0.084,1.48,237.4,5.7
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/23 4:00,Ⅱ,11.1,7.77,9.89,2.29,0.135,0.092,1.42,239.4,5.4
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/23 8:00,Ⅱ,10.9,7.77,9.93,2.95,0.143,0.097,1.63,240.7,5.7
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/23 12:00,Ⅱ,11.7,7.74,9.78,2.64,0.114,0.073,1.3,219.3,8.7
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/23 16:00,Ⅱ,11.8,7.76,9.86,2.66,0.111,0.082,1.4,223.8,11.8
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/23 20:00,Ⅱ,12,7.7,9.62,2.17,0.087,0.06,1.31,206.3,12.4
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/24 0:00,Ⅱ,10.7,7.75,10.05,2.11,0.138,0.09,1.5,232.2,7.7
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/24 4:00,Ⅲ,10.6,7.8,10.22,2.19,0.145,0.108,1.55,241.3,6.8
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/24 8:00,Ⅲ,10.5,7.81,10.2,2.87,0.156,0.112,1.57,241.3,7.4
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/24 12:00,Ⅲ,11,7.61,10.25,2.31,0.139,0.105,1.57,236.6,10.3
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/24 16:00,Ⅲ,11.4,7.71,10.27,2.53,0.146,0.108,1.52,237.6,7.1
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/24 20:00,Ⅱ,11.2,7.67,10.06,2.9,0.12,0.099,1.61,227.6,13.2
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/25 0:00,Ⅱ,10.7,7.68,10.23,2.84,0.152,0.108,1.47,238.3,8.2
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/25 4:00,Ⅲ,10.8,7.68,10.2,2.62,0.157,0.107,1.49,238.3,7.2
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/25 8:00,Ⅲ,10.8,7.69,10.23,3.02,0.158,0.112,1.49,239.7,7
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/26 8:00,Ⅲ,11.7,7.63,9.74,3.14,0.166,0.102,1.87,231.3,7.9
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/26 16:00,Ⅲ,11.7,7.64,9.92,2.53,0.177,0.105,1.61,235.8,12.8
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/26 20:00,Ⅱ,12.1,7.56,9.54,2.16,0.09,0.067,1.41,205.6,12.4
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/27 0:00,Ⅱ,11.2,7.62,9.88,2.16,0.09,0.067,1.41,244.2,9.4
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/27 4:00,Ⅲ,11,7.61,9.78,2.3,0.181,0.112,1.58,240.6,9
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/27 8:00,Ⅱ,11.4,7.59,9.7,2.78,0.14,0.094,1.7,226.1,9.7
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/27 12:00,Ⅱ,11.4,7.61,9.75,2.78,0.14,0.094,1.7,242,8.6
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/28 4:00,Ⅲ,11.7,7.58,9.51,2.9,0.185,0.109,1.41,237.8,9.7
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/28 8:00,Ⅲ,11.8,7.57,9.45,2.9,0.185,0.109,1.41,223.4,11.5
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/29 8:00,Ⅱ,11.5,7.56,9.59,3.34,0.143,0.086,1.64,225.5,11.2
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/29 12:00,Ⅲ,11.3,7.6,9.65,3.54,0.198,0.104,1.77,242,9.3
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/29 16:00,Ⅴ,11.6,7.6,9.64,11.43,0.206,0.109,1.46,241.4,9.3
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/29 20:00,Ⅱ,12.3,7.58,9.62,1.02,0.062,0.053,1.41,201.7,17
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/30 0:00,Ⅱ,11.4,7.58,9.64,1.02,0.062,0.053,1.41,239.4,10.2
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/30 4:00,Ⅲ,11,7.57,9.5,0.6,0.206,0.108,1.68,242.4,9.1
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/30 8:00,Ⅲ,11,7.58,9.54,2.9,0.19,0.107,1.7,239.9,9.8
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/30 12:00,Ⅲ,11.3,7.59,9.51,3.28,0.21,0.116,1.69,243.7,8.9
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/30 16:00,Ⅲ,11.7,7.6,9.51,2.87,0.229,0.126,1.6,244.4,9.2
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/30 20:00,Ⅲ,11.7,7.59,9.58,2.76,0.193,0.111,1.71,238.6,10
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/31 0:00,Ⅲ,11.5,7.54,9.33,3.36,0.242,0.151,1.76,249,8.9
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/31 4:00,Ⅲ,11.7,7.52,9.32,3.18,0.277,0.173,1.56,247,8.2
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/31 8:00,Ⅲ,11.6,7.52,9.19,3.63,0.268,0.17,1.72,248.5,9.5
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/31 12:00,Ⅲ,12,7.51,9.12,3.34,0.275,0.173,1.79,247.3,8.2
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/31 16:00,Ⅳ,12.4,7.56,9.16,3.08,0.275,0.21,1.75,246.5,7.5
浙江省,杭州市,分水江,浙闽片河流,桐君山,2021/1/31 20:00,Ⅱ,12.6,7.55,9.38,2.53,0.126,0.091,1.56,216.1,14.5
