º‡≤‚ ±º‰,ÀÆ÷ ¿‡±,ÀÆŒ¬(°Ê),pH(Œﬁ¡ø∏Ÿ),»‹Ω‚—ı(mg/L),µÁµº¬ (¶ÃS/cm),◊«∂»(NTU),∏ﬂ√ÃÀ·—Œ÷∏ ˝(mg/L),∞±µ™(mg/L),◊‹¡◊(mg/L),◊‹µ™(mg/L)
2024/1/1 4:00,¢Ò,2.4,8.36,11.2,1219.8,158.1,1.34,0.034,0.01,3.52
2024/1/1 4:00,¢Ò,0.7,8.41,11.59,1189.9,163,1.98,0.056,0.01,3.48
2024/1/1 4:00,¢Ú,2.5,8.17,11.78,1456.9,24.3,2.23,0.117,0.034,4.17
2024/1/1 4:00,¢Ò,1.9,7.88,11.59,1104.1,149.5,1.11,0.079,*,*
2024/1/1 4:00,¢Ú,0.6,8.29,13.09,1066.4,14.9,1.66,0.025,0.03,3.16
2024/1/1 4:00,¢Û,1.8,8.61,11.83,1012.8,12.5,1.71,0.57,*,*
2024/1/1 4:00,¢Ú,6.2,6.79,6.76,115.2,6.9,1.23,0.048,0.014,0.14
2024/1/1 4:00,¢Ú,9,6.22,6.39,121.2,2.9,0.83,0.025,0.007,1.25
2024/1/1 4:00,¢Ú,3.1,6.56,9.62,94.1,2.3,1.42,0.05,0.026,0.83
2024/1/1 4:00,¢Ú,0.8,8.31,12.41,1003,65,1.69,0.025,0.089,3.96
2024/1/1 4:00,¢Ò,2.7,7.85,8.33,908.1,7.5,0.93,0.025,0.008,6.04
2024/1/1 4:00,¢Û,10.2,7.09,8.46,1064.1,1.7,4.68,0.664,0.074,9.18
2024/1/1 4:00,¢Û,6.9,7.46,12.67,867.2,4.3,2.83,0.519,0.181,7.28
2024/1/1 4:00,¢Ú,6.8,7.75,11.89,836.5,8.3,2.61,0.025,0.092,7.82
2024/1/1 4:00,¢Û,3.2,7.31,10.94,704.8,7.3,3.25,0.643,0.057,7.33
2024/1/1 4:00,¢Û,4.7,7.37,11.27,670.3,10.6,3.12,0.735,0.07,7.25
2024/1/1 4:00,¢Ú,1.6,7.29,10.21,475.9,0.2,1.34,0.047,0.022,3
2024/1/1 4:00,¢Ò,2.3,7.4,12.91,292.1,4.5,0.74,0.025,0.009,5.03
2024/1/1 4:00,¢Ú,1.5,7.76,11.44,681.6,4,2.49,0.436,0.092,10.69
2024/1/1 4:00,¢Û,0.4,7.76,12.43,554.3,8.1,3.89,0.46,0.123,7.28
2024/1/1 4:00,¢Û,1.6,7.87,11.6,731.2,1.7,2.45,0.548,0.125,12.31
2024/1/1 4:00,¢Ò,3.2,7.39,11.06,125.5,1.2,1.64,0.025,0.011,2.6
2024/1/1 4:00,¢Ú,1.5,7.17,13.29,185.3,4.1,1.79,0.049,0.048,3.19
2024/1/1 4:00,¢Ù,0.8,7.49,11.78,664.5,7.9,3.82,1.117,0.147,14.2
2024/1/1 4:00,¢Û,1.1,7.69,8.34,705.9,5.4,1.58,0.674,0.063,6.42
2024/1/1 4:00,¢Ò,2.4,7.88,11.56,346.6,0.1,0.88,0.068,0.011,4.71
2024/1/1 4:00,¢Ú,2.9,8.22,10.4,797.7,14.8,1.41,0.151,0.047,14.05
2024/1/1 4:00,¢Ò,2,7.81,11.94,382.2,0.3,0.47,0.025,0.011,4.91
2024/1/1 4:00,¢Ú,3.2,7.46,13.46,227.5,1.3,2.02,0.025,0.028,3.34
2024/1/1 4:00,¢Ú,1.9,7.72,9.57,573.4,34.1,1.17,0.098,0.062,7.93
2024/12/31 20:00,¢Ú,0.4,7.83,14.68,610.6,2,1.48,0.34,0.036,5.91
2024/1/1 4:00,¢Ò,2.6,7.2,9.6,273.8,1.9,1.3,0.039,0.017,4.38
2024/1/1 4:00,¢Ò,1.6,7.41,16.52,262.4,1.1,0.49,0.037,0.018,5.19
2024/1/1 4:00,¢Ò,2.7,7.41,10.98,299.6,3,1.23,0.025,0.02,3.6
2024/1/1 4:00,¢Ò,3.6,7.58,8.69,268.5,0.9,1.66,0.025,0.012,2.59
2024/1/1 4:00,¢Ò,1,7.28,13.05,85.6,1.3,0.25,0.025,0.005,3.63
2024/1/1 4:00,¢Ú,7.2,7.41,10.76,143.5,1.4,2.5,0.04,0.016,1.87
2024/1/1 4:00,¢Ò,3.9,7.23,10.47,144.1,0.5,0.34,0.025,0.012,3.43
2024/1/1 4:00,¢Ò,2.4,7.11,9.05,275.1,0.6,0.34,0.025,0.008,3.34
2024/12/31 20:00,¢Ú,2,8.23,12.1,774.9,14.4,2.14,0.051,0.028,5.43
2024/1/1 4:00,¢Û,1.9,7.94,10,833.5,18.7,2.39,0.622,0.059,8.73
2024/1/1 4:00,¢Ò,3.6,7.62,11.97,951.6,4.3,0.85,0.109,0.016,21.44
2024/1/1 4:00,¢Ò,3.7,8.02,13.29,434.3,10.6,1.92,0.025,0.015,2.05
2024/1/1 4:00,¢Û,2.6,8.23,12.04,1322.1,4,2.81,0.217,0.177,16.46
2024/1/1 4:00,¡”¢ı,5.4,6.69,1.87,1078.8,16.7,3.45,2.116,0.12,17.87
2024/1/1 4:00,¢Û,5.6,7.56,8.55,1109.1,46.9,4.32,0.747,0.139,7.29
2024/1/1 4:00,¢Ò,1.2,6.86,14.34,274.8,2.2,0.75,0.025,0.013,8.06
2024/1/1 4:00,¢Ú,2.6,7.4,13.35,467.9,6.3,1.96,0.189,0.025,10.93
2024/1/1 4:00,¢ı,2.2,7.35,11.1,789.4,12.4,2.28,1.646,0.086,8.11
2024/1/1 4:00,¢Ò,0.9,7.87,10.14,476.7,0.9,0.91,0.025,0.005,4.29
2024/1/1 4:00,¢Ú,1.4,7.68,11.26,586.4,9.4,1.01,0.332,0.031,5.58
2024/1/1 4:00,¢Ò,1.7,8.01,8.95,504.3,1.3,0.88,0.025,0.01,6.99
2024/1/1 4:00,¢Ù,2.2,7.37,13.86,1335.3,6.7,7.41,0.692,0.153,4.97
2024/1/1 4:00,¢Û,1.6,8.05,13.57,1212,21.2,3.54,0.742,0.068,9.86
2024/1/1 4:00,¢Û,3.3,7.78,11.89,849.5,25.9,3.21,0.964,0.054,8.29
2024/1/1 4:00,¢Ú,1.6,7.92,15.21,1933,11.9,3.73,0.42,0.092,19.73
2024/1/1 4:00,¢Û,1.9,7.16,5.71,926.5,14.5,2.32,0.538,0.067,11.17
2024/1/1 4:00,¢Ú,0.6,7.45,11.93,726.1,14.6,2.93,0.45,0.045,6.58
2024/1/1 4:00,¢Ú,1.2,7.85,11.52,334.5,5.3,2.17,0.033,0.015,4.78
2024/1/1 4:00,¢Ú,2.3,7.23,9.74,427.5,2.5,0.88,0.042,0.03,7.56
2024/1/1 4:00,¢Ú,1.6,8.54,17.35,465.3,3.9,2.14,0.025,0.024,7.42
2024/1/1 4:00,¢Ú,0.2,6.98,9.98,437.4,14.8,1.34,0.161,0.051,8.72
2024/1/1 4:00,¢Û,0.7,7.38,9,670.3,7.4,3.69,0.649,0.118,8.06
2024/1/1 4:00,¢Ú,1.4,6.82,9.77,263.5,3.2,0.58,0.074,0.064,7.34
2024/1/1 4:00,¢Ò,1.1,8.19,12.38,904,0.7,1.49,0.03,0.01,12.66
2024/1/1 4:00,¢Ú,1.1,8.18,13.42,938.6,5.2,1.84,0.051,0.041,11.36
2024/1/1 4:00,¢Û,1,7.98,11.48,1087.8,4,2.68,0.751,0.043,24.44
2024/1/1 4:00,¢Ò,5.8,7.66,10,497.1,2.5,0.25,0.025,0.008,4.65
2024/1/1 4:00,¢Ò,3.8,7.12,8.68,929.4,10.9,0.6,0.025,0.019,13.74
2024/1/1 4:00,¢Ú,1.2,7.71,11.43,703.3,3.9,1.53,0.1,0.055,13.51
2024/1/1 4:00,¢Ò,2.8,8.28,12.51,493.6,4,1.21,0.063,0.011,10.88
2024/1/1 4:00,¢Ò,2.2,7.72,13.58,816.2,0.6,1.78,0.047,0.016,15.4
2024/1/1 4:00,¢Ò,4.7,8.04,12.04,674,1.6,0.94,0.025,0.014,11.77
2024/1/1 4:00,¢Ú,2.8,8.1,13.43,272.1,17.6,3.32,0.025,0.059,2.89
2024/1/1 4:00,¢Û,0.8,7.5,10.19,892.9,389,4.09,0.613,0.129,9.85
2024/1/1 4:00,¢Û,3,7.5,7.35,623.5,7.3,1.49,0.551,0.098,8.54
2024/1/1 4:00,¢Ú,6.9,7.46,8.63,250.6,9.4,3.53,0.134,0.036,3.02
2024/1/1 4:00,¢Ú,2.5,7.99,12.3,331.4,3.4,3.26,0.061,0.025,1.96
2024/1/1 4:00,¢Û,4.6,7.14,5.91,552.8,10.1,2.57,0.509,0.073,4.41
2024/1/1 4:00,¢Ú,3.2,7.08,10.76,213.6,4,2.97,0.048,0.036,2.68
2024/1/1 4:00,¢Û,6.4,7.23,8.48,106.7,2.9,4.52,0.025,0.028,1.5
2024/1/1 4:00,¢Û,2,7.26,10.64,127,1.1,4.66,0.025,0.035,1.83
2024/1/1 4:00,¢Ú,1.4,7.29,9.8,418.8,6.3,1.76,0.273,0.042,5.8
2024/1/1 4:00,¢Ú,4.3,7.84,10.43,226.3,3.2,2.92,0.025,0.03,2.34
2024/1/1 4:00,¢Û,8.1,7.28,10.43,183.7,8,3.72,0.025,0.035,2.86
2024/1/1 4:00,¢Ú,2.9,7.4,11.6,218.5,9.5,2.53,0.188,0.048,3.32
2024/1/1 4:00,¢Ú,0.1,6.78,9.62,366.1,20.9,3.19,0.294,0.056,5.2
2024/1/1 4:00,¢Ú,0.3,7.71,11.91,249,6.1,3.31,0.132,0.045,2.93
2024/1/1 4:00,¢Ú,0.3,6.45,8.89,224.7,2.5,1.16,0.339,0.034,3.58
2024/1/1 4:00,¢Ú,3.9,7.39,7.94,388,25.8,1.29,0.172,0.074,4.92
2024/1/1 4:00,¢Ú,4.1,7.69,11.84,606.1,22.9,2.96,0.263,0.085,7.54
2024/1/1 4:00,¢Û,1,7.26,6.18,1020.6,17.3,2.09,0.683,0.079,12.98
2024/1/1 4:00,¢Û,1.2,7.59,9.82,1004.1,20.6,4.04,0.417,0.174,11.77
2024/1/1 4:00,¢Û,4.4,7.31,7.25,1036.8,9.1,3.8,0.617,0.075,7.99
2024/9/28 8:00,¢Ú,17.2,6.88,8.38,90.5,44.1,2.76,0.037,*,*
2024/1/1 4:00,¢Ò,1.6,7.26,10.07,371.3,1.7,1.29,0.086,0.016,3.89
2024/1/1 4:00,¢Ú,2,6.9,9.67,421.4,5.3,1.55,0.35,0.027,5.63
2024/1/1 4:00,¢Ò,6.1,7.01,8.84,126.9,3.2,1.97,0.025,0.016,1.4
2024/1/1 4:00,¢Ò,2.6,7.48,11.7,119.7,2.7,1.99,0.025,0.015,1.69
2024/5/1 12:00,¢Ú,7.3,8.83,12.14,77.1,6,2.44,0.025,*,*
2024/1/1 4:00,¢Ò,7.1,7.99,10.19,261.7,1.5,0.25,0.025,0.018,1.26
2024/1/1 4:00,¢Ú,1,7.46,12.84,259.8,11.5,3.46,0.089,0.044,2.85
2024/1/1 4:00,¢Ú,2.5,7.15,10.4,229,30.8,2.97,0.282,0.087,3.04
2024/1/1 4:00,¢Û,4.4,8.08,12.34,603.8,7.1,5.93,0.102,0.056,0.97
2024/1/1 4:00,¢Ú,1.8,7.18,11.56,252.8,8.3,2.24,0.097,0.047,2.56
2024/1/1 4:00,¢Ú,2,6.77,9.19,204.6,5.8,2.53,0.147,0.056,2.41
2024/1/1 4:00,¢Û,2.5,7.41,10.05,101,4.6,1.19,0.025,0.133,1.06
2024/1/1 4:00,¢Ú,0.2,6.88,9.99,283.9,2.4,1.52,0.068,0.041,3.26
2024/1/1 4:00,¢Û,4.3,7.46,10.7,426,4,2.57,0.558,0.066,5.07
2024/1/1 4:00,¢Ú,2.2,7,9.4,221.3,22.9,3.23,0.152,0.056,2.73
2024/1/1 4:00,¢Û,1.7,7.42,14.3,337.9,3.9,2.18,0.506,0.072,3.04
2024/1/1 4:00,¢Û,9.7,6.94,11,107.2,5.4,2.67,0.397,0.179,2
2024/1/1 4:00,¢Ú,1.4,8.1,8.69,143.3,6.9,0.72,0.025,0.098,0.91
2024/1/1 4:00,¢Ú,2.9,7.48,11.24,369.7,8.7,3.3,0.144,0.051,3.41
2024/1/1 4:00,¢Ú,2.4,7.26,7.16,302.3,10.2,3.18,0.205,0.083,2.57
2024/1/1 4:00,¢Û,3.7,7.2,10.65,71.2,1,4.16,0.038,0.022,1.51
2024/1/1 4:00,¢Ú,0.8,7.52,10.94,351.5,13.8,3.27,0.145,0.039,3.68
2024/1/1 4:00,¢Ù,0.5,7.02,6.53,525.9,12.6,2.42,1.463,0.146,6.09
2024/1/1 4:00,¢Ú,1.9,7.12,8,629.2,16.5,3.36,0.387,0.081,4.11
2024/1/1 4:00,¢Ú,3.2,7.66,10.62,353.9,13.9,3.28,0.197,0.045,2.7
2024/1/1 4:00,¢Û,2.8,6.88,6.45,157.3,4.4,2.07,0.025,0.112,1.44
2024/1/1 4:00,¢Ú,1.2,6.55,8.29,179.6,47.3,3.08,0.04,0.075,1.38
2024/12/31 8:00,¢Û,6.5,7.25,10.93,275.8,8.7,5.29,0.025,0.045,0.61
2024/1/1 4:00,¢Ú,1.6,6.74,6.88,437.3,39.6,3.41,0.283,0.091,2.76
2024/1/1 4:00,¢Û,1.4,6.98,11.3,271.9,80.4,4.34,0.09,0.103,1.2
2024/1/1 4:00,¢Ú,7.9,7.5,8.06,364.5,9,2.36,0.043,0.013,1.61
2024/1/1 4:00,¢Ú,5,7.57,10.3,501.1,21.7,3.93,0.167,0.05,2.22
