省份,城市,河流,流域,断面名称,监测时间,水质类别,水温,pH,溶解氧,高锰酸钾,氨氮,总磷,总氮,电导率,浊度
浙江省,杭州市,千岛湖,浙闽片河流,三潭岛,2021/1/6 0:00,Ⅰ,14.3,6.7,9.1,0.71,0.04,0.005,0.64,113.3,1.7
浙江省,杭州市,千岛湖,浙闽片河流,大坝前,2021/1/6 0:00,Ⅰ,14.5,7.9,8.66,0.53,0.025,0.005,0.54,109.7,2.2
浙江省,杭州市,千岛湖,浙闽片河流,小金山,2021/1/6 0:00,Ⅰ,14.5,7.48,13.53,0.5,0.08,0.009,0.91,132.3,2.2
浙江省,杭州市,千岛湖,浙闽片河流,三潭岛,2021/1/6 4:00,Ⅰ,14.3,6.69,8.99,0.5,0.09,0.005,0.62,113.3,1.6
浙江省,杭州市,千岛湖,浙闽片河流,大坝前,2021/1/6 4:00,Ⅰ,14.5,7.9,8.65,0.49,0.025,0.005,0.54,109.7,2.4
浙江省,杭州市,千岛湖,浙闽片河流,小金山,2021/1/6 4:00,Ⅰ,14.5,7.48,13.6,0.56,0.08,0.009,0.92,133.1,2.3
浙江省,杭州市,千岛湖,浙闽片河流,三潭岛,2021/1/6 8:00,Ⅰ,14.3,6.68,9.06,0.36,0.05,0.009,0.58,113.4,1.6
浙江省,杭州市,千岛湖,浙闽片河流,小金山,2021/1/6 8:00,Ⅰ,14.5,7.49,13.53,0.6,0.09,0.007,0.83,133.9,2.6
浙江省,杭州市,千岛湖,浙闽片河流,三潭岛,2021/1/6 12:00,Ⅱ,14.3,6.67,9.1,0.63,0.04,0.013,0.59,113.4,1.6
浙江省,杭州市,千岛湖,浙闽片河流,小金山,2021/1/6 12:00,Ⅰ,14.4,7.48,13.53,0.64,0.1,0.008,0.92,134,2.2
浙江省,杭州市,千岛湖,浙闽片河流,小金山,2021/1/6 16:00,Ⅰ,14.4,7.49,13.37,0.57,0.1,0.009,0.86,134.2,3.2
浙江省,杭州市,千岛湖,浙闽片河流,三潭岛,2021/1/6 20:00,Ⅰ,14.2,6.69,9.01,0.48,0.04,0.005,0.81,113.5,1.6
浙江省,杭州市,千岛湖,浙闽片河流,小金山,2021/1/6 20:00,Ⅰ,14.4,7.47,13.45,0.5,0.13,0.009,0.9,134.7,2.1
浙江省,杭州市,千岛湖,浙闽片河流,三潭岛,2021/1/7 0:00,Ⅰ,14.1,6.68,9.21,0.44,0.03,0.005,0.86,113.5,1.6
浙江省,杭州市,千岛湖,浙闽片河流,小金山,2021/1/7 0:00,Ⅰ,14.4,7.48,13.36,0.55,0.11,0.01,0.93,134.8,2
浙江省,杭州市,千岛湖,浙闽片河流,三潭岛,2021/1/7 4:00,Ⅰ,14.1,6.69,9.42,0.45,0.04,0.007,0.86,113.6,1.7
浙江省,杭州市,千岛湖,浙闽片河流,小金山,2021/1/7 4:00,Ⅰ,14.3,7.48,13.48,0.48,0.11,0.009,0.86,134.4,2.3
浙江省,杭州市,千岛湖,浙闽片河流,三潭岛,2021/1/7 8:00,Ⅰ,14,6.67,9.17,0.66,0.03,0.005,0.92,113.6,1.7
浙江省,杭州市,千岛湖,浙闽片河流,小金山,2021/1/7 8:00,Ⅰ,14.2,7.48,13.49,0.71,0.09,0.009,0.87,133.8,1.9
浙江省,杭州市,千岛湖,浙闽片河流,三潭岛,2021/1/7 12:00,Ⅰ,14,6.71,9.25,0.46,0.03,0.005,0.92,113.7,1.7
浙江省,杭州市,千岛湖,浙闽片河流,小金山,2021/1/7 12:00,Ⅰ,14.2,7.49,14.04,0.58,0.09,0.008,0.91,133.7,2
浙江省,杭州市,千岛湖,浙闽片河流,三潭岛,2021/1/7 16:00,Ⅰ,14,6.69,9.19,0.5,0.03,0.005,0.74,113.8,1.7
浙江省,杭州市,千岛湖,浙闽片河流,大坝前,2021/1/7 16:00,Ⅰ,14.2,7.89,8.66,0.63,0.025,0.005,0.56,110.1,2.2
浙江省,杭州市,千岛湖,浙闽片河流,小金山,2021/1/7 16:00,Ⅰ,14.1,7.5,13.89,0.61,0.09,0.009,0.93,134.4,2.2
浙江省,杭州市,千岛湖,浙闽片河流,三潭岛,2021/1/7 20:00,Ⅰ,14,6.68,9.27,0.3,0.04,0.005,0.68,113.9,1.7
浙江省,杭州市,千岛湖,浙闽片河流,小金山,2021/1/7 20:00,Ⅰ,14,7.48,8.73,1.15,0.06,0.009,1.08,134.8,2.5
浙江省,杭州市,千岛湖,浙闽片河流,三潭岛,2021/1/8 0:00,Ⅰ,13.9,6.68,9.16,0.3,0.04,0.005,0.68,113.9,1.7
浙江省,杭州市,千岛湖,浙闽片河流,小金山,2021/1/8 0:00,Ⅰ,13.9,7.49,8.81,1.15,0.06,0.009,1.08,135.5,2.1
浙江省,杭州市,千岛湖,浙闽片河流,三潭岛,2021/1/8 4:00,Ⅰ,13.7,6.71,9.22,0.52,0.04,0.009,0.72,114,1.7
浙江省,杭州市,千岛湖,浙闽片河流,大坝前,2021/1/8 4:00,Ⅰ,13.9,7.87,8.6,0.5,0.025,0.005,0.55,110.3,2.3
浙江省,杭州市,千岛湖,浙闽片河流,小金山,2021/1/8 4:00,Ⅱ,13.8,7.46,8.7,0.5,0.08,0.01,7.02,136.8,2.9
浙江省,杭州市,千岛湖,浙闽片河流,三潭岛,2021/1/8 8:00,Ⅰ,13.7,6.66,9.39,0.58,0.04,0.006,0.74,114.1,1.7
浙江省,杭州市,千岛湖,浙闽片河流,大坝前,2021/1/8 8:00,Ⅰ,13.9,7.87,8.6,0.64,0.025,0.005,0.52,110.3,2.2
浙江省,杭州市,千岛湖,浙闽片河流,小金山,2021/1/8 8:00,Ⅱ,13.9,7.49,7.96,0.56,0.09,0.012,0.95,138.6,2.1
浙江省,杭州市,千岛湖,浙闽片河流,三潭岛,2021/1/8 12:00,Ⅰ,13.9,6.71,9.38,0.34,0.03,0.006,0.7,114.1,1.7
浙江省,杭州市,千岛湖,浙闽片河流,小金山,2021/1/8 12:00,Ⅱ,14,7.49,8.29,1.17,0.07,0.01,1.11,140.7,2.4
浙江省,杭州市,千岛湖,浙闽片河流,三潭岛,2021/1/8 16:00,Ⅰ,14,6.75,9.69,0.36,0.03,0.007,0.7,114.1,1.6
浙江省,杭州市,千岛湖,浙闽片河流,大坝前,2021/1/8 16:00,Ⅱ,13.9,7.9,8.86,0.31,0.025,0.019,0.48,110.6,4.7
浙江省,杭州市,千岛湖,浙闽片河流,小金山,2021/1/8 16:00,Ⅱ,14,7.48,8.55,0.71,0.07,0.01,0.9,143.5,2.5
浙江省,杭州市,千岛湖,浙闽片河流,三潭岛,2021/1/8 20:00,Ⅰ,13.8,6.71,9.39,0.31,0.03,0.005,0.73,114,1.7
浙江省,杭州市,千岛湖,浙闽片河流,小金山,2021/1/8 20:00,Ⅰ,13.9,7.49,8.56,0.78,0.11,0.009,0.9,143.8,2.7
浙江省,杭州市,千岛湖,浙闽片河流,三潭岛,2021/1/9 0:00,Ⅰ,13.7,6.69,9.22,0.31,0.03,0.005,0.73,114.1,1.7
浙江省,杭州市,千岛湖,浙闽片河流,小金山,2021/1/9 0:00,Ⅰ,13.8,7.48,8.31,0.78,0.11,0.009,0.9,144.3,2.8
浙江省,杭州市,千岛湖,浙闽片河流,三潭岛,2021/1/9 4:00,Ⅰ,13.6,6.69,9.25,0.28,0.09,0.008,0.76,114.1,1.6
浙江省,杭州市,千岛湖,浙闽片河流,大坝前,2021/1/9 4:00,Ⅰ,13.7,7.86,8.63,0.35,0.025,0.005,0.58,110.8,2.2
浙江省,杭州市,千岛湖,浙闽片河流,小金山,2021/1/9 4:00,Ⅰ,13.8,7.47,9.44,0.64,0.09,0.009,0.91,145,2.8
浙江省,杭州市,千岛湖,浙闽片河流,三潭岛,2021/1/9 8:00,Ⅰ,13.6,6.71,9.44,0.5,0.05,0.007,0.71,114.1,1.7
浙江省,杭州市,千岛湖,浙闽片河流,小金山,2021/1/9 8:00,Ⅰ,13.7,7.44,8.32,0.66,0.12,0.01,0.91,143.6,2.4
浙江省,杭州市,千岛湖,浙闽片河流,三潭岛,2021/1/9 12:00,Ⅰ,13.9,6.71,9.33,0.58,0.04,0.006,0.68,114.2,1.5
浙江省,杭州市,千岛湖,浙闽片河流,小金山,2021/1/9 12:00,Ⅰ,14.1,7.46,8.12,0.62,0.1,0.008,0.93,142.2,2.7
浙江省,杭州市,千岛湖,浙闽片河流,三潭岛,2021/1/9 16:00,Ⅰ,14,6.72,9.28,0.34,0.04,0.008,0.77,114.2,1.6
浙江省,杭州市,千岛湖,浙闽片河流,小金山,2021/1/9 16:00,Ⅰ,14.2,7.49,8.29,0.68,0.1,0.01,0.89,143.8,2.7
浙江省,杭州市,千岛湖,浙闽片河流,三潭岛,2021/1/9 20:00,Ⅰ,13.6,6.67,9.11,0.44,0.04,0.005,0.7,114.3,1.7
浙江省,杭州市,千岛湖,浙闽片河流,小金山,2021/1/9 20:00,Ⅰ,13.8,7.47,8.23,0.63,0.13,0.009,0.9,143.6,2.4
浙江省,杭州市,千岛湖,浙闽片河流,三潭岛,2021/1/10 0:00,Ⅰ,13.6,6.69,9.32,0.44,0.04,0.005,0.7,114.3,1.6
浙江省,杭州市,千岛湖,浙闽片河流,小金山,2021/1/10 0:00,Ⅰ,13.8,7.46,8.22,0.63,0.13,0.009,0.9,143.5,2.4
浙江省,杭州市,千岛湖,浙闽片河流,三潭岛,2021/1/10 4:00,Ⅰ,13.5,6.68,9.55,0.46,0.09,0.006,0.77,114.2,1.6
浙江省,杭州市,千岛湖,浙闽片河流,小金山,2021/1/10 4:00,Ⅰ,13.7,7.45,8.24,0.62,0.1,0.01,0.95,143.6,2.4
浙江省,杭州市,千岛湖,浙闽片河流,三潭岛,2021/1/10 8:00,Ⅱ,13.6,6.67,9.26,0.53,0.03,0.015,0.6,114.3,1.6
浙江省,杭州市,千岛湖,浙闽片河流,小金山,2021/1/10 8:00,Ⅱ,13.6,7.44,8.22,0.73,0.19,0.011,0.98,143.2,2.4
浙江省,杭州市,千岛湖,浙闽片河流,三潭岛,2021/1/10 12:00,Ⅰ,13.8,6.69,9.23,0.48,0.05,0.007,0.64,114.4,1.6
浙江省,杭州市,千岛湖,浙闽片河流,小金山,2021/1/10 12:00,Ⅰ,14.1,7.48,8.34,0.73,0.12,0.009,0.9,140.4,1.9
浙江省,杭州市,千岛湖,浙闽片河流,三潭岛,2021/1/10 16:00,Ⅰ,13.9,6.71,9.21,0.41,0.03,0.008,0.75,114.3,1.6
浙江省,杭州市,千岛湖,浙闽片河流,小金山,2021/1/10 16:00,Ⅰ,14.1,7.49,8.48,0.67,0.12,0.009,0.92,140,2.2
浙江省,杭州市,千岛湖,浙闽片河流,三潭岛,2021/1/10 20:00,Ⅰ,13.6,6.67,9.29,0.36,0.04,0.009,0.71,114.4,1.6
浙江省,杭州市,千岛湖,浙闽片河流,小金山,2021/1/10 20:00,Ⅰ,13.9,7.47,8.49,0.57,0.15,0.009,0.9,140.2,2.2
浙江省,杭州市,千岛湖,浙闽片河流,三潭岛,2021/1/11 0:00,Ⅰ,13.5,6.66,9.06,0.36,0.04,0.009,0.71,114.5,1.7
浙江省,杭州市,千岛湖,浙闽片河流,小金山,2021/1/11 0:00,Ⅰ,13.8,7.48,8.45,0.57,0.15,0.009,0.9,141.5,2.3
浙江省,杭州市,千岛湖,浙闽片河流,三潭岛,2021/1/11 4:00,Ⅰ,13.5,6.66,9.14,0.34,0.05,0.005,0.74,114.5,1.6
浙江省,杭州市,千岛湖,浙闽片河流,小金山,2021/1/11 4:00,Ⅱ,13.6,7.44,8.83,0.57,0.12,0.011,0.93,139.5,2.1
浙江省,杭州市,千岛湖,浙闽片河流,三潭岛,2021/1/11 8:00,Ⅱ,13.5,6.67,9.27,0.62,0.03,0.011,0.72,114.6,1.6
浙江省,杭州市,千岛湖,浙闽片河流,小金山,2021/1/11 8:00,Ⅰ,13.6,7.45,8.39,0.7,0.13,0.009,0.91,138.9,2.1
浙江省,杭州市,千岛湖,浙闽片河流,三潭岛,2021/1/11 12:00,Ⅰ,13.8,6.71,9.2,0.53,0.03,0.005,0.76,114.6,1.5
浙江省,杭州市,千岛湖,浙闽片河流,小金山,2021/1/11 12:00,Ⅰ,13.8,7.47,8.47,0.66,0.12,0.009,0.86,139.6,2.8
浙江省,杭州市,千岛湖,浙闽片河流,三潭岛,2021/1/11 16:00,Ⅰ,13.8,6.71,9.25,0.5,0.03,0.005,0.67,114.7,1.5
浙江省,杭州市,千岛湖,浙闽片河流,小金山,2021/1/11 16:00,Ⅰ,13.7,7.5,8.49,0.6,0.12,0.008,0.89,140,2.3
浙江省,杭州市,千岛湖,浙闽片河流,三潭岛,2021/1/11 20:00,Ⅰ,13.5,6.68,9.34,0.37,0.03,0.009,0.72,114.6,1.5
浙江省,杭州市,千岛湖,浙闽片河流,小金山,2021/1/11 20:00,Ⅰ,13.6,7.47,8.44,0.63,0.14,0.01,0.86,137.3,2.3
浙江省,杭州市,千岛湖,浙闽片河流,三潭岛,2021/1/12 0:00,Ⅰ,13.4,6.68,9.3,0.37,0.03,0.009,0.72,114.2,1.6
浙江省,杭州市,千岛湖,浙闽片河流,小金山,2021/1/12 0:00,Ⅰ,13.4,7.48,8.55,0.63,0.14,0.01,0.86,136.9,2.1
浙江省,杭州市,千岛湖,浙闽片河流,三潭岛,2021/1/12 4:00,Ⅰ,13.3,6.69,9.34,0.44,0.08,0.005,0.75,114.3,1.6
浙江省,杭州市,千岛湖,浙闽片河流,小金山,2021/1/12 4:00,Ⅰ,13.4,7.48,8.6,0.68,0.12,0.008,0.86,137,2.1
浙江省,杭州市,千岛湖,浙闽片河流,三潭岛,2021/1/12 8:00,Ⅰ,13.3,6.69,9.5,0.67,0.04,0.006,0.76,114.3,1.6
浙江省,杭州市,千岛湖,浙闽片河流,大坝前,2021/1/12 8:00,Ⅰ,13.6,7.88,8.57,0.5,0.025,0.005,0.64,112,2.2
